"","pointid","ele","flo_accu","lat_center","lon_center","ele_up10","floaccu_up10","lat_up10","lon_up10","ele_down10","lat_down10","lon_down10","floaccu_down10","dist_diff_mid_1","dist_diff_mid_2","dist_diff_mid","ele_diff_mid","slope_mid"
"6370",210712,3933,9003,-0.34586486,-78.19846301,3933,8981,-0.34581062,-78.19838224,3932,-0.34589199,-78.19854379,9484,10.830381224884,9.48583650489864,20.3162177297826,1,0.0492217603345551
"6371",210713,3933,9002,-0.34586485,-78.19843608,3933,8978,-0.3457835,-78.19835532,3933,-0.34586488,-78.19851687,9467,12.7604199887639,8.99333842551474,21.7537584142787,0,0
"6372",210714,3934,3119,-0.3458647,-78.19792445,3935,2803,-0.34578335,-78.19784369,3934,-0.34594604,-78.19797828,3260,12.7604199898618,10.8579360989159,23.6183560887777,1,0.0423399493275975
"6373",210715,3951,2705,-0.34586459,-78.19757438,3953,2699,-0.34586457,-78.19749359,3948,-0.3458104,-78.19765518,2719,8.99333808130677,10.8300525069971,19.8233905883039,5,0.252227285626409
"6374",210716,3952,2701,-0.34586459,-78.19754745,3954,2694,-0.34586456,-78.19746667,3949,-0.34581039,-78.19762825,2717,8.99222525041436,10.8306726025988,19.8228978530132,5,0.252233555208477
"6375",210717,3953,2700,-0.34586458,-78.19752052,3954,2693,-0.34586455,-78.19743974,3951,-0.34583749,-78.19760132,2706,8.99222525042383,9.48653063337328,18.4787558837971,3,0.162348592019148
"6376",210718,3953,2699,-0.34586457,-78.19749359,3955,2682,-0.34586455,-78.19741281,3951,-0.34586459,-78.19757438,2705,8.99222490449171,8.99333808130677,17.9855629857985,4,0.222400600034507
"6377",210719,3954,2694,-0.34586456,-78.19746667,3955,2681,-0.34586454,-78.19738588,3952,-0.34586459,-78.19754745,2701,8.99333807991899,8.99222525041436,17.9855633303334,3,0.166800446830619
"6378",210720,3954,2693,-0.34586455,-78.19743974,3956,2624,-0.34586453,-78.19735895,3953,-0.34586458,-78.19752052,2700,8.99333807992847,8.99222525042383,17.9855633303523,3,0.166800446830443
"6379",210721,3955,2682,-0.34586455,-78.19741281,3956,2623,-0.34586452,-78.19733202,3953,-0.34586457,-78.19749359,2699,8.99333842441122,8.99222490449171,17.9855633289029,3,0.166800446843885
"6380",210722,3955,2681,-0.34586454,-78.19738588,3957,2622,-0.34586451,-78.1973051,3954,-0.34586456,-78.19746667,2694,8.99222525046173,8.99333807991899,17.9855633303807,3,0.16680044683018
"6381",210723,3956,2624,-0.34586453,-78.19735895,3957,2621,-0.34586451,-78.19727817,3954,-0.34586455,-78.19743974,2693,8.99222490452961,8.99333807992847,17.9855629844581,3,0.166800450038311
"6382",210724,3956,2623,-0.34586452,-78.19733202,3957,2620,-0.3458645,-78.19725124,3955,-0.34586455,-78.19741281,2682,8.99222490595529,8.99333842441122,17.9855633303665,2,0.111200297886874
"6383",210725,3957,2622,-0.34586451,-78.1973051,3958,2551,-0.34583738,-78.19722432,3955,-0.34586454,-78.19738588,2681,9.48583652823593,8.99222525046173,18.4780617786977,3,0.162354690439369
"6384",210726,3957,2621,-0.34586451,-78.19727817,3958,2550,-0.34583737,-78.19719739,3956,-0.34586453,-78.19735895,2624,9.48619100693919,8.99222490452961,18.4784159114688,2,0.108234385976705
"6385",210727,3957,2620,-0.3458645,-78.19725124,3959,2511,-0.34581026,-78.19717047,3956,-0.34586452,-78.19733202,2623,10.8303812251733,8.99222490595529,19.8226061311285,3,0.151342360341254
"6386",210728,3964,586,-0.34586436,-78.19679346,NA,NA,NA,NA,3966,-0.34581012,-78.19671269,1418,NA,10.8303812252803,NA,NA,NA
"6387",210729,3992,770,-0.3458641,-78.19590483,3994,705,-0.34589118,-78.19582403,3990,-0.34583701,-78.19598562,934,9.48617679796742,9.48547520692263,18.9716520048901,4,0.210840890343602
"6388",210730,3993,761,-0.34586409,-78.1958779,3994,704,-0.34589118,-78.19579711,3991,-0.345837,-78.19595869,933,9.48547518259516,9.48547520693337,18.9709503895285,3,0.158136516010074
"6389",210731,3993,760,-0.34586408,-78.19585097,3994,703,-0.34589117,-78.19577018,3991,-0.345837,-78.19593176,932,9.4854751826059,9.48512135606592,18.9705965386718,3,0.158139465666483
"6390",210841,3922,563,-0.34589264,-78.20072498,3925,556,-0.34581132,-78.20075194,3919,-0.34597396,-78.20069803,569,9.53700625069486,9.53665600595227,19.0736622566471,6,0.314569898494927
"6391",210842,3917,586,-0.34589254,-78.20037491,3920,578,-0.34581122,-78.2004288,3914,-0.34597385,-78.20032103,594,10.859767595876,10.8582247190815,21.7179923149575,6,0.276268630773375
"6392",210843,3906,214542,-0.34589239,-78.1998902,3906,213975,-0.34581105,-78.19983637,3906,-0.34597372,-78.19989018,215222,10.8579361176044,9.05361445995327,19.9115505775576,0,0
"6393",210844,3906,651,-0.34589238,-78.19983635,3906,631,-0.34581102,-78.19975559,3906,-0.34578393,-78.19980945,213406,12.7612100098994,12.4384207457099,25.1996307556094,0,0
"6394",210845,3932,9484,-0.34589199,-78.19854379,3933,9003,-0.34586486,-78.19846301,3932,-0.34594624,-78.19862456,9530,9.48583650489864,10.8310018097381,20.3168383146367,1,0.0492202568388594
"6395",210846,3934,3184,-0.34589181,-78.19792444,3934,3099,-0.34581046,-78.19787061,3934,-0.34597316,-78.1980052,3262,10.8588644586145,12.7604199174798,23.6192843760942,0,0
"6396",210847,3965,559,-0.34589146,-78.19676652,NA,NA,NA,NA,3966,-0.34581011,-78.19668576,1417,NA,12.7604199720023,NA,NA,NA
"6397",210848,3994,705,-0.34589118,-78.19582403,3994,696,-0.34589116,-78.19574325,3992,-0.3458641,-78.19590483,770,8.99222487928044,9.48617679796742,18.4784016772479,2,0.108234469351457
"6398",210849,3994,704,-0.34589118,-78.19579711,3995,389,-0.34591826,-78.19571631,3993,-0.34586409,-78.1958779,761,9.48617677363207,9.48547518259516,18.9716519562272,2,0.105420445442207
"6399",210850,3994,703,-0.34589117,-78.19577018,3995,352,-0.34591825,-78.19568939,3993,-0.34586408,-78.19585097,760,9.48512130739477,9.4854751826059,18.9705964900007,2,0.105426310714805
"6400",210851,3994,696,-0.34589116,-78.19574325,3995,341,-0.34591824,-78.19566246,3994,-0.34589118,-78.19582403,705,9.48512130875005,8.99222487928044,18.4773461880305,1,0.0541203260372853
"6401",210917,3921,565,-0.34591975,-78.20072498,3924,560,-0.34583843,-78.20075193,3918,-0.34600106,-78.20067109,571,9.53665601045197,10.858839636741,20.395495647193,6,0.294182603050677
"6402",210918,3916,589,-0.34591964,-78.20034798,3919,580,-0.34583833,-78.20042879,3913,-0.34600095,-78.2002941,597,12.7611831442141,10.8582247104023,23.6194078546163,6,0.254028383646685
"6403",210919,3906,214543,-0.3459195,-78.1998902,3906,213980,-0.34583816,-78.19983636,3905,-0.34600084,-78.1999171,215253,10.8585504803044,9.53702034936075,20.3955708296651,1,0.0490302531050277
"6404",210920,3906,653,-0.34591949,-78.19986327,3906,646,-0.34583814,-78.19978251,3906,-0.34581105,-78.19983637,213975,12.7604199523002,12.4373402914025,25.1977602437027,0,0
"6405",210921,3932,9526,-0.34591912,-78.19859764,3933,9467,-0.34586488,-78.19851687,3932,-0.34600047,-78.1986784,9654,10.8303811822195,12.7604198992555,23.590801081475,1,0.0423894040963817
"6406",210922,3932,9494,-0.34591911,-78.19857071,3933,9079,-0.34586487,-78.19848994,3932,-0.34597335,-78.19865148,9533,10.8303811822212,10.8303811395658,21.660762321787,1,0.0461664268849011
"6407",210923,3934,3242,-0.34591893,-78.19795136,3934,3114,-0.34583758,-78.19789753,3934,-0.34600028,-78.19803212,3264,10.8588644491663,12.7604198983845,23.6192843475509,0,0
"6408",210924,3965,398,-0.34591857,-78.19676652,NA,NA,NA,NA,3965,-0.34581013,-78.19673962,1419,NA,12.4373402914777,NA,NA,NA
"6409",210925,3995,389,-0.34591826,-78.19571631,3995,340,-0.34591824,-78.19563553,3994,-0.34589118,-78.19579711,704,8.99222485362188,9.48617677363207,18.478401627254,1,0.0541172348221445
"6410",210926,3995,352,-0.34591825,-78.19568939,NA,NA,NA,NA,3994,-0.34589117,-78.19577018,703,NA,9.48512130739477,NA,NA,NA
"6411",210927,3995,341,-0.34591824,-78.19566246,NA,NA,NA,NA,3994,-0.34589116,-78.19574325,696,NA,9.48512130875005,NA,NA,NA
"6412",210928,3995,340,-0.34591824,-78.19563553,NA,NA,NA,NA,3995,-0.34591826,-78.19571631,389,NA,8.99222485362188,NA,NA,NA
"6413",210993,3920,567,-0.34594685,-78.20069804,3923,561,-0.34586553,-78.20072499,3917,-0.34602816,-78.20064416,573,9.53665600819747,10.8582247009016,20.3948807090991,6,0.294191473124093
"6414",210994,3915,592,-0.34594674,-78.20032104,3918,583,-0.34586544,-78.20040185,3912,-0.34602806,-78.20029409,599,12.7603935714981,9.53665600056641,22.2970495720645,6,0.269093898751396
"6415",210995,3906,215198,-0.34594661,-78.19989019,3906,213988,-0.34586528,-78.19986328,3905,-0.34602795,-78.19991709,215254,9.53631307401736,9.53702034666922,19.0733334206866,1,0.0524292203121358
"6416",210996,3932,9530,-0.34594624,-78.19862456,3932,9484,-0.34589199,-78.19854379,3932,-0.34602759,-78.19870532,9655,10.8310018097381,12.7604198811487,23.5914216908868,0,0
"6417",210997,3934,3260,-0.34594604,-78.19797828,3934,3119,-0.3458647,-78.19792445,3934,-0.34602739,-78.19805904,3266,10.8579360989159,12.7604198812822,23.6183559801981,0,0
"6418",211075,3919,569,-0.34597396,-78.20069803,3922,563,-0.34589264,-78.20072498,3916,-0.34605526,-78.20061722,575,9.53665600595227,12.7603934989729,22.2970495049252,6,0.269093899561673
"6419",211076,3914,594,-0.34597385,-78.20032103,3917,586,-0.34589254,-78.20037491,3911,-0.34605516,-78.20026715,601,10.8582247190815,10.858224690682,21.7164494097635,6,0.276288259042127
"6420",211077,3906,215222,-0.34597372,-78.19989018,3906,214542,-0.34589239,-78.1998902,3904,-0.34605506,-78.19991709,215362,9.05361445995327,9.53736991808117,18.5909843780344,2,0.107579026442679
"6421",211078,3932,9533,-0.34597335,-78.19865148,3932,9494,-0.34591911,-78.19857071,3930,-0.3460547,-78.19873224,9662,10.8303811395658,12.760419863055,23.5908010026208,2,0.0847788084761433
"6422",211079,3934,3262,-0.34597316,-78.1980052,3934,3184,-0.34589181,-78.19792444,3934,-0.34605451,-78.19808596,3311,12.7604199174798,12.7604198631819,25.5208397806616,0,0
"6423",211131,3918,571,-0.34600106,-78.20067109,3921,565,-0.34591975,-78.20072498,3915,-0.34608237,-78.20061721,577,10.858839636741,10.8582246811798,21.7170643179209,6,0.276280436073895
"6424",211132,3913,597,-0.34600095,-78.2002941,3916,589,-0.34591964,-78.20034798,3910,-0.34608227,-78.20026715,603,10.8582247104023,9.53665599472851,20.3948807051308,6,0.294191473181335
"6425",211133,3905,215253,-0.34600084,-78.1999171,3906,214543,-0.3459195,-78.1998902,3904,-0.34608217,-78.19991708,215363,9.53702034936075,9.05361445995845,18.5906348093192,2,0.107581049303245
"6426",211134,3932,9654,-0.34600047,-78.1986784,3932,9526,-0.34591912,-78.19859764,3928,-0.34608182,-78.19875916,9664,12.7604198992555,12.7604198439477,25.5208397432032,4,0.156734654511723
"6427",211135,3934,3264,-0.34600028,-78.19803212,3934,3242,-0.34591893,-78.19795136,3934,-0.34608163,-78.19811288,3325,12.7604198983845,12.7604198450723,25.5208397434568,0,0
"6428",211202,3917,573,-0.34602816,-78.20064416,3920,567,-0.34594685,-78.20069804,3914,-0.34610948,-78.20059028,580,10.8582247009016,10.8591526455083,21.7173773464099,6,0.276276453841323
"6429",211203,3912,599,-0.34602806,-78.20029409,3915,592,-0.34594674,-78.20032104,3909,-0.34610938,-78.20026714,605,9.53665600056641,9.536655992477,19.0733119930434,6,0.314575675278021
"6430",211204,3905,215254,-0.34602795,-78.19991709,3906,215198,-0.34594661,-78.19989019,3903,-0.34610928,-78.19991707,215377,9.53702034666922,9.05361445996432,18.5906348066335,3,0.16137157397818
"6431",211205,3932,9655,-0.34602759,-78.19870532,3932,9530,-0.34594624,-78.19862456,3926,-0.34610894,-78.19878608,9677,12.7604198811487,12.7604198268384,25.5208397079871,6,0.235101982092001
"6432",211206,3934,3266,-0.34602739,-78.19805904,3934,3260,-0.34594604,-78.19797828,3934,-0.34610875,-78.1981398,3335,12.7604198812822,12.7612098654891,25.5216297467713,0,0
"6433",211284,3916,575,-0.34605526,-78.20061722,3919,569,-0.34597396,-78.20069803,3913,-0.34613658,-78.20056334,583,12.7603934989729,10.8591526360439,23.6195461350168,6,0.254026896440012
"6434",211285,3911,601,-0.34605516,-78.20026715,3914,594,-0.34597385,-78.20032103,3908,-0.34613648,-78.2002402,607,10.858224690682,9.53665598978602,20.394880680468,6,0.294191473537089
"6435",211286,3904,215362,-0.34605506,-78.19991709,3906,215222,-0.34597372,-78.19989018,3902,-0.34613639,-78.19994399,215395,9.53736991808117,9.53596344237062,19.0733333604518,4,0.209716881910842
"6436",211287,3930,9662,-0.3460547,-78.19873224,3932,9533,-0.34597335,-78.19865148,3924,-0.34613606,-78.198813,9687,12.760419863055,12.7612098472548,25.5216297103099,8,0.313459606255798
"6437",211288,3934,3311,-0.34605451,-78.19808596,3934,3262,-0.34597316,-78.1980052,3934,-0.34613586,-78.19816672,3341,12.7604198631819,12.7604198088673,25.5208396720492,0,0
"6438",211337,3915,577,-0.34608237,-78.20061721,3918,571,-0.34600106,-78.20067109,3912,-0.34616368,-78.20053641,586,10.8582246811798,12.7603983112134,23.6186229923933,6,0.254036825175303
"6439",211338,3910,603,-0.34608227,-78.20026715,3913,597,-0.34600095,-78.2002941,3907,-0.34616359,-78.20024019,609,9.53665599472851,9.53700622373117,19.0736622184597,6,0.314569899124728
"6440",211339,3904,215363,-0.34608217,-78.19991708,3905,215253,-0.34600084,-78.1999171,3902,-0.3461635,-78.19994398,215396,9.05361445995845,9.535963439683,18.5895778996414,3,0.161380748728989
"6441",211340,3928,9664,-0.34608182,-78.19875916,3932,9654,-0.34600047,-78.1986784,3923,-0.34616317,-78.19881299,9692,12.7604198439477,10.8588643640438,23.6192842079916,9,0.381044570222618
"6442",211341,3934,3325,-0.34608163,-78.19811288,3934,3264,-0.34600028,-78.19803212,3934,-0.34616297,-78.19816671,3458,12.7604198450723,10.8579360233067,23.618355868379,0,0
"6443",211391,3914,580,-0.34610948,-78.20059028,3917,573,-0.34602816,-78.20064416,3911,-0.34619078,-78.20050947,589,10.8591526455083,12.7603934083714,23.6195460538797,6,0.254026897312637
"6444",211392,3909,605,-0.34610938,-78.20026714,3912,599,-0.34602806,-78.20029409,3906,-0.34619069,-78.20021326,611,9.536655992477,10.8582246433545,20.3948806358315,6,0.29419147418096
"6445",211393,3903,215377,-0.34610928,-78.19991707,3905,215254,-0.34602795,-78.19991709,3901,-0.34619061,-78.19994397,215479,9.05361445996432,9.53596343743987,18.5895778974042,4,0.215174331664548
"6446",211394,3926,9677,-0.34610894,-78.19878608,3932,9655,-0.34602759,-78.19870532,3921,-0.34619028,-78.19883991,9705,12.7604198268384,10.8579360145656,23.618355841404,11,0.465739447481629
"6447",211395,3934,3335,-0.34610875,-78.1981398,3934,3266,-0.34602739,-78.19805904,3933,-0.34619009,-78.19819363,3477,12.7612098654891,10.8579360138457,23.6191458793348,1,0.0423385335400691
"6448",211462,3913,583,-0.34613658,-78.20056334,3916,575,-0.34605526,-78.20061722,3911,-0.34621789,-78.20050946,590,10.8591526360439,10.8582246338475,21.7173772698914,5,0.230230379012291
"6449",211463,3908,607,-0.34613648,-78.2002402,3911,601,-0.34605516,-78.20026715,3905,-0.34621779,-78.20018632,613,9.53665598978602,10.8582246338871,20.3948806236731,6,0.294191474356343
"6450",211464,3902,215395,-0.34613639,-78.19994399,3904,215362,-0.34605506,-78.19991709,3901,-0.34621772,-78.19994397,215487,9.53596344237062,9.0536144599529,18.5895779023235,3,0.161380748705705
"6451",211465,3924,9687,-0.34613606,-78.198813,3930,9662,-0.3460547,-78.19873224,3920,-0.34621739,-78.19883991,9708,12.7612098472548,9.53631304760395,22.2975228948588,10,0.448480310891652
"6452",211466,3934,3341,-0.34613586,-78.19816672,3934,3311,-0.34605451,-78.19808596,3933,-0.34621721,-78.19822055,3483,12.7604198088673,10.8588643451971,23.6192841540644,1,0.0423382856769568
"6453",211596,3912,586,-0.34616368,-78.20053641,3915,577,-0.34608237,-78.20061721,3910,-0.346245,-78.20050945,621,12.7603983112134,9.53700621562917,22.2974045268426,5,0.224241345847261
"6454",211597,3907,609,-0.34616359,-78.20024019,3910,603,-0.34608227,-78.20026715,3904,-0.34624489,-78.20015938,615,9.53700622373117,12.7603933721903,22.2973995959215,6,0.269089674524086
"6455",211598,3902,215396,-0.3461635,-78.19994398,3904,215363,-0.34608217,-78.19991708,3900,-0.34624484,-78.19997089,215645,9.535963439683,9.53736989925031,19.0733333389333,4,0.209716882147445
"6456",211599,3923,9692,-0.34616317,-78.19881299,3928,9664,-0.34608182,-78.19875916,3918,-0.34624451,-78.19886683,9710,10.8588643640438,10.8585503677548,21.7174147317987,10,0.460459963743197
"6457",211600,3934,3458,-0.34616297,-78.19816671,3934,3325,-0.34608163,-78.19811288,3933,-0.34624432,-78.19824747,3490,10.8579360233067,12.7604197364286,23.6183557597352,1,0.0423399499174624
"6458",211662,3911,589,-0.34619078,-78.20050947,3914,580,-0.34610948,-78.20059028,3910,-0.34627211,-78.20050944,622,12.7603934083714,9.0536148021362,21.8140082105076,4,0.183368409940968
"6459",211663,3906,611,-0.34619069,-78.20021326,3909,605,-0.34610938,-78.20026714,3903,-0.346272,-78.20013245,1105,10.8582246433545,12.7611829086817,23.6194075520363,6,0.254028386900955
"6460",211664,3901,215479,-0.34619061,-78.19994397,3903,215377,-0.34610928,-78.19991707,3900,-0.34627195,-78.19997088,215646,9.53596343743987,9.53736989611017,19.07333333355,3,0.157287661654976
"6461",211665,3921,9705,-0.34619028,-78.19883991,3926,9677,-0.34610894,-78.19878608,3916,-0.34627163,-78.19889375,9758,10.8579360145656,10.8594786450195,21.7174146595851,10,0.460459965274294
"6462",211666,3933,3477,-0.34619009,-78.19819363,3934,3335,-0.34610875,-78.1981398,3933,-0.34627144,-78.19827439,3496,10.8579360138457,12.7604197173152,23.6183557311609,1,0.0423399499686868
"6463",211735,3911,590,-0.34621789,-78.20050946,3913,583,-0.34613658,-78.20056334,3909,-0.34629922,-78.20050944,650,10.8582246338475,9.05361445995878,19.9118390938063,4,0.200885512440899
"6464",211736,3905,613,-0.34621779,-78.20018632,3908,607,-0.34613648,-78.2002402,3903,-0.34627199,-78.20010552,1106,10.8582246338871,10.8306722829952,21.6888969168823,5,0.230532701555148
"6465",211737,3901,215487,-0.34621772,-78.19994397,3902,215395,-0.34613639,-78.19994399,3900,-0.34629906,-78.19997087,215647,9.0536144599529,9.53702031979912,18.590634779752,2,0.107581049474346
"6466",211738,3920,9708,-0.34621739,-78.19883991,3924,9687,-0.34613606,-78.198813,3915,-0.34629874,-78.19889374,9761,9.53631304760395,10.8588643167645,20.3951773643684,9,0.441280791003246
"6467",211739,3933,3483,-0.34621721,-78.19822055,3934,3341,-0.34613586,-78.19816672,3933,-0.34629856,-78.19830132,3498,10.8588643451971,12.7612039803492,23.6200683255463,1,0.0423368800723768
"6468",211815,3910,621,-0.346245,-78.20050945,3912,586,-0.34616368,-78.20053641,3909,-0.34632633,-78.20050943,651,9.53700621562917,9.05361445995325,18.5906206755824,3,0.161371696639494
"6469",211816,3904,615,-0.34624489,-78.20015938,3907,609,-0.34616359,-78.20024019,3902,-0.34627198,-78.20007859,1206,12.7603933721903,9.48547484029793,22.2458682124882,5,0.224760838832675
"6470",211817,3900,215645,-0.34624484,-78.19997089,3902,215396,-0.3461635,-78.19994398,3900,-0.34632617,-78.19997086,215648,9.53736989925031,9.05361480212565,18.590984701376,2,0.107579024571623
"6471",211818,3918,9710,-0.34624451,-78.19886683,3923,9692,-0.34616317,-78.19881299,3913,-0.34632585,-78.19892066,9763,10.8585503677548,10.8579359672785,21.7164863350333,10,0.460479648766562
"6472",211819,3933,3490,-0.34624432,-78.19824747,3934,3458,-0.34616297,-78.19816671,3933,-0.34632568,-78.19832824,3499,12.7604197364286,12.761993952205,25.5224136886336,1,0.0391812472048971
"6473",211879,3910,622,-0.34627211,-78.20050944,3911,589,-0.34619078,-78.20050947,3908,-0.34635343,-78.20048249,653,9.0536148021362,9.53665596818316,18.5902707703194,3,0.161374733970508
"6474",211880,3904,486,-0.34627201,-78.2001863,NA,NA,NA,NA,3906,-0.34619069,-78.20021326,611,NA,9.53700621292845,NA,NA,NA
"6475",211881,3904,487,-0.346272,-78.20015938,NA,NA,NA,NA,3906,-0.34619069,-78.20021326,611,NA,10.8582246149464,NA,NA,NA
"6476",211882,3903,1105,-0.346272,-78.20013245,3906,611,-0.34619069,-78.20021326,3901,-0.34629908,-78.20005166,1209,12.7611829086817,9.48512096503277,22.2463038737145,5,0.224756437221369
"6477",211883,3903,1106,-0.34627199,-78.20010552,3905,613,-0.34621779,-78.20018632,3901,-0.34629907,-78.20002473,1210,10.8306722829952,9.48512096504528,20.3157932480405,4,0.196891155130544
"6478",211884,3902,1206,-0.34627198,-78.20007859,3904,615,-0.34624489,-78.20015938,3900,-0.34629906,-78.1999978,1213,9.48547484029793,9.48512096505427,18.9705958053522,4,0.210852629039277
"6479",211885,3900,215646,-0.34627195,-78.19997088,3901,215479,-0.34619061,-78.19994397,3899,-0.34635328,-78.19997085,216898,9.53736989611017,9.05361480212513,18.5909846982353,2,0.107579024589797
"6480",211886,3916,9758,-0.34627163,-78.19889375,3921,9705,-0.34619028,-78.19883991,3912,-0.34635296,-78.19892065,9765,10.8594786450195,9.53596342178387,20.3954420668034,9,0.441275063836388
"6481",211887,3933,3496,-0.34627144,-78.19827439,3933,3477,-0.34619009,-78.19819363,3932,-0.34635279,-78.19835516,3501,12.7604197173152,12.7612039451126,25.5216236624278,1,0.0391824600670752
"6482",211947,3909,650,-0.34629922,-78.20050944,3911,590,-0.34621789,-78.20050946,3907,-0.34638053,-78.20045556,655,9.05361445995878,10.8582245778001,19.9118390377589,4,0.200885513006347
"6483",211948,3901,1209,-0.34629908,-78.20005166,3903,1105,-0.346272,-78.20013245,3900,-0.34624484,-78.19997089,215645,9.48512096503277,10.8303808832211,20.3155018482539,3,0.147670484461
"6484",211949,3901,1210,-0.34629907,-78.20002473,3903,1106,-0.34627199,-78.20010552,3901,-0.34621772,-78.19994397,215487,9.48512096504528,12.7604196988614,22.2455406639067,2,0.0899056593056869
"6485",211950,3900,1213,-0.34629906,-78.1999978,3902,1206,-0.34627198,-78.20007859,3901,-0.34621772,-78.19994397,215487,9.48512096505427,10.8579359758419,20.3430569408962,1,0.04915682057546
"6486",211951,3900,215647,-0.34629906,-78.19997087,3901,215487,-0.34621772,-78.19994397,3899,-0.34638038,-78.19994392,216947,9.53702031979912,9.53665596550521,19.0736762853043,2,0.104856555709763
"6487",211952,3915,9761,-0.34629874,-78.19889374,3920,9708,-0.34621739,-78.19883991,3911,-0.34638007,-78.19892064,9767,10.8588643167645,9.53596341820514,20.3948277349696,9,0.441288355898605
"6488",211953,3933,3498,-0.34629856,-78.19830132,3933,3483,-0.34621721,-78.19822055,3932,-0.34637991,-78.19838208,3503,12.7612039803492,12.760419645847,25.5216236261962,1,0.0391824601227003
"6489",212037,3909,651,-0.34632633,-78.20050943,3910,621,-0.346245,-78.20050945,3907,-0.34640764,-78.20045555,656,9.05361445995325,10.8582245675417,19.9118390274949,3,0.150664134832423
"6490",212038,3900,1214,-0.34632617,-78.19999779,3902,1206,-0.34627198,-78.20007859,3900,-0.34624484,-78.19997089,215645,10.8300521446905,9.53596342355181,20.3660155682423,2,0.0982028120963776
"6491",212039,3900,215648,-0.34632617,-78.19997086,3900,215645,-0.34624484,-78.19997089,3899,-0.34640748,-78.19991698,216971,9.05361480212565,10.8582245675976,19.9118393697232,1,0.0502213774143106
"6492",212040,3913,9763,-0.34632585,-78.19892066,3918,9710,-0.34624451,-78.19886683,3910,-0.34640718,-78.19892063,9918,10.8579359672785,9.05361480212512,19.9115507694036,8,0.401776842630104
"6493",212041,3933,3499,-0.34632568,-78.19832824,3933,3490,-0.34624432,-78.19824747,3932,-0.34640703,-78.198409,4350,12.761993952205,12.7604196277204,25.5224135799254,1,0.0391812473717826
"6494",212180,3908,653,-0.34635343,-78.20048249,3910,622,-0.34627211,-78.20050944,3906,-0.34643474,-78.20042861,658,9.53665596818316,10.8582245580683,20.3948805262514,4,0.196127650507752
"6495",212181,3899,216898,-0.34635328,-78.19997085,3900,215646,-0.34627195,-78.19997088,3899,-0.34643458,-78.19989005,216990,9.05361480212513,12.7596085268763,21.8132233290015,1,0.0458437519717897
"6496",212182,3912,9765,-0.34635296,-78.19892065,3916,9758,-0.34627163,-78.19889375,3909,-0.3464343,-78.19894755,9920,9.53596342178387,9.53702030638479,19.0729837281687,7,0.36701127100852
"6497",212183,3921,4496,-0.34635289,-78.1986783,3925,4364,-0.34635287,-78.19859751,3917,-0.34638002,-78.19875907,4529,8.99333761689143,9.48478082351052,18.478118440402,8,0.432944513577107
"6498",212184,3922,4495,-0.34635288,-78.19865137,3926,4363,-0.34635286,-78.19857058,3918,-0.34638002,-78.19873214,4528,8.99333761690092,9.48513534166921,18.4784729585701,8,0.432936207333609
"6499",212185,3923,4494,-0.34635287,-78.19862444,3927,4362,-0.34635285,-78.19854365,3919,-0.34638001,-78.19870522,4527,8.99333761691041,9.48619054231667,18.4795281592271,8,0.432911486217005
"6500",212186,3925,4364,-0.34635287,-78.19859751,3928,4360,-0.34635284,-78.19851673,3921,-0.34635289,-78.1986783,4496,8.99222478749153,8.99333761689143,17.985562404383,7,0.389201062642008
"6501",212187,3926,4363,-0.34635286,-78.19857058,3929,4358,-0.34635283,-78.1984898,3922,-0.34635288,-78.19865137,4495,8.99222478608482,8.99333761690092,17.9855624029857,7,0.389201062672244
"6502",212188,3927,4362,-0.34635285,-78.19854365,3930,4356,-0.34635283,-78.19846287,3923,-0.34635287,-78.19862444,4494,8.99222444298509,8.99333761691041,17.9855620598955,7,0.389201070096592
"6503",212189,3928,4360,-0.34635284,-78.19851673,3932,4351,-0.34637993,-78.19843593,3925,-0.34635287,-78.19859751,4364,9.48653016867247,8.99222478749153,18.478754956164,7,0.378813400394435
"6504",212190,3929,4358,-0.34635283,-78.1984898,3932,4350,-0.34640703,-78.198409,3926,-0.34635286,-78.19857058,4363,10.8306721765878,8.99222478608482,19.8228969626726,6,0.302680279844982
"6505",212191,3930,4356,-0.34635283,-78.19846287,3932,3503,-0.34637991,-78.19838208,3927,-0.34635285,-78.19854365,4362,9.48512089232253,8.99222444298509,18.4773453353076,5,0.270601642674595
"6506",212192,3932,3501,-0.34635279,-78.19835516,3933,3496,-0.34627144,-78.19827439,3932,-0.34637993,-78.19843593,4351,12.7612039451126,9.48513534040417,22.2463392855168,1,0.0449512158906539
"6507",212289,3907,655,-0.34638053,-78.20045556,3909,650,-0.34629922,-78.20050944,3906,-0.34646185,-78.2004286,659,10.8582245778001,9.53700619401427,20.3952307718144,3,0.147093211818222
"6508",212290,3899,216947,-0.34638038,-78.19994392,3900,215647,-0.34629906,-78.19997087,3899,-0.34646168,-78.19986311,217010,9.53665596550521,12.7603932271595,22.2970491926647,1,0.0448489838883694
"6509",212291,3911,9767,-0.34638007,-78.19892064,3915,9761,-0.34629874,-78.19889374,3908,-0.34646142,-78.19897447,9922,9.53596341820514,10.8588642600163,20.3948276782215,7,0.34322427776504
"6510",212292,3917,4529,-0.34638002,-78.19875907,3921,4496,-0.34635289,-78.1986783,3912,-0.34643427,-78.19883984,4568,9.48478082351052,10.8310014268065,20.3157822503171,9,0.443005338859622
