"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20968503, SEN S/N: 20968503)","Temp, °C (LGR S/N: 20968503, SEN S/N: 20968503)"
6/26/2021 18:00,67.204,7.882
6/26/2021 18:15,67.223,7.782
6/26/2021 18:30,67.2,7.782
6/26/2021 18:45,67.223,7.782
6/26/2021 19:00,67.23,7.682
6/26/2021 19:15,67.23,7.682
6/26/2021 19:30,67.242,7.682
6/26/2021 19:45,67.25,7.582
6/26/2021 20:00,67.284,7.582
6/26/2021 20:15,67.28,7.481
6/26/2021 20:30,67.303,7.481
6/26/2021 20:45,67.311,7.381
6/26/2021 21:00,67.322,7.381
6/26/2021 21:15,67.334,7.381
6/26/2021 21:30,67.341,7.28
6/26/2021 21:45,67.341,7.28
6/26/2021 22:00,67.326,7.179
6/26/2021 22:15,67.314,7.179
6/26/2021 22:30,67.333,7.079
6/26/2021 22:45,67.345,7.079
6/26/2021 23:00,67.356,7.079
6/26/2021 23:15,67.368,7.079
6/26/2021 23:30,67.364,6.978
6/26/2021 23:45,67.387,6.978
6/27/2021 0:00,67.364,6.978
6/27/2021 0:15,67.36,6.877
6/27/2021 0:30,67.337,6.877
6/27/2021 0:45,67.337,6.877
6/27/2021 1:00,67.287,6.775
6/27/2021 1:15,67.287,6.775
6/27/2021 1:30,67.272,6.674
6/27/2021 1:45,67.256,6.573
6/27/2021 2:00,67.229,6.471
6/27/2021 2:15,67.218,6.471
6/27/2021 2:30,67.214,6.37
6/27/2021 2:45,67.202,6.37
6/27/2021 3:00,67.186,6.268
6/27/2021 3:15,67.186,6.268
6/27/2021 3:30,67.163,6.268
6/27/2021 3:45,67.148,6.166
6/27/2021 4:00,67.136,6.166
6/27/2021 4:15,67.148,6.166
6/27/2021 4:30,67.121,6.064
6/27/2021 4:45,67.121,6.064
6/27/2021 5:00,67.121,6.064
6/27/2021 5:15,67.082,5.962
6/27/2021 5:30,67.117,5.962
6/27/2021 5:45,67.124,5.86
6/27/2021 6:00,67.113,5.86
6/27/2021 6:15,67.101,5.86
6/27/2021 6:30,67.113,5.86
6/27/2021 6:45,67.124,5.86
6/27/2021 7:00,67.136,5.86
6/27/2021 7:15,67.136,5.86
6/27/2021 7:30,67.159,5.86
6/27/2021 7:45,67.163,5.962
6/27/2021 8:00,67.186,5.962
6/27/2021 8:15,67.167,6.064
6/27/2021 8:30,67.178,6.064
6/27/2021 8:45,67.178,6.064
6/27/2021 9:00,67.171,6.166
6/27/2021 9:15,67.183,6.471
6/27/2021 9:30,67.164,6.573
6/27/2021 9:45,67.18,6.674
6/27/2021 10:00,67.199,6.877
6/27/2021 10:15,67.195,7.079
6/27/2021 10:30,67.195,7.079
6/27/2021 10:45,67.211,7.179
6/27/2021 11:00,67.207,7.381
6/27/2021 11:15,67.211,7.481
6/27/2021 11:30,67.215,7.582
6/27/2021 11:45,67.192,7.582
6/27/2021 12:00,67.181,7.582
6/27/2021 12:15,67.173,7.682
6/27/2021 12:30,67.154,7.782
6/27/2021 12:45,67.158,7.882
6/27/2021 13:00,67.158,7.882
6/27/2021 13:15,67.127,7.983
6/27/2021 13:30,67.115,7.983
6/27/2021 13:45,67.092,7.983
6/27/2021 14:00,67.069,7.983
6/27/2021 14:15,67.05,8.082
6/27/2021 14:30,67.054,8.182
6/27/2021 14:45,67.031,8.182
6/27/2021 15:00,67.008,8.182
6/27/2021 15:15,66.989,8.282
6/27/2021 15:30,66.981,8.382
6/27/2021 15:45,66.977,8.282
6/27/2021 16:00,67,8.282
6/27/2021 16:15,66.989,8.282
6/27/2021 16:30,66.985,8.182
6/27/2021 16:45,66.985,8.182
6/27/2021 17:00,67.008,8.182
6/27/2021 17:15,67.016,8.082
6/27/2021 17:30,67.004,8.082
6/27/2021 17:45,67.012,7.983
6/27/2021 18:00,67.031,7.882
6/27/2021 18:15,67.043,7.882
6/27/2021 18:30,67.062,7.782
6/27/2021 18:45,67.062,7.782
6/27/2021 19:00,67.058,7.682
6/27/2021 19:15,67.069,7.682
6/27/2021 19:30,67.089,7.582
6/27/2021 19:45,67.1,7.582
6/27/2021 20:00,67.123,7.582
6/27/2021 20:15,67.108,7.481
6/27/2021 20:30,67.119,7.481
6/27/2021 20:45,67.127,7.381
6/27/2021 21:00,67.127,7.381
6/27/2021 21:15,67.123,7.28
6/27/2021 21:30,67.134,7.28
6/27/2021 21:45,67.134,7.28
6/27/2021 22:00,67.153,7.179
6/27/2021 22:15,67.13,7.179
6/27/2021 22:30,67.142,7.179
6/27/2021 22:45,67.161,7.079
6/27/2021 23:00,67.149,7.079
6/27/2021 23:15,67.149,7.079
6/27/2021 23:30,67.134,6.978
6/27/2021 23:45,67.146,6.978
6/28/2021 0:00,67.146,6.978
6/28/2021 0:15,67.123,6.978
6/28/2021 0:30,67.119,6.877
6/28/2021 0:45,67.073,6.877
6/28/2021 1:00,67.061,6.877
6/28/2021 1:15,67.05,6.877
6/28/2021 1:30,67.046,6.775
6/28/2021 1:45,67.023,6.775
6/28/2021 2:00,67.023,6.775
6/28/2021 2:15,67.023,6.775
6/28/2021 2:30,67.007,6.674
6/28/2021 2:45,66.996,6.674
6/28/2021 3:00,66.996,6.674
6/28/2021 3:15,66.984,6.674
6/28/2021 3:30,66.973,6.674
6/28/2021 3:45,66.992,6.573
6/28/2021 4:00,66.98,6.573
6/28/2021 4:15,66.969,6.573
6/28/2021 4:30,66.992,6.573
6/28/2021 4:45,66.992,6.573
6/28/2021 5:00,66.992,6.573
6/28/2021 5:15,66.976,6.471
6/28/2021 5:30,66.976,6.471
6/28/2021 5:45,67.011,6.471
6/28/2021 6:00,66.999,6.471
6/28/2021 6:15,66.999,6.471
6/28/2021 6:30,66.995,6.37
6/28/2021 6:45,67.007,6.37
6/28/2021 7:00,67.041,6.37
6/28/2021 7:15,67.03,6.37
6/28/2021 7:30,67.064,6.37
6/28/2021 7:45,67.087,6.37
6/28/2021 8:00,67.114,6.471
6/28/2021 8:15,67.126,6.471
6/28/2021 8:30,67.137,6.471
6/28/2021 8:45,67.141,6.573
6/28/2021 9:00,67.153,6.573
6/28/2021 9:15,67.153,6.573
6/28/2021 9:30,67.21,6.573
6/28/2021 9:45,67.233,6.573
6/28/2021 10:00,67.256,6.573
6/28/2021 10:15,67.283,6.674
6/28/2021 10:30,67.295,6.674
6/28/2021 10:32,,
6/28/2021 10:33,,
6/28/2021 10:33,,
