"Plot Title: WL_02"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 20968506, SEN S/N: 20968506)","Temp, °F (LGR S/N: 20968506, SEN S/N: 20968506)","Coupler Detached (LGR S/N: 20968506)","Coupler Attached (LGR S/N: 20968506)","Host Connected (LGR S/N: 20968506)","Stopped (LGR S/N: 20968506)","End Of File (LGR S/N: 20968506)"
4203,09/09/21 07:30:00 AM,9.2860,42.915,,,,,
4204,09/09/21 07:45:00 AM,9.2942,43.466,,,,,
4205,09/09/21 08:00:00 AM,9.2974,44.013,,,,,
4206,09/09/21 08:15:00 AM,9.2966,44.379,,,,,
4207,09/09/21 08:30:00 AM,9.3036,45.104,,,,,
4208,09/09/21 08:45:00 AM,9.3004,45.828,,,,,
4209,09/09/21 09:00:00 AM,9.3023,46.548,,,,,
4210,09/09/21 09:15:00 AM,9.3049,46.908,,,,,
4211,09/09/21 09:30:00 AM,9.3037,47.088,,,,,
4212,09/09/21 09:45:00 AM,9.3113,47.446,,,,,
4213,09/09/21 10:00:00 AM,9.3017,47.624,,,,,
4214,09/09/21 10:15:00 AM,9.3110,47.982,,,,,
4215,09/09/21 10:30:00 AM,9.3078,48.695,,,,,
4216,09/09/21 10:45:00 AM,9.3062,49.404,,,,,
4217,09/09/21 11:00:00 AM,9.3095,49.404,,,,,
4218,09/09/21 11:15:00 AM,9.3117,49.582,,,,,
4219,09/09/21 11:30:00 AM,9.3088,49.759,,,,,
4220,09/09/21 11:45:00 AM,9.3077,50.643,,,,,
4221,09/09/21 12:00:00 PM,9.3001,50.995,,,,,
4222,09/09/21 12:15:00 PM,9.2998,52.225,,,,,
4223,09/09/21 12:30:00 PM,9.3039,53.274,,,,,
4224,09/09/21 12:45:00 PM,9.2981,53.623,,,,,
4225,09/09/21 01:00:00 PM,9.2992,54.147,,,,,
4226,09/09/21 01:15:00 PM,9.2879,54.322,,,,,
4227,09/09/21 01:30:00 PM,9.2891,55.537,,,,,
4228,09/09/21 01:45:00 PM,9.2843,56.404,,,,,
4229,09/09/21 02:00:00 PM,9.2866,56.750,,,,,
4230,09/09/21 02:15:00 PM,9.2804,56.923,,,,,
4231,09/09/21 02:30:00 PM,9.2799,56.750,,,,,
4232,09/09/21 02:45:00 PM,9.2743,56.404,,,,,
4233,09/09/21 03:00:00 PM,9.2723,56.230,,,,,
4234,09/09/21 03:15:00 PM,9.2744,55.711,,,,,
4235,09/09/21 03:30:00 PM,9.2682,55.189,,,,,
4236,09/09/21 03:45:00 PM,9.2670,54.669,,,,,
4237,09/09/21 04:00:00 PM,9.2675,54.147,,,,,
4238,09/09/21 04:15:00 PM,9.2647,53.623,,,,,
4239,09/09/21 04:30:00 PM,9.2681,52.925,,,,,
4240,09/09/21 04:45:00 PM,9.2656,52.576,,,,,
4241,09/09/21 05:00:00 PM,9.2623,52.576,,,,,
4242,09/09/21 05:15:00 PM,9.2639,52.576,,,,,
4243,09/09/21 05:30:00 PM,9.2652,52.401,,,,,
4244,09/09/21 05:45:00 PM,9.2627,52.050,,,,,
4245,09/09/21 06:00:00 PM,9.2665,51.523,,,,,
4246,09/09/21 06:15:00 PM,9.2656,51.172,,,,,
4247,09/09/21 06:30:00 PM,9.2614,50.819,,,,,
4248,09/09/21 06:45:00 PM,9.2572,50.466,,,,,
4249,09/09/21 07:00:00 PM,9.2525,49.937,,,,,
4250,09/09/21 07:15:00 PM,9.2633,49.582,,,,,
4251,09/09/21 07:30:00 PM,9.2657,49.228,,,,,
4252,09/09/21 07:45:00 PM,9.2582,48.871,,,,,
4253,09/09/21 08:00:00 PM,9.2662,48.695,,,,,
4254,09/09/21 08:15:00 PM,9.2691,48.517,,,,,
4255,09/09/21 08:30:00 PM,9.2681,48.160,,,,,
4256,09/09/21 08:45:00 PM,9.2727,47.982,,,,,
4257,09/09/21 09:00:00 PM,9.2772,47.802,,,,,
4258,09/09/21 09:15:00 PM,9.2734,47.624,,,,,
4259,09/09/21 09:30:00 PM,9.2779,47.446,,,,,
4260,09/09/21 09:45:00 PM,9.2826,47.266,,,,,
4261,09/09/21 10:00:00 PM,9.2755,47.088,,,,,
4262,09/09/21 10:15:00 PM,9.2815,46.908,,,,,
4263,09/09/21 10:30:00 PM,9.2844,46.728,,,,,
4264,09/09/21 10:45:00 PM,9.2840,46.548,,,,,
4265,09/09/21 11:00:00 PM,9.2773,46.548,,,,,
4266,09/09/21 11:15:00 PM,9.2769,46.369,,,,,
4267,09/09/21 11:30:00 PM,9.2769,46.369,,,,,
4268,09/09/21 11:45:00 PM,9.2736,46.369,,,,,
4269,09/10/21 12:00:00 AM,9.2718,46.369,,,,,
4270,09/10/21 12:15:00 AM,9.2685,46.369,,,,,
4271,09/10/21 12:30:00 AM,9.2698,46.188,,,,,
4272,09/10/21 12:45:00 AM,9.2665,46.188,,,,,
4273,09/10/21 01:00:00 AM,9.2643,46.008,,,,,
4274,09/10/21 01:15:00 AM,9.2659,46.008,,,,,
4275,09/10/21 01:30:00 AM,9.2621,45.828,,,,,
4276,09/10/21 01:45:00 AM,9.2617,45.648,,,,,
4277,09/10/21 02:00:00 AM,9.2566,45.648,,,,,
4278,09/10/21 02:15:00 AM,9.2566,45.648,,,,,
4279,09/10/21 02:30:00 AM,9.2566,45.648,,,,,
4280,09/10/21 02:45:00 AM,9.2512,45.466,,,,,
4281,09/10/21 03:00:00 AM,9.2479,45.466,,,,,
4282,09/10/21 03:15:00 AM,9.2473,45.286,,,,,
4283,09/10/21 03:30:00 AM,9.2457,45.286,,,,,
4284,09/10/21 03:45:00 AM,9.2453,45.104,,,,,
4285,09/10/21 04:00:00 AM,9.2453,45.104,,,,,
4286,09/10/21 04:15:00 AM,9.2447,44.922,,,,,
4287,09/10/21 04:30:00 AM,9.2464,44.922,,,,,
4288,09/10/21 04:45:00 AM,9.2447,44.922,,,,,
4289,09/10/21 05:00:00 AM,9.2447,44.922,,,,,
4290,09/10/21 05:15:00 AM,9.2492,44.742,,,,,
4291,09/10/21 05:30:00 AM,9.2459,44.742,,,,,
4292,09/10/21 05:45:00 AM,9.2492,44.742,,,,,
4293,09/10/21 06:00:00 AM,9.2443,44.742,,,,,
4294,09/10/21 06:15:00 AM,9.2509,44.742,,,,,
4295,09/10/21 06:30:00 AM,9.2488,44.560,,,,,
4296,09/10/21 06:45:00 AM,9.2472,44.560,,,,,
4297,09/10/21 07:00:00 AM,9.2505,44.560,,,,,
4298,09/10/21 07:15:00 AM,9.2521,44.560,,,,,
4299,09/10/21 07:30:00 AM,9.2538,44.560,,,,,
4300,09/10/21 07:45:00 AM,9.2509,44.742,,,,,
4301,09/10/21 08:00:00 AM,9.2585,45.104,,,,,
4302,09/10/21 08:15:00 AM,9.2617,45.648,,,,,
4303,09/10/21 08:30:00 AM,9.2592,46.008,,,,,
4304,09/10/21 08:45:00 AM,9.2636,46.369,,,,,
4305,09/10/21 09:00:00 AM,9.2673,46.548,,,,,
4306,09/10/21 09:15:00 AM,9.2695,46.728,,,,,
4307,09/10/21 09:30:00 AM,9.2699,46.908,,,,,
4308,09/10/21 09:45:00 AM,9.2715,46.908,,,,,
4309,09/10/21 10:00:00 AM,9.2775,47.266,,,,,
4310,09/10/21 10:15:00 AM,9.2697,47.446,,,,,
4311,09/10/21 10:30:00 AM,9.2763,47.446,,,,,
4312,09/10/21 10:45:00 AM,9.2739,47.802,,,,,
4313,09/10/21 11:00:00 AM,9.2691,48.517,,,,,
4314,09/10/21 11:15:00 AM,9.2695,48.695,,,,,
4315,09/10/21 11:30:00 AM,9.2666,48.871,,,,,
4316,09/10/21 11:45:00 AM,9.2712,49.404,,,,,
4317,09/10/21 12:00:00 PM,9.2699,49.582,,,,,
4318,09/10/21 12:15:00 PM,9.2621,49.759,,,,,
4319,09/10/21 12:30:00 PM,9.2609,49.937,,,,,
4320,09/10/21 12:45:00 PM,9.2579,50.113,,,,,
4321,09/10/21 01:00:00 PM,9.2572,50.466,,,,,
4322,09/10/21 01:15:00 PM,9.2567,51.699,,,,,
4323,09/10/21 01:30:00 PM,9.2563,52.225,,,,,
4324,09/10/21 01:45:00 PM,9.2547,52.225,,,,,
4325,09/10/21 02:00:00 PM,9.2514,52.225,,,,,
4326,09/10/21 02:15:00 PM,9.2556,52.576,,,,,
4327,09/10/21 02:30:00 PM,9.2492,52.750,,,,,
4328,09/10/21 02:45:00 PM,9.2463,52.925,,,,,
4329,09/10/21 03:00:00 PM,9.2443,52.750,,,,,
4330,09/10/21 03:15:00 PM,9.2405,52.576,,,,,
4331,09/10/21 03:30:00 PM,9.2372,52.576,,,,,
4332,09/10/21 03:45:00 PM,9.2314,52.225,,,,,
4333,09/10/21 04:00:00 PM,9.2305,51.874,,,,,
4334,09/10/21 04:15:00 PM,9.2301,51.699,,,,,
4335,09/10/21 04:30:00 PM,9.2347,51.523,,,,,
4336,09/10/21 04:45:00 PM,9.2293,51.346,,,,,
4337,09/10/21 05:00:00 PM,9.2285,50.995,,,,,
4338,09/10/21 05:15:00 PM,9.2247,50.819,,,,,
4339,09/10/21 05:30:00 PM,9.2288,50.466,,,,,
4340,09/10/21 05:45:00 PM,9.2330,50.113,,,,,
4341,09/10/21 06:00:00 PM,9.2288,49.759,,,,,
4342,09/10/21 06:15:00 PM,9.2279,49.404,,,,,
4343,09/10/21 06:30:00 PM,9.2241,49.228,,,,,
4344,09/10/21 06:45:00 PM,9.2266,48.871,,,,,
4345,09/10/21 07:00:00 PM,9.2244,48.695,,,,,
4346,09/10/21 07:15:00 PM,9.2286,48.339,,,,,
4347,09/10/21 07:30:00 PM,9.2248,48.160,,,,,
4348,09/10/21 07:45:00 PM,9.2293,47.982,,,,,
4349,09/10/21 08:00:00 PM,9.2338,47.802,,,,,
4350,09/10/21 08:15:00 PM,9.2367,47.624,,,,,
4351,09/10/21 08:30:00 PM,9.2363,47.446,,,,,
4352,09/10/21 08:45:00 PM,9.2380,47.446,,,,,
4353,09/10/21 09:00:00 PM,9.2430,47.446,,,,,
4354,09/10/21 09:15:00 PM,9.2414,47.446,,,,,
4355,09/10/21 09:30:00 PM,9.2441,47.266,,,,,
4356,09/10/21 09:45:00 PM,9.2425,47.266,,,,,
4357,09/10/21 10:00:00 PM,9.2470,47.088,,,,,
4358,09/10/21 10:15:00 PM,9.2488,47.088,,,,,
4359,09/10/21 10:30:00 PM,9.2450,46.908,,,,,
4360,09/10/21 10:45:00 PM,9.2433,46.908,,,,,
4361,09/10/21 11:00:00 PM,9.2399,46.908,,,,,
4362,09/10/21 11:15:00 PM,9.2399,46.908,,,,,
4363,09/10/21 11:30:00 PM,9.2428,46.728,,,,,
4364,09/10/21 11:45:00 PM,9.2361,46.728,,,,,
4365,09/11/21 12:00:00 AM,9.2390,46.548,,,,,
4366,09/11/21 12:15:00 AM,9.2390,46.548,,,,,
4367,09/11/21 12:30:00 AM,9.2369,46.369,,,,,
4368,09/11/21 12:45:00 AM,9.2369,46.369,,,,,
4369,09/11/21 01:00:00 AM,9.2286,46.369,,,,,
4370,09/11/21 01:15:00 AM,9.2280,46.188,,,,,
4371,09/11/21 01:30:00 AM,9.2264,46.188,,,,,
4372,09/11/21 01:45:00 AM,9.2231,46.188,,,,,
4373,09/11/21 02:00:00 AM,9.2209,46.008,,,,,
4374,09/11/21 02:15:00 AM,9.2209,46.008,,,,,
4375,09/11/21 02:30:00 AM,9.2176,46.008,,,,,
4376,09/11/21 02:45:00 AM,9.2176,46.008,,,,,
4377,09/11/21 03:00:00 AM,9.2138,45.828,,,,,
4378,09/11/21 03:15:00 AM,9.2121,45.828,,,,,
4379,09/11/21 03:30:00 AM,9.2121,45.828,,,,,
4380,09/11/21 03:45:00 AM,9.2121,45.828,,,,,
4381,09/11/21 04:00:00 AM,9.2071,45.828,,,,,
4382,09/11/21 04:15:00 AM,9.2154,45.828,,,,,
4383,09/11/21 04:30:00 AM,9.2116,45.648,,,,,
4384,09/11/21 04:45:00 AM,9.2116,45.648,,,,,
4385,09/11/21 05:00:00 AM,9.2134,45.648,,,,,
4386,09/11/21 05:15:00 AM,9.2150,45.648,,,,,
4387,09/11/21 05:30:00 AM,9.2150,45.648,,,,,
4388,09/11/21 05:45:00 AM,9.2150,45.648,,,,,
4389,09/11/21 06:00:00 AM,9.2179,45.466,,,,,
4390,09/11/21 06:15:00 AM,9.2212,45.466,,,,,
4391,09/11/21 06:30:00 AM,9.2228,45.466,,,,,
4392,09/11/21 06:45:00 AM,9.2212,45.466,,,,,
4393,09/11/21 07:00:00 AM,9.2195,45.466,,,,,
4394,09/11/21 07:15:00 AM,9.2261,45.466,,,,,
4395,09/11/21 07:30:00 AM,9.2312,45.466,,,,,
4396,09/11/21 07:45:00 AM,9.2283,45.648,,,,,
4397,09/11/21 08:00:00 AM,9.2317,45.648,,,,,
4398,09/11/21 08:15:00 AM,9.2354,45.828,,,,,
4399,09/11/21 08:30:00 AM,9.2343,46.008,,,,,
4400,09/11/21 08:45:00 AM,9.2414,46.188,,,,,
4401,09/11/21 09:00:00 AM,9.2435,46.369,,,,,
4402,09/11/21 09:15:00 AM,9.2457,46.548,,,,,
4403,09/11/21 09:30:00 AM,9.2424,46.548,,,,,
4404,09/11/21 09:45:00 AM,9.2495,46.728,,,,,
4405,09/11/21 10:00:00 AM,9.2511,46.728,,,,,
4406,09/11/21 10:15:00 AM,9.2517,46.908,,,,,
4407,09/11/21 10:30:00 AM,9.2508,47.266,,,,,
4408,09/11/21 10:45:00 AM,9.2505,47.802,,,,,
4409,09/11/21 11:00:00 AM,9.2520,48.339,,,,,
4410,09/11/21 11:15:00 AM,9.2520,48.339,,,,,
4411,09/11/21 11:30:00 AM,9.2502,48.339,,,,,
4412,09/11/21 11:45:00 AM,9.2533,48.871,,,,,
4413,09/11/21 12:00:00 PM,9.2504,49.050,,,,,
4414,09/11/21 12:15:00 PM,9.2470,49.050,,,,,
4415,09/11/21 12:30:00 PM,9.2504,49.050,,,,,
4416,09/11/21 12:45:00 PM,9.2524,49.228,,,,,
4417,09/11/21 01:00:00 PM,9.2495,49.404,,,,,
4418,09/11/21 01:15:00 PM,9.2483,49.582,,,,,
4419,09/11/21 01:30:00 PM,9.2534,49.582,,,,,
4420,09/11/21 01:45:00 PM,9.2546,49.404,,,,,
4421,09/11/21 02:00:00 PM,9.2512,49.404,,,,,
4422,09/11/21 02:15:00 PM,9.2472,49.759,,,,,
4423,09/11/21 02:30:00 PM,9.2472,49.759,,,,,
4424,09/11/21 02:45:00 PM,9.2505,49.759,,,,,
4425,09/11/21 03:00:00 PM,9.2454,49.759,,,,,
4426,09/11/21 03:15:00 PM,9.2421,49.759,,,,,
4427,09/11/21 03:30:00 PM,9.2438,49.759,,,,,
4428,09/11/21 03:45:00 PM,9.2443,49.937,,,,,
4429,09/11/21 04:00:00 PM,9.2383,50.290,,,,,
4430,09/11/21 04:15:00 PM,9.2405,50.466,,,,,
4431,09/11/21 04:30:00 PM,9.2450,50.290,,,,,
4432,09/11/21 04:45:00 PM,9.2450,50.290,,,,,
4433,09/11/21 05:00:00 PM,9.2417,50.290,,,,,
4434,09/11/21 05:15:00 PM,9.2425,49.937,,,,,
4435,09/11/21 05:30:00 PM,9.2421,49.759,,,,,
4436,09/11/21 05:45:00 PM,9.2467,49.582,,,,,
4437,09/11/21 06:00:00 PM,9.2463,49.404,,,,,
4438,09/11/21 06:15:00 PM,9.2470,49.050,,,,,
4439,09/11/21 06:30:00 PM,9.2482,48.871,,,,,
4440,09/11/21 06:45:00 PM,9.2495,48.695,,,,,
4441,09/11/21 07:00:00 PM,9.2440,48.517,,,,,
4442,09/11/21 07:15:00 PM,9.2486,48.339,,,,,
4443,09/11/21 07:30:00 PM,9.2482,48.160,,,,,
4444,09/11/21 07:45:00 PM,9.2509,47.982,,,,,
4445,09/11/21 08:00:00 PM,9.2527,47.982,,,,,
4446,09/11/21 08:15:00 PM,9.2538,47.802,,,,,
4447,09/11/21 08:30:00 PM,9.2572,47.802,,,,,
4448,09/11/21 08:45:00 PM,9.2601,47.624,,,,,
4449,09/11/21 09:00:00 PM,9.2551,47.624,,,,,
4450,09/11/21 09:15:00 PM,9.2596,47.446,,,,,
4451,09/11/21 09:30:00 PM,9.2563,47.446,,,,,
4452,09/11/21 09:45:00 PM,9.2608,47.266,,,,,
4453,09/11/21 10:00:00 PM,9.2592,47.266,,,,,
4454,09/11/21 10:15:00 PM,9.2604,47.088,,,,,
4455,09/11/21 10:30:00 PM,9.2670,47.088,,,,,
4456,09/11/21 10:45:00 PM,9.2633,46.908,,,,,
4457,09/11/21 11:00:00 PM,9.2666,46.908,,,,,
4458,09/11/21 11:15:00 PM,9.2678,46.728,,,,,
4459,09/11/21 11:30:00 PM,9.2662,46.728,,,,,
4460,09/11/21 11:45:00 PM,9.2644,46.728,,,,,
4461,09/12/21 12:00:00 AM,9.2624,46.548,,,,,
4462,09/12/21 12:15:00 AM,9.2640,46.548,,,,,
4463,09/12/21 12:30:00 AM,9.2585,46.369,,,,,
4464,09/12/21 12:45:00 AM,9.2585,46.369,,,,,
4465,09/12/21 01:00:00 AM,9.2536,46.369,,,,,
4466,09/12/21 01:15:00 AM,9.2514,46.188,,,,,
4467,09/12/21 01:30:00 AM,9.2531,46.188,,,,,
4468,09/12/21 01:45:00 AM,9.2459,46.008,,,,,
4469,09/12/21 02:00:00 AM,9.2425,46.008,,,,,
4470,09/12/21 02:15:00 AM,9.2376,46.008,,,,,
4471,09/12/21 02:30:00 AM,9.2376,46.008,,,,,
4472,09/12/21 02:45:00 AM,9.2338,45.828,,,,,
4473,09/12/21 03:00:00 AM,9.2372,45.828,,,,,
4474,09/12/21 03:15:00 AM,9.2354,45.828,,,,,
4475,09/12/21 03:30:00 AM,9.2350,45.648,,,,,
4476,09/12/21 03:45:00 AM,9.2301,45.648,,,,,
4477,09/12/21 04:00:00 AM,9.2261,45.466,,,,,
4478,09/12/21 04:15:00 AM,9.2295,45.466,,,,,
4479,09/12/21 04:30:00 AM,9.2346,45.466,,,,,
4480,09/12/21 04:45:00 AM,9.2290,45.286,,,,,
4481,09/12/21 05:00:00 AM,9.2324,45.286,,,,,
4482,09/12/21 05:15:00 AM,9.2308,45.286,,,,,
4483,09/12/21 05:30:00 AM,9.2373,45.286,,,,,
4484,09/12/21 05:45:00 AM,9.2353,45.104,,,,,
4485,09/12/21 06:00:00 AM,9.2402,45.104,,,,,
4486,09/12/21 06:15:00 AM,9.2369,45.104,,,,,
4487,09/12/21 06:30:00 AM,9.2398,44.922,,,,,
4488,09/12/21 06:45:00 AM,9.2364,44.922,,,,,
4489,09/12/21 07:00:00 AM,9.2447,44.922,,,,,
4490,09/12/21 07:15:00 AM,9.2447,44.922,,,,,
4491,09/12/21 07:30:00 AM,9.2486,45.104,,,,,
4492,09/12/21 07:45:00 AM,9.2502,45.104,,,,,
4493,09/12/21 08:00:00 AM,9.2502,45.104,,,,,
4494,09/12/21 08:15:00 AM,9.2569,45.104,,,,,
4495,09/12/21 08:30:00 AM,9.2585,45.104,,,,,
4496,09/12/21 08:45:00 AM,9.2607,45.286,,,,,
4497,09/12/21 09:00:00 AM,9.2628,45.466,,,,,
4498,09/12/21 09:15:00 AM,9.2662,45.466,,,,,
4499,09/12/21 09:30:00 AM,9.2683,45.648,,,,,
4500,09/12/21 09:45:00 AM,9.2739,45.828,,,,,
4501,09/12/21 10:00:00 AM,9.2731,46.188,,,,,
4502,09/12/21 10:15:00 AM,9.2795,46.728,,,,,
4503,09/12/21 10:30:00 AM,9.2775,47.266,,,,,
4504,09/12/21 10:45:00 AM,9.2779,47.446,,,,,
4505,09/12/21 11:00:00 AM,9.2818,47.624,,,,,
4506,09/12/21 11:15:00 AM,9.2801,47.624,,,,,
4507,09/12/21 11:30:00 AM,9.2772,47.802,,,,,
4508,09/12/21 11:45:00 AM,9.2794,47.982,,,,,
4509,09/12/21 12:00:00 PM,9.2781,48.160,,,,,
4510,09/12/21 12:15:00 PM,9.2724,48.517,,,,,
4511,09/12/21 12:30:00 PM,9.2744,48.695,,,,,
4512,09/12/21 12:45:00 PM,9.2766,48.871,,,,,
4513,09/12/21 01:00:00 PM,9.2686,49.050,,,,,
4514,09/12/21 01:15:00 PM,9.2770,49.050,,,,,
4515,09/12/21 01:30:00 PM,9.2749,48.871,,,,,
4516,09/12/21 01:45:00 PM,9.2770,49.050,,,,,
4517,09/12/21 02:00:00 PM,9.2741,49.228,,,,,
4518,09/12/21 02:15:00 PM,9.2766,49.582,,,,,
4519,09/12/21 02:30:00 PM,9.2755,49.759,,,,,
4520,09/12/21 02:45:00 PM,9.2737,49.759,,,,,
4521,09/12/21 03:00:00 PM,9.2692,49.937,,,,,
4522,09/12/21 03:15:00 PM,9.2730,50.113,,,,,
4523,09/12/21 03:30:00 PM,9.2739,50.466,,,,,
4524,09/12/21 03:45:00 PM,9.2726,50.643,,,,,
4525,09/12/21 04:00:00 PM,9.2739,50.466,,,,,
4526,09/12/21 04:15:00 PM,9.2759,49.937,,,,,
4527,09/12/21 04:30:00 PM,9.2699,49.582,,,,,
4528,09/12/21 04:45:00 PM,9.2724,49.228,,,,,
4529,09/12/21 05:00:00 PM,9.2720,49.050,,,,,
4530,09/12/21 05:15:00 PM,9.2695,48.695,,,,,
4531,09/12/21 05:30:00 PM,9.2740,48.517,,,,,
4532,09/12/21 05:45:00 PM,9.2798,48.160,,,,,
4533,09/12/21 06:00:00 PM,9.2827,47.982,,,,,
4534,09/12/21 06:15:00 PM,9.2868,47.624,,,,,
4535,09/12/21 06:30:00 PM,9.2892,47.266,,,,,
4536,09/12/21 06:45:00 PM,9.2855,47.088,,,,,
4537,09/12/21 07:00:00 PM,9.2849,46.908,,,,,
4538,09/12/21 07:15:00 PM,9.2911,46.728,,,,,
4539,09/12/21 07:30:00 PM,9.2945,46.728,,,,,
4540,09/12/21 07:45:00 PM,9.2907,46.548,,,,,
4541,09/12/21 08:00:00 PM,9.2889,46.548,,,,,
4542,09/12/21 08:15:00 PM,9.2869,46.369,,,,,
4543,09/12/21 08:30:00 PM,9.2897,46.188,,,,,
4544,09/12/21 08:45:00 PM,9.2881,46.188,,,,,
4545,09/12/21 09:00:00 PM,9.2876,46.008,,,,,
4546,09/12/21 09:15:00 PM,9.2937,45.828,,,,,
4547,09/12/21 09:30:00 PM,9.2871,45.828,,,,,
4548,09/12/21 09:45:00 PM,9.2917,45.648,,,,,
4549,09/12/21 10:00:00 PM,9.2933,45.648,,,,,
4550,09/12/21 10:15:00 PM,9.2962,45.466,,,,,
4551,09/12/21 10:30:00 PM,9.2929,45.466,,,,,
4552,09/12/21 10:45:00 PM,9.2940,45.286,,,,,
4553,09/12/21 11:00:00 PM,9.2891,45.286,,,,,
4554,09/12/21 11:15:00 PM,9.2907,45.286,,,,,
4555,09/12/21 11:30:00 PM,9.2885,45.104,,,,,
4556,09/12/21 11:45:00 PM,9.2902,45.104,,,,,
4557,09/13/21 12:00:00 AM,9.2902,45.104,,,,,
4558,09/13/21 12:15:00 AM,9.2881,44.922,,,,,
4559,09/13/21 12:30:00 AM,9.2892,44.742,,,,,
4560,09/13/21 12:45:00 AM,9.2892,44.742,,,,,
4561,09/13/21 01:00:00 AM,9.2904,44.560,,,,,
4562,09/13/21 01:15:00 AM,9.2882,44.379,,,,,
4563,09/13/21 01:30:00 AM,9.2833,44.379,,,,,
4564,09/13/21 01:45:00 AM,9.2849,44.379,,,,,
4565,09/13/21 02:00:00 AM,9.2878,44.195,,,,,
4566,09/13/21 02:15:00 AM,9.2823,44.013,,,,,
4567,09/13/21 02:30:00 AM,9.2889,44.013,,,,,
4568,09/13/21 02:45:00 AM,9.2889,44.013,,,,,
4569,09/13/21 03:00:00 AM,9.2918,43.831,,,,,
4570,09/13/21 03:15:00 AM,9.2879,43.648,,,,,
4571,09/13/21 03:30:00 AM,9.2930,43.648,,,,,
4572,09/13/21 03:45:00 AM,9.2863,43.648,,,,,
4573,09/13/21 04:00:00 AM,9.2808,43.466,,,,,
4574,09/13/21 04:15:00 AM,9.2824,43.466,,,,,
4575,09/13/21 04:30:00 AM,9.2858,43.466,,,,,
4576,09/13/21 04:45:00 AM,9.2802,43.282,,,,,
4577,09/13/21 05:00:00 AM,9.2802,43.282,,,,,
4578,09/13/21 05:15:00 AM,9.2820,43.282,,,,,
4579,09/13/21 05:30:00 AM,9.2782,43.099,,,,,
4580,09/13/21 05:45:00 AM,9.2847,43.099,,,,,
4581,09/13/21 06:00:00 AM,9.2831,43.099,,,,,
4582,09/13/21 06:15:00 AM,9.2815,43.099,,,,,
4583,09/13/21 06:30:00 AM,9.2843,42.915,,,,,
4584,09/13/21 06:45:00 AM,9.2876,42.915,,,,,
4585,09/13/21 07:00:00 AM,9.2892,42.915,,,,,
4586,09/13/21 07:15:00 AM,9.2959,42.915,,,,,
4587,09/13/21 07:30:00 AM,9.2959,42.915,,,,,
4588,09/13/21 07:45:00 AM,9.2959,42.915,,,,,
4589,09/13/21 08:00:00 AM,9.2976,42.915,,,,,
4590,09/13/21 08:15:00 AM,9.3048,43.099,,,,,
4591,09/13/21 08:30:00 AM,9.2965,43.099,,,,,
4592,09/13/21 08:45:00 AM,9.3020,43.282,,,,,
4593,09/13/21 09:00:00 AM,9.3069,43.282,,,,,
4594,09/13/21 09:15:00 AM,9.3069,43.282,,,,,
4595,09/13/21 09:30:00 AM,9.3113,43.648,,,,,
4596,09/13/21 09:45:00 AM,9.3016,44.379,,,,,
4597,09/13/21 10:00:00 AM,9.3085,45.104,,,,,
4598,09/13/21 10:15:00 AM,9.3100,45.648,,,,,
4599,09/13/21 10:30:00 AM,9.3092,46.008,,,,,
4600,09/13/21 10:45:00 AM,9.3119,46.369,,,,,
4601,09/13/21 11:00:00 AM,9.3052,46.369,,,,,
4602,09/13/21 11:15:00 AM,9.3066,46.908,,,,,
4603,09/13/21 11:30:00 AM,9.3049,46.908,,,,,
4604,09/13/21 11:45:00 AM,9.3116,46.908,,,,,
4605,09/13/21 12:00:00 PM,9.3059,47.266,,,,,
4606,09/13/21 12:15:00 PM,9.3052,48.339,,,,,
4607,09/13/21 12:30:00 PM,9.2995,48.695,,,,,
4608,09/13/21 12:45:00 PM,9.3011,48.695,,,,,
4609,09/13/21 01:00:00 PM,9.2985,48.339,,,,,
4610,09/13/21 01:15:00 PM,9.2965,48.160,,,,,
4611,09/13/21 01:30:00 PM,9.2976,47.982,,,,,
4612,09/13/21 01:45:00 PM,9.2968,47.624,,,,,
4613,09/13/21 02:00:00 PM,9.3008,47.266,,,,,
4614,09/13/21 02:15:00 PM,9.3004,47.088,,,,,
4615,09/13/21 02:30:00 PM,9.2937,47.088,,,,,
4616,09/13/21 02:45:00 PM,9.3008,47.266,,,,,
4617,09/13/21 03:00:00 PM,9.2950,47.624,,,,,
4618,09/13/21 03:15:00 PM,9.2972,47.802,,,,,
4619,09/13/21 03:30:00 PM,9.2943,47.982,,,,,
4620,09/13/21 03:45:00 PM,9.2923,47.802,,,,,
4621,09/13/21 04:00:00 PM,9.2868,47.624,,,,,
4622,09/13/21 04:15:00 PM,9.2946,47.446,,,,,
4623,09/13/21 04:30:00 PM,9.2859,47.266,,,,,
4624,09/13/21 04:45:00 PM,9.2837,47.088,,,,,
4625,09/13/21 05:00:00 PM,9.2849,46.908,,,,,
4626,09/13/21 05:15:00 PM,9.2840,46.548,,,,,
4627,09/13/21 05:30:00 PM,9.2802,46.369,,,,,
4628,09/13/21 05:45:00 PM,9.2863,46.188,,,,,
4629,09/13/21 06:00:00 PM,9.2859,46.008,,,,,
4630,09/13/21 06:15:00 PM,9.2850,45.648,,,,,
4631,09/13/21 06:30:00 PM,9.2900,45.648,,,,,
4632,09/13/21 06:45:00 PM,9.2907,45.286,,,,,
4633,09/13/21 07:00:00 PM,9.2891,45.286,,,,,
