"","pointid","ele","flo_accu","lat","lon","ele_up10","ele_down10","ele_up20","floaccu_up10","floaccu_down10","floaccu_up20","lat_up10","lon_up10","lat_down10","lon_down10","lat_up20","lon_up20","dist_diff_mid","ele_diff_mid","slope_mid","dist_diff_up20","ele_diff_up20","slope_up20"
"4738",65127,4016,551,-0.30772356,-78.20396695,4021,4010,4025,548,554,536,-0.30772354,-78.20388617,-0.30772358,-78.20404774,-0.30769641,-78.20380539,17.9856312733653,11,0.611599327975203,18.2367024302431,9,0.49351027327587
"4739",65128,4018,550,-0.30772356,-78.20394002,4023,4012,4026,540,553,502,-0.30769642,-78.20385924,-0.30772358,-78.20402081,-0.3076964,-78.20377846,18.4795955965562,11,0.595251121298884,18.2368869517649,8,0.438671359928882
"4740",65129,4020,549,-0.30772355,-78.20391309,4024,4014,4027,538,552,501,-0.30769642,-78.20383232,-0.30772357,-78.20399388,-0.3076964,-78.20375153,18.4781858731844,10,0.541178667030946,18.2367024302598,7,0.38384132365866
"4741",65130,4021,548,-0.30772354,-78.20388617,4025,4016,4027,536,551,500,-0.30769641,-78.20380539,-0.30772356,-78.20396695,-0.30769639,-78.2037246,18.4781279407955,9,0.487062327354604,18.2378002173682,6,0.32898704495546
"4742",65131,4036,415,-0.30772331,-78.20302446,NA,4034,NA,NA,424,NA,NA,NA,-0.307642,-78.20307834,NA,NA,NA,NA,NA,NA,NA,NA
"4743",65132,4043,4951,-0.30772304,-78.20200119,4044,4042,4045,4934,4956,4930,-0.30777725,-78.20194731,-0.30766884,-78.20205506,-0.30783145,-78.20189344,17.01494135713,2,0.117543749227317,17.0149413131684,2,0.117543749531016
"4744",65133,4062,445,-0.30772274,-78.2008702,4065,4060,4066,426,502,416,-0.30780407,-78.20084325,-0.30766854,-78.20092407,-0.30788539,-78.20084323,18.0443998293394,5,0.277094281178042,18.3533340815769,4,0.217944052139017
"4745",65134,4069,470,-0.30772261,-78.20035856,4072,4066,4075,349,513,442,-0.30780392,-78.20030468,-0.30766841,-78.20043936,-0.30777678,-78.20017005,21.6889382728773,6,0.276638714376498,21.8337747691104,6,0.274803604207211
"4746",65135,4071,70986,-0.30772259,-78.20027778,4074,4068,4076,70978,70990,70532,-0.30777678,-78.20019698,-0.30766839,-78.20035858,-0.30783099,-78.20014311,21.6607817930411,6,0.276998312310575,19.2444471063314,5,0.25981520655665
"4747",65136,4177,468,-0.30772189,-78.19763881,4178,4176,4178,358,489,355,-0.30764056,-78.19763883,-0.30780322,-78.19763879,-0.30755923,-78.19763886,18.1072289199107,2,0.11045312393443,18.1072292278678,1,0.0552265610279544
"4748",65137,4169,10451,-0.3077217,-78.19693868,4171,4169,4172,10361,10465,10109,-0.30764038,-78.19696563,-0.30780303,-78.19693866,-0.30755906,-78.19699258,18.5902740592884,2,0.107583136946855,19.0733192058529,3,0.157287778158686
"4749",65138,4189,335,-0.30772144,-78.19594234,NA,4190,NA,NA,354,NA,NA,NA,-0.30780276,-78.19591539,NA,NA,NA,NA,NA,NA,NA,NA
"4750",65139,4211,308,-0.3077213,-78.19543071,4215,4207,4219,306,365,304,-0.30766707,-78.19537686,-0.30774844,-78.19551148,-0.30761284,-78.19532302,17.9926518158558,8,0.444625955188556,17.0141830278963,8,0.47019595280498
"4751",65140,4238,1460,-0.30772115,-78.19483829,4240,4236,4241,712,1466,709,-0.30772113,-78.1947575,-0.30774828,-78.19491906,-0.30772111,-78.19467672,18.4781858568827,4,0.216471467003352,17.9856312788783,3,0.166799816669381
"4752",65141,4239,1459,-0.30772114,-78.19481136,4241,4237,4242,711,1465,697,-0.30772112,-78.19473057,-0.30774827,-78.19489214,-0.30774821,-78.19464978,18.4792411013751,4,0.216459105547487,18.237424359551,3,0.164496912549435
"4753",65142,4239,1458,-0.30772113,-78.19478443,4241,4237,4242,710,1464,696,-0.30772111,-78.19470365,-0.30774826,-78.19486521,-0.3077482,-78.19462286,18.4781279245056,4,0.216472145681773,18.2363264833014,3,0.164506815709131
"4754",65143,4240,712,-0.30772113,-78.1947575,4241,4238,4243,709,1460,693,-0.30772111,-78.19467672,-0.30772115,-78.19483829,-0.3077753,-78.19459592,17.9856312788783,3,0.166799816669381,18.970661220173,3,0.158138926481374
"4755",65144,4241,711,-0.30772112,-78.19473057,4242,4239,4243,697,1459,693,-0.30774821,-78.19464978,-0.30772114,-78.19481136,-0.3077753,-78.19459592,18.4788797889861,3,0.16234750343406,16.1568925776498,2,0.123786179204202
"4756",65145,4241,710,-0.30772111,-78.19470365,4242,4239,4243,696,1458,670,-0.3077482,-78.19462286,-0.30772113,-78.19478443,-0.30772107,-78.19454208,18.4777666107723,3,0.162357283929057,17.9856312775296,2,0.111199877787927
"4757",65146,4241,709,-0.30772111,-78.19467672,4240,4240,4243,703,712,653,-0.30769402,-78.19475751,-0.30772113,-78.1947575,-0.30772106,-78.19451515,18.4777666310104,0,0,17.9856315890024,2,0.111199875862181
"4758",65147,4243,670,-0.30772107,-78.19454208,4243,4242,4244,634,678,630,-0.30772105,-78.19446129,-0.30769398,-78.19462287,-0.30777525,-78.19440742,18.4788798093197,1,0.0541158344184726,16.1579252912716,1,0.0618891337825528
"4759",65148,4243,653,-0.30772106,-78.19451515,4243,4242,4245,632,677,609,-0.30774815,-78.19443436,-0.30769397,-78.19459594,-0.30782946,-78.19438048,18.9710151412694,1,0.0527119920865283,19.2444471080065,2,0.103926082613614
"4760",65149,4243,635,-0.30772106,-78.19448822,4243,4242,4245,631,676,609,-0.30774814,-78.19440743,-0.30769397,-78.19456901,-0.30782946,-78.19438048,18.9706612916083,1,0.0527129752952971,17.0133670365194,2,0.117554626060025
"4761",65150,4243,634,-0.30772105,-78.19446129,4244,4243,4246,630,670,601,-0.30777525,-78.19440742,-0.30772107,-78.19454208,-0.30785657,-78.19435355,17.5000557571987,1,0.0571426750791148,19.2725010763637,3,0.155662204304104
"4762",65205,3963,49781,-0.30775252,-78.21096833,3965,3963,3968,49658,49823,49648,-0.3076712,-78.21099528,-0.30783385,-78.21096831,-0.30761699,-78.21104915,18.590274057008,2,0.107583136960053,17.5659422612884,5,0.28464171893693
"4763",65206,3963,598,-0.30775243,-78.21061826,3963,3963,NA,431,898,NA,-0.30769819,-78.21056441,-0.30780666,-78.2106721,NA,NA,17.0149729308042,0,0,NA,NA,NA
"4764",65207,3963,126861,-0.30775218,-78.20967576,3963,3963,3963,126136,127173,125482,-0.30769794,-78.20962192,-0.30780641,-78.2097296,-0.30764371,-78.20956808,17.014188682648,0,0,17.0141887075048,0,0
"4765",65208,3963,569,-0.30775217,-78.20964883,3963,3963,3963,566,125653,563,-0.30775215,-78.20956805,-0.30767083,-78.209595,-0.30775213,-78.20948726,19.8502076979348,0,0,17.9856312265779,0,0
"4766",65209,3963,568,-0.30775216,-78.2096219,3963,3963,3963,565,125653,562,-0.30775214,-78.20954112,-0.30767083,-78.209595,-0.30775212,-78.20946033,18.5282260611796,0,0,17.9856312265947,0,0
"4767",65210,3963,567,-0.30775216,-78.20959498,3963,3963,3963,564,125482,561,-0.30775214,-78.20951419,-0.30764371,-78.20956808,-0.30775211,-78.2094334,21.4317956867108,0,0,17.9867447162736,0,0
"4768",65211,3963,566,-0.30775215,-78.20956805,3963,3963,3963,563,569,560,-0.30775213,-78.20948726,-0.30775217,-78.20964883,-0.30775211,-78.20940648,17.9856312265779,0,0,17.9856312266116,0,0
"4769",65212,3963,565,-0.30775214,-78.20954112,3963,3963,3963,562,568,559,-0.30775212,-78.20946033,-0.30775216,-78.2096219,-0.3077521,-78.20937955,17.9856312265947,0,0,17.9856312266285,0,0
"4770",65213,3963,564,-0.30775214,-78.20951419,3963,3963,3963,561,567,558,-0.30775211,-78.2094334,-0.30775216,-78.20959498,-0.30775209,-78.20935262,17.9867447507171,0,0,17.9856315352689,0,0
"4771",65214,3963,563,-0.30775213,-78.20948726,3963,3963,3963,560,566,557,-0.30775211,-78.20940648,-0.30775215,-78.20956805,-0.30775209,-78.20932569,17.9856312266116,0,0,17.9856312266453,0,0
"4772",65215,3963,562,-0.30775212,-78.20946033,3963,3963,3963,559,565,556,-0.3077521,-78.20937955,-0.30775214,-78.20954112,-0.30775208,-78.20929876,17.9856312266285,0,0,17.9856312266622,0,0
"4773",65216,3963,561,-0.30775211,-78.2094334,3963,3963,3963,558,564,555,-0.30775209,-78.20935262,-0.30775214,-78.20951419,-0.30775207,-78.20927183,17.9856315697016,0,0,17.9856312252628,0,0
"4774",65217,3963,560,-0.30775211,-78.20940648,3963,3963,3963,557,563,554,-0.30775209,-78.20932569,-0.30775213,-78.20948726,-0.30775206,-78.20924491,17.9856312266453,0,0,17.9856315367357,0,0
"4775",65218,3963,559,-0.3077521,-78.20937955,3963,3963,3963,556,562,553,-0.30775208,-78.20929876,-0.30775212,-78.20946033,-0.30775206,-78.20921798,17.9856312266622,0,0,17.9856312252797,0,0
"4776",65219,3963,558,-0.30775209,-78.20935262,3963,3963,3963,555,561,552,-0.30775207,-78.20927183,-0.30775211,-78.2094334,-0.30775205,-78.20919105,17.9856312252628,0,0,17.9856312267128,0,0
"4777",65220,3963,557,-0.30775209,-78.20932569,3963,3963,3963,554,560,551,-0.30775206,-78.20924491,-0.30775211,-78.20940648,-0.30775204,-78.20916412,17.9856315712026,0,0,17.9856315367694,0,0
"4778",65221,3963,556,-0.30775208,-78.20929876,3963,3963,3963,553,559,550,-0.30775206,-78.20921798,-0.3077521,-78.20937955,-0.30775204,-78.20913719,17.9856312252797,0,0,17.9856312253134,0,0
"4779",65222,3963,555,-0.30775207,-78.20927183,3963,3963,3963,552,558,549,-0.30775205,-78.20919105,-0.30775209,-78.20935262,-0.30775203,-78.20911026,17.9856312267128,0,0,17.9856312267465,0,0
"4780",65223,3963,554,-0.30775206,-78.20924491,3963,3963,3963,551,557,548,-0.30775204,-78.20916412,-0.30775209,-78.20932569,-0.30775202,-78.20908334,17.9856315712448,0,0,17.9856312253471,0,0
"4781",65224,3963,553,-0.30775206,-78.20921798,3963,3963,3963,550,556,547,-0.30775204,-78.20913719,-0.30775208,-78.20929876,-0.30775201,-78.20905641,17.9856312253134,0,0,17.98563153682,0,0
"4782",65225,3963,552,-0.30775205,-78.20919105,3963,3963,3963,549,555,546,-0.30775203,-78.20911026,-0.30775207,-78.20927183,-0.30775201,-78.20902948,17.9856312267465,0,0,17.9856312267802,0,0
"4783",65226,3963,551,-0.30775204,-78.20916412,3963,3963,3963,548,554,545,-0.30775202,-78.20908334,-0.30775206,-78.20924491,-0.307752,-78.20900255,17.9856312253471,0,0,17.9856312267971,0,0
"4784",65227,3963,550,-0.30775204,-78.20913719,3963,3963,3963,547,553,544,-0.30775201,-78.20905641,-0.30775206,-78.20921798,-0.30775199,-78.20897562,17.9856315712869,0,0,17.9856315368537,0,0
"4785",65228,3963,549,-0.30775203,-78.20911026,3963,3963,3963,546,552,543,-0.30775201,-78.20902948,-0.30775205,-78.20919105,-0.30775199,-78.20894869,17.9856312267802,0,0,17.9856312268139,0,0
"4786",65229,3963,548,-0.30775202,-78.20908334,3963,3963,3963,545,551,542,-0.307752,-78.20900255,-0.30775204,-78.20916412,-0.30775198,-78.20892176,17.9856312267971,0,0,17.9867444064722,0,0
"4787",65230,3963,547,-0.30775201,-78.20905641,3963,3963,3963,544,550,541,-0.30775199,-78.20897562,-0.30775204,-78.20913719,-0.30775197,-78.20889484,17.9856315713291,0,0,17.9856312268477,0,0
"4788",65231,3963,546,-0.30775201,-78.20902948,3963,3963,3963,543,549,540,-0.30775199,-78.20894869,-0.30775203,-78.20911026,-0.30775196,-78.20886791,17.9856312268139,0,0,17.9856315369043,0,0
"4789",65232,3963,545,-0.307752,-78.20900255,3963,3963,3963,542,548,539,-0.30775198,-78.20892176,-0.30775202,-78.20908334,-0.30775196,-78.20884098,17.9867444064722,0,0,17.9856312254483,0,0
"4790",65233,3963,544,-0.30775199,-78.20897562,3963,3963,3963,541,547,538,-0.30775197,-78.20889484,-0.30775201,-78.20905641,-0.30775195,-78.20881405,17.9856312268477,0,0,17.9856312268814,0,0
"4791",65234,3963,543,-0.30775199,-78.20894869,3963,3963,3963,540,546,537,-0.30775196,-78.20886791,-0.30775201,-78.20902948,-0.30775194,-78.20878712,17.9856315713712,0,0,17.985631536938,0,0
"4792",65235,3963,542,-0.30775198,-78.20892176,3963,3963,3963,539,545,536,-0.30775196,-78.20884098,-0.307752,-78.20900255,-0.30775194,-78.20876019,17.9856312254483,0,0,17.985631225482,0,0
"4793",65236,3963,541,-0.30775197,-78.20889484,3963,3963,3963,538,544,535,-0.30775195,-78.20881405,-0.30775199,-78.20897562,-0.30775193,-78.20873327,17.9856312268814,0,0,17.9856312269151,0,0
"4794",65237,3963,540,-0.30775196,-78.20886791,3963,3963,3963,537,543,534,-0.30775194,-78.20878712,-0.30775199,-78.20894869,-0.30775192,-78.20870634,17.9856315714134,0,0,17.9856312255157,0,0
"4795",65238,3963,539,-0.30775196,-78.20884098,3963,3963,3963,536,542,533,-0.30775194,-78.20876019,-0.30775198,-78.20892176,-0.30775192,-78.20867941,17.985631225482,0,0,17.985631226932,0,0
"4796",65239,3963,538,-0.30775195,-78.20881405,3963,3963,3963,535,541,532,-0.30775193,-78.20873327,-0.30775197,-78.20889484,-0.30775191,-78.20865248,17.9856312269151,0,0,17.9856312269488,0,0
"4797",65240,3963,537,-0.30775194,-78.20878712,3963,3963,3963,534,540,531,-0.30775192,-78.20870634,-0.30775196,-78.20886791,-0.3077519,-78.20862555,17.9856312255158,0,0,17.9856312269657,0,0
"4798",65241,3963,536,-0.30775194,-78.20876019,3963,3963,3963,533,539,530,-0.30775192,-78.20867941,-0.30775196,-78.20884098,-0.30775189,-78.20859862,17.985631226932,0,0,17.9856315370223,0,0
"4799",65242,3963,535,-0.30775193,-78.20873327,3963,3963,3963,532,538,529,-0.30775191,-78.20865248,-0.30775195,-78.20881405,-0.30775189,-78.20857169,17.9856312269488,0,0,17.9867444052078,0,0
"4800",65243,3963,534,-0.30775192,-78.20870634,3963,3963,3963,531,537,528,-0.3077519,-78.20862555,-0.30775194,-78.20878712,-0.30775188,-78.20854477,17.9856312269657,0,0,17.9856312269994,0,0
"4801",65244,3963,533,-0.30775192,-78.20867941,3963,3963,3963,530,536,527,-0.30775189,-78.20859862,-0.30775194,-78.20876019,-0.30775187,-78.20851784,17.9856315714466,0,0,17.9856315370561,0,0
"4802",65245,3963,532,-0.30775191,-78.20865248,3963,3963,3963,529,535,526,-0.30775189,-78.20857169,-0.30775193,-78.20873327,-0.30775187,-78.20849091,17.9867444052078,0,0,17.9856312270163,0,0
"4803",65246,3963,531,-0.3077519,-78.20862555,3963,3963,3963,528,534,525,-0.30775188,-78.20854477,-0.30775192,-78.20870634,-0.30775186,-78.20846398,17.9856312269994,0,0,17.9856312256169,0,0
"4804",65247,3963,530,-0.30775189,-78.20859862,3963,3963,3963,527,533,524,-0.30775187,-78.20851784,-0.30775192,-78.20867941,-0.30775185,-78.20843705,17.9856315714888,0,0,17.98563122705,0,0
"4805",65248,3963,529,-0.30775189,-78.20857169,3963,3963,3963,526,532,523,-0.30775187,-78.20849091,-0.30775191,-78.20865248,-0.30775184,-78.20841012,17.9856312270163,0,0,17.9856315371066,0,0
"4806",65249,3963,528,-0.30775188,-78.20854477,3963,3963,3962,525,531,522,-0.30775186,-78.20846398,-0.3077519,-78.20862555,-0.30775184,-78.2083832,17.9856312256169,0,0,17.9856312270669,-1,-0.0555999390499614
"4807",65250,3963,527,-0.30775187,-78.20851784,3963,3963,3960,524,530,521,-0.30775185,-78.20843705,-0.30775189,-78.20859862,-0.30775183,-78.20835627,17.98563122705,0,0,17.9856312270837,-3,-0.166799817149728
"4808",65251,3963,526,-0.30775187,-78.20849091,3963,3963,3957,523,529,520,-0.30775184,-78.20841012,-0.30775189,-78.20857169,-0.30775182,-78.20832934,17.9856315715309,0,0,17.9856315357242,-6,-0.333599628574756
"4809",65252,3963,525,-0.30775186,-78.20846398,3962,3963,3957,522,528,519,-0.30775184,-78.2083832,-0.30775188,-78.20854477,-0.30775182,-78.20830241,17.9856312270669,-1,-0.0555999390499614,17.9856312271006,-6,-0.333599634299143
"4810",65253,3963,524,-0.30775185,-78.20843705,3960,3963,3958,521,527,518,-0.30775183,-78.20835627,-0.30775187,-78.20851784,-0.30775181,-78.20827548,17.9856312270837,-3,-0.166799817149728,17.9856312271174,-5,-0.277999695249025
"4811",65254,3963,523,-0.30775184,-78.20841012,3957,3963,3958,520,526,517,-0.30775182,-78.20832934,-0.30775187,-78.20849091,-0.3077518,-78.20824855,17.9856315701568,-6,-0.333599627936095,17.9856312271343,-5,-0.277999695248765
"4812",65255,3962,522,-0.30775184,-78.2083832,3957,3963,3959,519,525,516,-0.30775182,-78.20830241,-0.30775186,-78.20846398,-0.30775179,-78.20822163,17.9856312271006,-6,-0.333599634299143,17.9856315371909,-3,-0.166799814273775
"4813",65256,3960,521,-0.30775183,-78.20835627,3958,3963,3959,518,524,515,-0.30775181,-78.20827548,-0.30775185,-78.20843705,-0.30775179,-78.2081947,17.9856312271174,-5,-0.277999695249025,17.9856312243187,-1,-0.0555999390584568
"4814",65257,3957,520,-0.30775182,-78.20832934,3958,3963,3960,517,523,514,-0.3077518,-78.20824855,-0.30775184,-78.20841012,-0.30775178,-78.20816777,17.9856312271343,-5,-0.277999695248765,17.9856312257518,3,0.16679981716208
"4815",65258,3957,519,-0.30775182,-78.20830241,3959,3962,3960,516,522,513,-0.30775179,-78.20822163,-0.30775184,-78.2083832,-0.30775177,-78.20814084,17.9856315716579,-3,-0.166799813954127,17.9856315372247,3,0.166799814273462
"4816",65259,3958,518,-0.30775181,-78.20827548,3959,3960,3960,515,521,512,-0.30775179,-78.2081947,-0.30775183,-78.20835627,-0.30775177,-78.20811391,17.9856312243187,-1,-0.0555999390584568,17.9856312271849,2,0.111199878099193
"4817",65260,3958,517,-0.3077518,-78.20824855,3960,3957,3960,514,520,511,-0.30775178,-78.20816777,-0.30775182,-78.20832934,-0.30775176,-78.20808698,17.9856312257518,3,0.16679981716208,17.9856312243693,2,0.111199878116601
"4818",65261,3959,516,-0.30775179,-78.20822163,3960,3957,3960,513,519,510,-0.30775177,-78.20814084,-0.30775182,-78.20830241,-0.30775175,-78.20806006,17.9856315717,3,0.166799813953736,17.9856312272186,1,0.0555999390494923
"4819",65262,3959,515,-0.30775179,-78.2081947,3960,3958,3960,512,518,509,-0.30775177,-78.20811391,-0.30775181,-78.20827548,-0.30775174,-78.20803313,17.9856312271849,2,0.111199878099193,17.9856315372753,1,0.0555999380909977
"4820",65263,3960,514,-0.30775178,-78.20816777,3960,3958,3960,511,517,508,-0.30775176,-78.20808698,-0.3077518,-78.20824855,-0.30775174,-78.2080062,17.9856312243693,2,0.111199878116601,17.9856312272355,0,0
"4821",65264,3960,513,-0.30775177,-78.20814084,3960,3959,3960,510,516,507,-0.30775175,-78.20806006,-0.30775179,-78.20822163,-0.30775173,-78.20797927,17.9856312272186,1,0.0555999390494923,17.9856312258361,0,0
"4822",65265,3960,512,-0.30775177,-78.20811391,3960,3959,3960,509,515,506,-0.30775174,-78.20803313,-0.30775179,-78.2081947,-0.30775172,-78.20795234,17.9856315717422,1,0.0555999379844483,17.9856315344766,0,0
"4823",65266,3960,511,-0.30775176,-78.20808698,3960,3960,3960,508,514,505,-0.30775174,-78.2080062,-0.30775178,-78.20816777,-0.30775172,-78.20792541,17.9856312272355,0,0,17.9856312272692,0,0
"4824",65267,3960,510,-0.30775175,-78.20806006,3960,3960,3960,507,513,504,-0.30775173,-78.20797927,-0.30775177,-78.20814084,-0.30775171,-78.20789848,17.9856312258361,0,0,17.9867444040951,0,0
"4825",65268,3960,509,-0.30775174,-78.20803313,3960,3960,3960,506,512,503,-0.30775172,-78.20795234,-0.30775177,-78.20811391,-0.3077517,-78.20787156,17.9856315689519,0,0,17.9856312273029,0,0
"4826",65269,3960,508,-0.30775174,-78.2080062,3960,3960,3960,505,511,502,-0.30775172,-78.20792541,-0.30775176,-78.20808698,-0.3077517,-78.20784463,17.9856312272692,0,0,17.9856312273029,0,0
"4827",65270,3960,507,-0.30775173,-78.20797927,3960,3960,3960,504,510,501,-0.30775171,-78.20789848,-0.30775175,-78.20806006,-0.30775169,-78.2078177,17.9867444040951,0,0,17.9856312259036,0,0
"4828",65271,3960,506,-0.30775172,-78.20795234,3960,3960,3960,503,509,500,-0.3077517,-78.20787156,-0.30775174,-78.20803313,-0.30775168,-78.20779077,17.9856312273029,0,0,17.9856312273366,0,0
"4829",65272,3960,505,-0.30775172,-78.20792541,3960,3960,3960,502,508,499,-0.3077517,-78.20784463,-0.30775174,-78.2080062,-0.30775167,-78.20776384,17.9856312273029,0,0,17.9856315373933,0,0
"4830",65273,3960,504,-0.30775171,-78.20789848,3960,3960,3960,501,507,498,-0.30775169,-78.2078177,-0.30775173,-78.20797927,-0.30775167,-78.20773691,17.9856312259036,0,0,17.9856312273535,0,0
"4831",65274,3960,503,-0.3077517,-78.20787156,3960,3960,3960,500,506,497,-0.30775168,-78.20779077,-0.30775172,-78.20795234,-0.30775166,-78.20770999,17.9856312273366,0,0,17.9856312273703,0,0
"4832",65275,3960,502,-0.3077517,-78.20784463,3960,3960,3960,499,505,496,-0.30775167,-78.20776384,-0.30775172,-78.20792541,-0.30775165,-78.20768306,17.9856315718175,0,0,17.985631537427,0,0
"4833",65276,3960,501,-0.30775169,-78.2078177,3960,3960,3960,498,504,495,-0.30775167,-78.20773691,-0.30775171,-78.20789848,-0.30775165,-78.20765613,17.9856312273535,0,0,17.9856312273872,0,0
"4834",65277,3960,500,-0.30775168,-78.20779077,3960,3960,3960,497,503,494,-0.30775166,-78.20770999,-0.3077517,-78.20787156,-0.30775164,-78.2076292,17.9856312273703,0,0,17.9856312274041,0,0
"4835",65278,3960,499,-0.30775167,-78.20776384,3960,3960,3960,496,502,493,-0.30775165,-78.20768306,-0.3077517,-78.20784463,-0.30775163,-78.20760227,17.9856315718597,0,0,17.9856312274209,0,0
"4836",65279,3960,498,-0.30775167,-78.20773691,3960,3960,3960,495,501,492,-0.30775165,-78.20765613,-0.30775169,-78.2078177,-0.30775162,-78.20757534,17.9856312273872,0,0,17.9856315360614,0,0
"4837",65280,3960,497,-0.30775166,-78.20770999,3960,3960,3960,494,500,491,-0.30775164,-78.2076292,-0.30775168,-78.20779077,-0.30775162,-78.20754842,17.9856312274041,0,0,17.9856312274378,0,0
"4838",65281,3960,496,-0.30775165,-78.20768306,3960,3960,3960,493,499,490,-0.30775163,-78.20760227,-0.30775167,-78.20776384,-0.30775161,-78.20752149,17.9856312274209,0,0,17.9856312260384,0,0
"4839",65282,3960,495,-0.30775165,-78.20765613,3960,3960,3960,492,498,489,-0.30775162,-78.20757534,-0.30775167,-78.20773691,-0.3077516,-78.20749456,17.9856315704856,0,0,17.9856315375113,0,0
"4840",65283,3960,494,-0.30775164,-78.2076292,3960,3960,3960,491,497,488,-0.30775162,-78.20754842,-0.30775166,-78.20770999,-0.3077516,-78.20746763,17.9856312274378,0,0,17.9856312274715,0,0
"4841",65284,3960,493,-0.30775163,-78.20760227,3960,3960,3960,490,496,487,-0.30775161,-78.20752149,-0.30775165,-78.20768306,-0.30775159,-78.2074407,17.9856312260384,0,0,17.9856312260722,0,0
"4842",65285,3960,492,-0.30775162,-78.20757534,3960,3960,3960,489,495,486,-0.3077516,-78.20749456,-0.30775165,-78.20765613,-0.30775158,-78.20741377,17.985631571944,0,0,17.9856312275052,0,0
"4843",65286,3960,491,-0.30775162,-78.20754842,3960,3960,3960,488,494,485,-0.3077516,-78.20746763,-0.30775164,-78.2076292,-0.30775157,-78.20738684,17.9856312274715,0,0,17.986744715768,0,0
"4844",65287,3960,490,-0.30775161,-78.20752149,3960,3960,3960,487,493,484,-0.30775159,-78.2074407,-0.30775163,-78.20760227,-0.30775157,-78.20735992,17.9856312260722,0,0,17.9856312275221,0,0
"4845",65288,3960,489,-0.3077516,-78.20749456,3960,3960,3960,486,492,483,-0.30775158,-78.20741377,-0.30775162,-78.20757534,-0.30775156,-78.20733299,17.9856312275052,0,0,17.985631227539,0,0
"4846",65289,3960,488,-0.3077516,-78.20746763,3960,3960,3960,485,491,482,-0.30775157,-78.20738684,-0.30775162,-78.20754842,-0.30775155,-78.20730606,17.9867447502114,0,0,17.9856315375956,0,0
"4847",65290,3960,487,-0.30775159,-78.2074407,3960,3960,3960,484,490,481,-0.30775157,-78.20735992,-0.30775161,-78.20752149,-0.30775155,-78.20727913,17.9856312275221,0,0,17.9856312275558,0,0
"4848",65291,3960,486,-0.30775158,-78.20741377,3960,3960,3960,483,489,480,-0.30775156,-78.20733299,-0.3077516,-78.20749456,-0.30775154,-78.2072522,17.985631227539,0,0,17.9856312275727,0,0
"4849",65292,3960,485,-0.30775157,-78.20738684,3960,3960,3960,482,488,479,-0.30775155,-78.20730606,-0.3077516,-78.20746763,-0.30775153,-78.20722527,17.9856315720283,0,0,17.9856312275895,0,0
"4850",65293,3960,484,-0.30775157,-78.20735992,3960,3960,3960,481,487,478,-0.30775155,-78.20727913,-0.30775159,-78.2074407,-0.30775152,-78.20719835,17.9856312275558,0,0,17.9856315376462,0,0
"4851",65294,3960,483,-0.30775156,-78.20733299,3960,3960,3960,480,486,477,-0.30775154,-78.2072522,-0.30775158,-78.20741377,-0.30775152,-78.20717142,17.9856312275727,0,0,17.9856312276064,0,0
"4852",65295,3960,482,-0.30775155,-78.20730606,3960,3960,3960,479,485,476,-0.30775153,-78.20722527,-0.30775157,-78.20738684,-0.30775151,-78.20714449,17.9856312275895,0,0,17.9856312262071,0,0
"4853",65296,3960,481,-0.30775155,-78.20727913,3960,3960,3960,478,484,475,-0.30775152,-78.20719835,-0.30775157,-78.20735992,-0.3077515,-78.20711756,17.9856315721131,0,0,17.9856315376799,0,0
"4854",65297,3960,480,-0.30775154,-78.2072522,3960,3960,3960,477,483,474,-0.30775152,-78.20717142,-0.30775156,-78.20733299,-0.3077515,-78.20709063,17.9856312276064,0,0,17.9856312276401,0,0
"4855",65298,3960,479,-0.30775153,-78.20722527,3960,3960,3960,476,482,473,-0.30775151,-78.20714449,-0.30775155,-78.20730606,-0.30775149,-78.2070637,17.9856312262071,0,0,17.9856312262408,0,0
"4856",65299,3960,478,-0.30775152,-78.20719835,3960,3960,3960,475,481,472,-0.3077515,-78.20711756,-0.30775155,-78.20727913,-0.30775148,-78.20703678,17.9856315721553,0,0,17.9856312276738,0,0
"4857",65300,3960,477,-0.30775152,-78.20717142,3960,3960,3960,474,480,471,-0.3077515,-78.20709063,-0.30775154,-78.2072522,-0.30775147,-78.20700985,17.9856312276401,0,0,17.9856315363143,0,0
"4858",65301,3960,476,-0.30775151,-78.20714449,3960,3960,3960,473,479,470,-0.30775149,-78.2070637,-0.30775153,-78.20722527,-0.30775147,-78.20698292,17.9856312262408,0,0,17.9856312276907,0,0
"4859",65302,3960,475,-0.3077515,-78.20711756,3960,3960,3960,472,478,469,-0.30775148,-78.20703678,-0.30775152,-78.20719835,-0.30775146,-78.20695599,17.9856312276738,0,0,17.9856312277076,0,0
"4860",65303,3960,474,-0.3077515,-78.20709063,3960,3960,3960,471,477,468,-0.30775147,-78.20700985,-0.30775152,-78.20717142,-0.30775145,-78.20692906,17.9856315707812,0,0,17.9856315377642,0,0
"4861",65304,3960,473,-0.30775149,-78.2070637,3960,3960,3960,470,476,467,-0.30775147,-78.20698292,-0.30775151,-78.20714449,-0.30775145,-78.20690213,17.9856312276907,0,0,17.9856312277244,0,0
"4862",65305,3960,472,-0.30775148,-78.20703678,3960,3960,3960,469,475,466,-0.30775146,-78.20695599,-0.3077515,-78.20711756,-0.30775144,-78.20687521,17.9856312277076,0,0,17.9856312263251,0,0
