"","X","x_pred","site","x","depth","width","ele_arcpro","slope_mid","slope_up20","dist_diff","catchment_ha","Q_m3s","Flux_ave","adjusted_ppm","WaterTemp_c","Total_hPa","AirTemp_c","v_ms","eD","k600_eq1","k600_eq1_ulsethcorrection","k600_eq1_final","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","Sc_co2","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molperd_eq1","CO2_sat_mol.L","CO2_mol.L","CO2_umol.L","CO2_sat_precent","k_m_d","K600_chamber","k_m_d_chamber"
"99",12994,557.3,"Colm",600,116,80,3922.74707,0.039792336,0.077875686,10,171.2421,0.0332974694688764,1.94716666666667,1218.8819312037,8.18218518518519,625.575244444444,6.87700740740741,0.0358808938242202,0.0140065667595606,19.1176498604869,4.0288854482606,19.1176498604869,418.53,0.618849,0.619816841,0.00025900687197,0.0012188819312037,0.0573809506140845,57.3809506140845,1149.60371838467,18.5060894821466,1.01928845214375,2.44629228514501,1.48620605292191e-05,6.99406038987995e-05,69.9406038987995,470.5982980038,3.05445986236658,4.42487147807661,3.05445986236658
"100",5919,567,"Colm",610,26,95,3922.553711,0.019339048,0.039792336,10,172.2924,0.0335288795629897,1.66666666666667,1253.85429537037,8.20051851851852,625.559844444444,6.87774074074074,0.135744451672023,0.0257529026575318,19.5295308449071,8.26586710189498,8.26586710189498,418.53,0.618849,0.619816841,0.00025900687197,0.00125385429537037,0.0573490622255851,57.3490622255851,1148.33780289332,8.00188854297038,0.456536282428902,1.30112840492237,1.48538012174617e-05,7.19073680070125e-05,71.9073680070125,484.100783053973,2.52394386719348,3.65403906864138,2.52394386719348
"101",6016,576.6,"Colm",620,16,120,3922.373291,0.022635926,0.019339048,10,172.3779,0.0335477258267813,1.39183333333333,1288.12014712963,8.21848148148148,625.544755555556,6.87845925925926,0.174727738681153,0.0387997680383816,19.8117077731206,13.4070086968586,13.4070086968586,418.53,0.618849,0.619816841,0.00025900687197,0.00128812014712963,0.0573178392621568,57.3178392621568,1147.099125998,12.9795431382122,0.765618461059844,2.75622645981544,1.48457142553705e-05,7.38322635435219e-05,73.8322635435218,497.330490628383,2.03867494286795,2.94967599079098,2.03867494286795
"102",12996,586.3,"Colm",630,45,130,3922.116211,0.028269658,NA,10,172.4193,0.0335568518316762,1.1895,1316.5322919,8.237,625.5426,6.8792,0.0573621398832071,0.0159079752319014,19.2030147550367,4.68186738323244,19.2030147550367,418.53,0.618849,0.619816841,0.00025900687197,0.0013165322919,0.0572856726053875,57.2856726053875,1145.82386197147,18.5917848531816,1.12630994032946,4.39260876728491,1.48373828702189e-05,7.54184378482038e-05,75.4184378482039,508.300139639727,1.69645114363471,2.45297050172933,1.69645114363471
"103",12997,595.9,"Colm",640,13,71,3921.826904,0.006367714,0.028269658,10,172.4841,0.0335711365967346,1.20525,1325.71783855,8.2545,625.5748,6.8799,0.363717622933202,0.022720448534061,19.4440838581476,7.12993320814391,7.12993320814391,418.53,0.618849,0.619816841,0.00025900687197,0.00132571783855,0.0572552955923879,57.2552955923879,1144.62034240964,6.90335092695553,0.421621134118817,0.898053015673079,1.48295150151021e-05,7.59043667182818e-05,75.9043667182818,511.846588650958,1.70501601061732,2.46387846092981,1.70501601061732
"104",6308,605.6,"Colm",650,13,20,3921.699951,0.006367714,0.021536984,10,172.5237,0.0335798665258255,1.22116071428571,1334.99711526786,8.27217857142857,625.607328571429,6.88060714285714,1.29153332791636,0.0806785667142047,20.3258834042012,31.8044701058817,31.8044701058817,418.53,0.618849,0.619816841,0.00025900687197,0.00133499711526786,0.0572246287982104,57.2246287982104,1143.40612346003,30.7953894724132,1.89616889703604,1.13770133822163,1.48215721046689e-05,7.6394714367885e-05,76.394714367885,515.429225917407,1.71354395498045,2.4747043933158,1.71354395498045
"105",12998,615.9,"Colm",660,38,40,3921.699951,0.00025,0.006367714,10,172.5255,0.0335802633470998,1.55959401709402,1337.8440323547,8.29268376068376,625.627019644723,6.88131347962382,0.220922785178288,0.000541813130649752,17.0607306812602,0.0867872563637549,17.0607306812602,418.53,0.618849,0.619816841,0.00025900687197,0.0013378440323547,0.0571890841017969,57.1890841017969,1141.99975190871,16.5204506263368,1.01927395690143,1.22312874828171,1.48123657840357e-05,7.651007488142e-05,76.51007488142,516.52839253997,2.18401825688915,3.15195259539556,2.18401825688915
"106",6516,626.2,"Colm",670,70,60,3921.699951,0.00025,0.00025,10,172.5273,0.0335806601689233,2.25174145299145,1332.99673539957,8.31511965811966,625.630420898642,6.88197178683386,0.0799539527831507,0.000196087069200677,16.4645023090194,0.0261579247471846,16.4645023090194,418.53,0.618849,0.619816841,0.00025900687197,0.00133299673539957,0.0571502238430293,57.1502238430293,1140.4634034132,15.9441768257286,0.978633820324858,1.76154087658474,1.48023007099683e-05,7.61810618101127e-05,76.1810618101127,514.656898969834,3.16967071428888,4.57092721778249,3.16967071428888
"107",13000,636.4,"Colm",680,45,140,3921.699951,0.00025,0.00025,10,172.53,0.0335812554026882,2.94388888888889,1328.14943844444,8.33755555555556,625.63382215256,6.88263009404389,0.0533035800042669,0.000130727029960465,16.2325101350226,0.0162115553720429,16.2325101350226,418.53,0.618849,0.619816841,0.00025900687197,0.00132814943844444,0.0571113961783774,57.1113961783774,1138.92960350596,15.7205740691281,0.959901784839548,4.0315874963261,1.47922440780009e-05,7.58524687630899e-05,75.8524687630899,512.785405399698,4.16559227077514,6.00252211154466,4.16559227077514
"108",6722,646.7,"Colm",690,60,60,3921.699951,0.00025,0.00025,10,173.0916,0.0337050908566873,3.63603632478633,1323.30214148932,8.35999145299145,625.637223406479,6.88328840125392,0.093625252379687,0.000229615931461182,16.5557158738709,0.0315134462398525,16.5557158738709,418.53,0.618849,0.619816841,0.00025900687197,0.00132330214148932,0.0570726010758069,57.0726010758069,1137.3983479673,16.0346652362183,0.973979228728468,1.75316261171124,1.47821958798364e-05,7.55242952239809e-05,75.5242952239809,510.913911829565,5.17192428074719,7.44691031145064,5.17192428074719
"109",6826,657,"Colm",700,35,90,3921.699951,0.012053589,0.00025,10,173.5299,0.0338017751203315,4.31224412171508,1318.49643295989,8.38206115739534,625.640592267503,6.88394043887147,0.107307222604227,0.0126886185200081,19.0516412870153,3.58543984575511,19.0516412870153,418.53,0.618849,0.619816841,0.00025900687197,0.00131849643295989,0.0570344709152322,57.0344709152322,1135.89456351776,18.4532581494615,1.11508290145821,3.01072383393717,1.47723199062182e-05,7.51997464574883e-05,75.1997464574883,509.058475140616,6.16570841056862,8.87114016925251,6.16570841056862
"110",13001,680.3,"Colm",720,20,40,3921.295166,0.012053589,0.017366059,10,174.1104,0.0339298770297169,3.66736860304288,1306.623029574,8.39637198790432,625.648172204807,6.88540752351097,0.424123462871462,0.0501507791848188,19.9904519494507,18.148518851818,18.148518851818,418.53,0.618849,0.619816841,0.00025900687197,0.001306623029574,0.0570097626864971,57.0097626864971,1134.92076459216,17.579255258359,1.04990956797521,1.25989148157025,1.47659203051816e-05,7.44902688367257e-05,74.4902688367257,504.47427114032,5.30538473995328,7.62958700784839,5.30538473995328
"111",7132,687.5,"Colm",760,22,92,3920.249023,0.047109253,0.047490579,10,174.5982,0.0340375661750991,3.46343360995851,1302.86819260581,8.4008976351593,625.650569278997,6.88587147335423,0.168169793355233,0.0777182862862891,20.29930675248,30.4320292834716,30.4320292834716,418.53,0.618849,0.619816841,0.00025900687197,0.00130286819260581,0.0570019517236795,57.0019517236795,1134.61302565108,29.4778691977698,1.75399608192146,4.84102918610322,1.47638972121352e-05,7.4266029817234e-05,74.266029817234,503.024565601764,5.02907460286176,7.23111205475513,5.02907460286176
"112",13002,703.4,"Colm",770,57,130,3920.207764,0.016110971,0.047109253,10,174.6387,0.0340465089516682,3.02249308437068,1294.74962618811,8.41068281841331,625.655752142111,6.88687460815047,0.0459467057377438,0.00726181368856284,18.6831229785033,1.85586652962223,18.6831229785033,418.53,0.618849,0.619816841,0.00025900687197,0.00129474962618811,0.0569850676718038,56.9850676718038,1133.94799637058,18.0978664088322,1.06816993546601,4.16586274831743,1.47595241266727e-05,7.3781395066372e-05,73.7813950663721,499.890067140024,4.42451922197499,6.3597195135525,4.42451922197499
"113",7315,705.7,"Colm",750,10,43,3920.541748,0.04167822,0.016110971,10,174.3192,0.033975967860283,2.94808437067773,1293.37961810512,8.41233406808742,625.656626750261,6.88704388714734,0.790138787448441,0.32305878227747,21.3372157318755,163.480421839446,163.480421839446,418.53,0.618849,0.619816841,0.00025900687197,0.00129337961810512,0.0569822190969674,56.9822190969674,1133.83582015885,158.360113206664,9.33388038291493,12.0407056939603,1.47587863262147e-05,7.3699640774418e-05,73.699640774418,499.361120524605,4.32152692747943,6.21133008615974,4.32152692747943
"114",13004,705.9,"Colm",730,45,144,3921.01416,0.027255166,0.04167822,10,174.2571,0.0339622590460547,2.93981673582296,1293.22739498479,8.41251754027343,625.656723928945,6.88706269592477,0.0524108935895906,0.0140132672049777,19.1179698784102,4.03115979983713,19.1179698784102,418.53,0.618849,0.619816841,0.00025900687197,0.00129322739498479,0.0569819025995046,56.9819025995046,1133.82335698141,18.5191933327889,1.09137038118207,4.71472004670655,1.47587043511969e-05,7.36905574600343e-05,73.6905574600343,499.302348678448,4.31006582307886,6.19481822854244,4.31006582307886
"115",7320,706,"Colm",740,55,65,3920.751953,0.068949273,0.027255166,10,174.3048,0.0339727889471126,2.92879322268326,1293.02443082434,8.41276216985478,625.656853500523,6.88708777429467,0.0950287802716436,0.0642767417284425,20.1648399246184,24.3229958664558,24.3229958664558,418.53,0.618849,0.619816841,0.00025900687197,0.00129302443082434,0.0569814806062637,56.9814806062637,1133.80673967471,23.5612147019158,1.38822327084033,2.70703537813864,1.47585950520476e-05,7.36784465284423e-05,73.6784465284423,499.223986216901,4.29477889198708,6.17279489455159,4.29477889198708
"116",7323,706.1,"Colm",710,62,80,3921.527832,0.018759683,0.068949273,10,173.9241,0.0338887590718087,2.92052558782849,1292.87220770401,8.4129456420408,625.656950679206,6.8871065830721,0.0683241110318725,0.0125738562959465,19.0455838705258,3.54720542428085,19.0455838705258,418.53,0.618849,0.619816841,0.00025900687197,0.00129287220770401,0.056981164113865,56.981164113865,1133.7942768921,18.4490981204571,1.08685205878212,2.60844494107708,1.47585130783414e-05,7.36693634454372e-05,73.6693634454372,499.165214370744,4.28330959773958,6.15627174841244,4.28330959773958
"117",13005,711.8,"Colm",780,54,109,3919.793213,0.053757363,0.018759683,10,174.6846,0.0340566444309919,2.7606846473029,1289.92922737759,8.41649277097037,625.658829467085,6.88747021943574,0.0578604220710022,0.030513256620646,19.6458124428881,10.0974107049289,10.0974107049289,418.53,0.618849,0.619816841,0.00025900687197,0.00128992922737759,0.0569750456874002,56.9750456874002,1133.55336301686,9.78127536090755,0.57452128704936,1.87868460865141,1.47569283638414e-05,7.3493776663351e-05,73.493776663351,498.028958678362,4.06087763358869,5.83587005577901,4.06087763358869
"118",7458,719.5,"Colm",790,9,135,3919.342529,0.04566357,0.053757363,10,174.7476,0.0340705564483569,2.54297026279391,1285.92068520885,8.42132420520204,625.661388505747,6.88796551724138,0.280416102455613,0.125615091174605,20.6433110991454,53.6269211468071,53.6269211468071,418.53,0.618849,0.619816841,0.00025900687197,0.00128592068520885,0.0569667132733546,56.9667132733546,1133.225323413,51.9486914831172,3.03899350392092,12.3079236908797,1.47547702113434e-05,7.32546749665682e-05,73.2546749665682,496.481300062878,3.75577757989035,5.39652168767603,3.75577757989035
"119",7535,727.1,"Colm",800,24,85,3919.095703,0.043582438,0.04566357,10,174.7989,0.0340818852967886,2.33076763485477,1282.01362512033,8.42603332464303,625.663882758621,6.88844827586207,0.167068065180336,0.0714289015424444,20.2394395783433,27.5476657577394,27.5476657577394,418.53,0.618849,0.619816841,0.00025900687197,0.00128201362512033,0.0569585932543226,56.9585932543226,1132.90570145536,26.6859506986961,1.55496434306475,3.9651590748151,1.47526670706136e-05,7.30216926197284e-05,73.0216926197285,494.972822678165,3.45600980544476,4.96499937157298,3.45600980544476
"120",7626,736.1,"Colm",810,29,115,3918.617188,0.065064576,0.043582438,10,175.0617,0.034139927714958,2.07998271092669,1277.39619047026,8.43159864761875,625.666830512017,6.88901880877743,0.102368598845451,0.065340186594811,20.1764245111432,24.7985538722327,24.7985538722327,418.53,0.618849,0.619816841,0.00025900687197,0.00127739619047026,0.0569489987104707,56.9489987104707,1132.52810998328,24.0232338396666,1.39325752328459,4.80673845533184,1.47501820178226e-05,7.2746434003851e-05,72.746434003851,493.190076678049,3.09865724197762,4.45077101524221,3.09865724197762
"121",7717,745.1,"Colm",820,24,120,3917.923828,0.055386242,0.065064576,10,175.2579,0.034183268289802,1.82919778699862,1272.77875582019,8.43716397059446,625.669778265413,6.88958934169279,0.118691903784035,0.0644899443480121,20.1671771866338,24.4182244374427,24.4182244374427,418.53,0.618849,0.619816841,0.00025900687197,0.00127277875582019,0.0569394061619573,56.9394061619573,1132.15067398323,23.6551895400144,1.36546196680667,4.91566308050402,1.47476974818379e-05,7.24712665319565e-05,72.4712665319565,491.407330677934,2.7379230251591,3.9318816054845,2.7379230251591
"122",7808,754.1,"Colm",830,24,130,3917.619629,0.016889667,0.055386242,10,175.3623,0.0342063328709779,1.57841286307054,1268.16132117012,8.44272929357018,625.672726018809,6.89015987460815,0.109635682278775,0.018165276718712,19.2924047407617,5.475440953056,19.2924047407617,418.53,0.618849,0.619816841,0.00025900687197,0.00126816132117012,0.0569298156082961,56.9298156082961,1131.77339339111,18.689855904203,1.07375047632645,4.18762685767316,1.47452134625336e-05,7.21961901757881e-05,72.1961901757881,489.624584677818,2.37376071167528,3.4082671475252,2.37376071167528
"123",7899,763.1,"Colm",840,35,124,3917.619629,0.00025,0.016889667,10,175.4271,0.0342206497340817,1.32762793914246,1263.54388652006,8.4482946165459,625.675673772205,6.89073040752351,0.0788494233504187,0.000193378210766902,16.4564880109249,0.0257320515642542,16.4564880109249,418.53,0.618849,0.619816841,0.00025900687197,0.00126354388652006,0.0569202270490007,56.9202270490007,1131.39626814284,15.9427774296921,0.911583699854261,3.39109136345785,1.47427299597839e-05,7.19212049070986e-05,71.9212049070986,487.841838677706,2.00612300428792,2.87986246995343,2.00612300428792
"124",7990,772.1,"Colm",850,20,136,3917.619629,0.00025,0.00025,10,175.4829,0.0342329787060845,1.07684301521438,1258.92645186999,8.45385993952161,625.678621525601,6.89130094043887,0.125856539360605,0.000308663162781884,16.728032438018,0.0446792202327094,16.728032438018,418.53,0.618849,0.619816841,0.00025900687197,0.00125892645186999,0.0569106404835853,56.9106404835853,1131.01929817437,16.2061152744448,0.922226228529056,3.76268301239855,1.47402469734627e-05,7.16463106976486e-05,71.6463106976486,486.05909267759,1.63496173211818,2.34660119755475,1.63496173211818
"125",8126,785.6,"Colm",860,20,75,3917.619629,0.00025,0.00025,10,175.5414,0.0342459047996059,0.702043568464731,1252.02567041494,8.46217734528752,625.683026959248,6.89215360501567,0.228306031997373,0.000559920543473557,17.0803717187512,0.0902199688987758,17.0803717187512,418.53,0.618849,0.619816841,0.00025900687197,0.00125202567041494,0.0568963170244878,56.8963170244878,1130.45620379177,16.5478735432821,0.934940166766715,2.10361537522511,1.4736537099126e-05,7.12356494667253e-05,71.2356494667252,483.39476898511,1.07358437634744,1.54043934516022,1.07358437634744
"126",8262,799.1,"Colm",870,38,164,3917.619629,0.00025,0.00025,10,175.6143,0.0342620135004116,0.329461663947798,1244.37497030212,8.47049475105342,625.68735858956,6.89299623541272,0.0549775569647169,0.000134832458455968,16.2500873483463,0.0168139973056833,16.2500873483463,418.53,0.618849,0.619816841,0.00025900687197,0.00124437497030212,0.0568819980161073,56.8819980161073,1129.89345587711,15.7438661053077,0.88243906988234,4.34160022382111,1.47328283775557e-05,7.07825345920188e-05,70.7825345920187,480.440909091498,0.507861498081225,0.728501495879663,0.507861498081225
"127",8398,812.6,"Colm",880,42,92,3917.619629,0.065007229,0.00025,10,175.6404,0.0342677810286906,0.256247960848287,1135.48525139054,8.47881215681933,625.681726769657,6.89248425154323,0.088684733511104,0.0565561095333726,20.0747283591558,20.9141086752388,20.9141086752388,418.53,0.618849,0.619816841,0.00025900687197,0.00113548525139054,0.0568676834568232,56.8676834568232,1129.33105421674,20.2630986786641,1.0099796058174,2.78754371205602,1.47291208083319e-05,6.45724158459685e-05,64.5724158459685,438.399662045283,0.444188607526333,0.636985178355063,0.444188607526333
"128",8536,826.2,"Colm",890,8,157,3915.863281,0.29658525,0.065007229,10,177.6672,0.034716005472729,0.181957585644372,1024.9942130832,8.48725187737591,625.676012128874,6.89196473849918,0.276401317458033,0.804189993156864,22.0292873126521,479.553144417009,479.553144417009,418.53,0.618849,0.619816841,0.00025900687197,0.0010249942130832,0.0568531629353695,56.8531629353695,1128.76073565407,464.63744957182,20.2344048092791,95.3040466517048,1.47253598934908e-05,5.827416300423e-05,58.27416300423,395.740161366036,0.361000401312909,0.517540750789979,0.361000401312909
"129",8679,839.7,"Colm",900,11,182,3912.754883,0.325198703,0.21183237,10,177.6906,0.0347211843316541,0.104975530179445,910.49987628646,8.49599738490918,625.670090435889,6.89142640251876,0.173432489169101,0.553284201456721,21.7428306542044,308.455470301947,308.455470301947,418.53,0.618849,0.619816841,0.00025900687197,0.00091049987628646,0.0568381211373835,56.8381211373835,1128.17012902812,298.869302024999,11.0670221528088,60.4259409543361,1.47214639644456e-05,5.17511022639425e-05,51.7511022639425,351.535026604206,0.244935846635782,0.351042465880697,0.244935846635782
"130",8680,839.7,"Colm",910,35,163,3911.470215,0.428827084,0.267772448,10,177.6906,0.0347211843316541,0.104437194127243,909.699216588581,8.49605854230452,625.670049025449,6.89142263793148,0.0608609716593411,0.256029551789663,21.1642580076869,124.249838192957,124.249838192957,418.53,0.618849,0.619816841,0.00025900687197,0.000909699216588581,0.056838015967287,56.8380159672869,1128.16600025747,120.388428113045,4.45245307415282,21.7724955326073,1.47214367246679e-05,5.17054985978902e-05,51.7054985978902,351.225899787689,0.243980058316067,0.349671899030144,0.243980058316067
"131",8681,839.7,"Colm",920,27,102,3910.070313,0.369653917,0.428827084,10,187.6824,0.0369406926270038,0.103898858075041,908.898556890701,8.49611969969985,625.670007615008,6.89141887334421,0.134134686372563,0.486413273909439,21.6450245899312,264.959754028139,264.959754028139,418.53,0.618849,0.619816841,0.00025900687197,0.000908898556890701,0.0568379107974307,56.8379107974307,1128.16187150551,256.725438048592,9.48304890049465,29.0181296355136,1.47214094849524e-05,5.16598951004672e-05,51.6598951004672,350.916772971173,0.243021910294912,0.348297955982844,0.243021910294912
"132",8765,848,"Colm",930,19,164,3908.401367,0.194413348,0.342119891,10,187.6977,0.0369441035130026,0.0586786296900489,841.643142268842,8.50125692090821,625.66652913801,6.89110264801305,0.118562591505143,0.226121975051919,21.0724431499821,107.309454554826,107.309454554826,418.53,0.618849,0.619816841,0.00025900687197,0.000841643142268842,0.056829077387223,56.829077387223,1127.81512303743,103.976131268211,3.44272058613457,16.9381852837821,1.47191215710057e-05,4.78298032644215e-05,47.8298032644215,324.950120383805,0.153117765806325,0.219409274651295,0.153117765806325
"133",13006,858.9,"Colm",940,22,150,3906.325195,0.105669826,0.194413348,10,187.7085,0.036946511219441,0.00324380165289256,754.411471294628,8.5082250477562,625.661979799174,6.89071837284298,0.111959124907397,0.116059179243634,20.5862231549541,48.8467105549498,48.8467105549498,418.53,0.618849,0.619816841,0.00025900687197,0.000754411471294628,0.0568170984583271,56.8170984583271,1127.34500402178,47.3303856339297,1.33222975287551,5.9950338879398,1.47160189461028e-05,4.28634708426383e-05,42.8634708426383,291.270832143021,0.00995701009953279,0.0142644534571446,0.00995701009953279
"134",13007,869.9,"Colm",950,28,165,3906.084717,0.012816114,0.105669826,10,188.3124,0.0370811713506662,0.36654958677686,758.917913892975,8.54204577245041,625.657992506612,6.8936376352562,0.0802622756507926,0.0100910611562182,18.8995160357444,2.73627024424816,18.8995160357444,418.53,0.618849,0.619816841,0.00025900687197,0.000758917913892975,0.0567590014128895,56.7590014128895,1125.06665964229,18.31467991884,0.519668997732963,2.57236153877817,1.47009714120933e-05,4.30754229469185e-05,43.0754229469185,293.010725206117,1.11614084447239,1.59714517481865,1.11614084447239
"135",9063,877.7,"Colm",960,20,143,3906.084717,0.00025,0.012816114,10,188.3232,0.0370835801014742,0.626053719008264,762.136801463223,8.56620343294628,625.655144440496,6.89572282269422,0.129662867487672,0.000317998182513516,16.7454859902213,0.0462780010150375,16.7454859902213,418.53,0.618849,0.619816841,0.00025900687197,0.000762136801463223,0.0567175484275868,56.7175484275868,1123.4427582457,16.2284772595966,0.463100633003829,1.98670171558642,1.46902348040362e-05,4.32265309454364e-05,43.2265309454364,294.253505965471,1.89551724071994,2.7101639693087,1.89551724071994
"136",13010,885.9,"Colm",970,10,161,3906.084717,0.018515554,0.00025,10,190.395,0.0375459966258317,0.912704918032787,770.994077858033,8.59333442622951,625.650659016393,6.89724918032787,0.233204947986532,0.0423587835016911,19.8726560364731,14.8698580956862,14.8698580956862,418.53,0.618849,0.619816841,0.00025900687197,0.000770994077858033,0.0566710379521043,56.6710379521043,1121.62244399484,14.4119269453138,0.418159846298577,2.01971205762213,1.46781882712677e-05,4.36930346471402e-05,43.6930346471402,297.673213067233,2.71783982229206,3.88231043203109,2.71783982229206
"137",9234,894.7,"Colm",980,25,112,3905.769775,0.103231595,0.018515554,10,190.3986,0.0375468007129098,1.21516393442623,787.302333074426,8.62254754098361,625.644167213115,6.8978393442623,0.134095716831821,0.135798993513241,20.6997105764635,58.7937889369737,58.7937889369737,418.53,0.618849,0.619816841,0.00025900687197,0.000787302333074426,0.0566210107534945,56.6210107534945,1119.66651444877,56.9881523951089,1.70466511716194,5.72767479366413,1.46652308830424e-05,4.45778538672584e-05,44.5778538672584,303.969669640895,3.50989493598827,5.00873964125737,3.50989493598827
"138",9323,903.5,"Colm",990,24,121,3904.266602,0.194624898,0.103231595,10,190.4139,0.0375502181054887,1.51426229508197,803.429385455082,8.65143606557377,625.637747540984,6.89842295081967,0.129305158765457,0.246878492722245,21.1373144331402,119.026527101005,119.026527101005,418.53,0.618849,0.619816841,0.00025900687197,0.000803429385455082,0.0565715930282952,56.5715930282952,1117.73647080348,115.381014594135,3.55360243075814,12.8995768236521,1.46524313526186e-05,4.54512802209382e-05,45.4512802209382,310.196165585962,4.24795948882554,6.05602450913879,4.24795948882554
"139",13011,912.3,"Colm",1000,22,100,3902.342041,0.174797247,0.194624898,10,190.4778,0.0375644911387656,1.80248878923767,819.452497150673,8.68,625.6314,6.899,0.170747686994389,0.292791473314904,21.2638763795695,145.56349019404,145.56349019404,418.53,0.618849,0.619816841,0.00025900687197,0.000819452497150673,0.0565227829131289,56.5227829131289,1115.832165108,141.117241633606,4.4703044175307,13.4109132525921,1.46397891973689e-05,4.63177356040689e-05,46.3177356040689,316.382531057164,4.91619719885618,7.00187642617025,4.91619719885618
"140",13013,943.3,"Colm",1030,22,380,3898.999512,0.047688514,0.093168062,10,190.9134,0.0376618059117709,0.112183406113537,1047.67200594498,8.70053493449782,625.670810480349,6.90065938864629,0.0450500070714962,0.0210754890296349,19.3930051158166,6.52485940656386,6.52485940656386,418.53,0.618849,0.619816841,0.00025900687197,0.00104767200594498,0.0564877249002395,56.4877249002395,1114.46562296648,6.32594463896367,0.281820195544954,3.21275022921247,1.46307089311129e-05,5.91806080575021e-05,59.1806080575021,404.495833634224,0.217568310552428,0.309654526160078,0.217568310552428
"141",10052,975.6,"Colm",1060,100,600,3898.608398,0.00025,0.00025,10,193.617,0.0382664574195703,0.362139917695473,1113.17449851605,7.94907407407407,626.088576665844,6.873818342,0.00637774290326172,1.56414144702494e-05,15.0699757944862,0.00132360752399299,15.0699757944862,418.53,0.618849,0.619816841,0.00025900687197,0.00111317449851605,0.0577883311103264,57.7883311103264,1165.85066179762,14.57766517875,0.71956698838658,12.9522057909584,1.49675748772523e-05,6.4328496503817e-05,64.328496503817,429.785700297939,0.633879754628609,0.925650702049989,0.633879754628609
"142",10149,985.2,"Colm",1070,11,400,3898.608398,0.00025,0.00025,10,193.716,0.0382886198115157,0.318230452674897,1031.63541791173,7.64909259259259,626.34583908786,6.8658205465,0.0870195904807174,0.000213415545653959,16.5133735682467,0.0289068160662458,16.5133735682467,418.53,0.618849,0.619816841,0.00025900687197,0.00103163541791173,0.0583178395263478,58.3178395263478,1187.17476554869,15.9594395234066,0.719100865819266,8.62921038983119,1.51047211957678e-05,6.01627487514731e-05,60.1627487514731,398.304265081901,0.61021559537019,0.900348083352799,0.61021559537019
"143",13014,994.8,"Colm",1080,50,600,3898.608398,0.00025,0.00025,10,193.7835,0.0383037313947147,0.274320987654321,950.096337307407,7.34911111111111,626.603101509877,6.857822751,0.0127679104649049,3.13133004151792e-05,15.4405726616671,0.0030024345930948,15.4405726616671,418.53,0.618849,0.619816841,0.00025900687197,0.000950096337307407,0.0588533479537183,58.8533479537183,1208.97724136577,14.9090530374455,0.606394852229889,10.915107340138,1.52434215584546e-05,5.59163503291061e-05,55.9163503291061,366.822829865863,0.582729939783327,0.868759268288995,0.582729939783327
"144",13016,1004.4,"Colm",1090,48,50,3898.608398,0.00025,0.00025,10,193.806,0.038308768744281,0.229053497942387,866.035429467901,7.03985185185185,626.868320501646,6.849577601,0.159619869767838,0.000391467730605622,16.8677537734022,0.0591418303426637,16.8677537734022,418.53,0.618849,0.619816841,0.00025900687197,0.000866035429467901,0.0594117841495245,59.4117841495245,1231.96588136203,16.2717731612917,0.586835797931602,0.880253696897402,1.53880603707252e-05,5.14527100013877e-05,51.4527100013877,334.367742014278,0.548742949810786,0.826920938105879,0.548742949810786
"145",13017,1013.1,"Colm",1100,11,138,3898.608398,0.00025,0.00025,10,193.8087,0.0383093732314419,0.737836257309942,953.353200747953,6.978,626.939799966667,6.84754845421637,0.252367412591844,0.000618931079381497,17.1403771640754,0.101543334842573,17.1403771640754,418.53,0.618849,0.619816841,0.00025900687197,0.000953353200747953,0.0595242545835881,59.5242545835881,1236.62697373722,16.53164234163,0.683260178259471,2.82869713799421,1.54171909860411e-05,5.67476386293997e-05,56.7476386293997,368.080272734376,1.54242347389196,2.32934319921058,1.54242347389196
"146",10537,1023.7,"Colm",1110,22,104,3898.608398,0.00025,0.00025,10,193.8123,0.0383101792160606,1.47350299401198,1099.23507723234,6.978,626.964076646707,6.84704790419162,0.167439594475789,0.000410645605451873,16.8960133960219,0.0625755665762798,16.8960133960219,418.53,0.618849,0.619816841,0.00025900687197,0.00109923507723234,0.0595242545835881,59.5242545835881,1236.62697373722,16.2959570719278,0.815025306019873,2.542878954782,1.54171909860411e-05,6.54311485843879e-05,65.4311485843879,424.403827153922,2.54550259159741,3.84417719950084,2.54550259159741
"147",10640,1033.9,"Colm",1120,19,121,3898.608398,0.00025,0.00025,10,193.815,0.0383107837058277,1.37482035928144,1061.78797005988,6.978,626.944134530938,6.84745908183633,0.166641077450316,0.000408687242446901,16.893186696725,0.0622235799781627,16.893186696725,418.53,0.618849,0.619816841,0.00025900687197,0.00106178797005988,0.0595242545835881,59.5242545835881,1236.62697373722,16.2932307619209,0.778571159579623,2.82621330927403,1.54171909860411e-05,6.32021374436355e-05,63.2021374436355,409.945868225019,2.48581379383419,3.75403613416293,2.48581379383419
