436,1,-0.329001686,-78.20064906,4099.68,6/18/2021,17:25:41,12:25:41,,,,,,,,,,,,,,,,,,
437,1,-0.329001267,-78.20065233,4099.2,6/18/2021,17:25:51,12:25:51,,,,,,,,,,,,,,,,,,
438,1,-0.329004871,-78.20066096,4098.24,6/18/2021,17:26:01,12:26:01,,,,,,,,,,,,,,,,,,
439,1,-0.329009732,-78.20066063,4098.24,6/18/2021,17:26:11,12:26:11,,,,,,,,,,,,,,,,,,
440,1,-0.329005457,-78.20066071,4097.76,6/18/2021,17:26:21,12:26:21,,,,,,,,,,,,,,,,,,
441,1,-0.329005206,-78.20065258,4098.72,6/18/2021,17:26:31,12:26:31,,,,,,,,,,,,,,,,,,
442,1,-0.329000177,-78.20065753,4098.72,6/18/2021,17:26:41,12:26:41,,,,,,,,,,,,,,,,,,
443,1,-0.3290099,-78.20064328,4099.2,6/18/2021,17:26:51,12:26:51,,,,,,,,,,,,,,,,,,
444,1,-0.329015097,-78.20063607,4099.2,6/18/2021,17:27:01,12:27:01,,,,,,,,,,,,,,,,,,
445,1,-0.329016522,-78.20062852,4099.2,6/18/2021,17:27:11,12:27:11,,,,,,,,,,,,,,,,,,
446,1,-0.329021299,-78.20062702,4099.2,6/18/2021,17:27:21,12:27:21,,,,,,,,,,,,,,,,,,
447,1,-0.329022976,-78.20063339,4099.2,6/18/2021,17:27:31,12:27:31,,,,,,,,,,,,,,,,,,
448,1,-0.329020126,-78.20063288,4098.24,6/18/2021,17:27:41,12:27:41,,,,,,,,,,,,,,,,,,
449,1,-0.329022221,-78.20063129,4099.2,6/18/2021,17:27:51,12:27:51,,,,,,,,,,,,,,,,,,
450,1,-0.329017779,-78.20062333,4098.24,6/18/2021,17:28:01,12:28:01,,,,,,,,,,,,,,,,,,
451,1,-0.329018366,-78.20062777,4098.24,6/18/2021,17:28:11,12:28:11,,,,,,,,,,,,,,,,,,
452,1,-0.329019288,-78.20062467,4098.72,6/18/2021,17:28:21,12:28:21,,,,,,,,,,,,,,,,,,
453,1,-0.329012834,-78.20061796,4098.72,6/18/2021,17:28:31,12:28:31,,,,,,,,,,,,,,,,,,
454,1,-0.329021467,-78.20062702,4098.24,6/18/2021,17:28:41,12:28:41,,,,,,,,,,,,,,,,,,
455,1,-0.329027753,-78.20062341,4097.76,6/18/2021,17:28:51,12:28:51,,,,,,,,,,,,,,,,,,
456,1,-0.329028089,-78.20062291,4096.8,6/18/2021,17:29:01,12:29:01,,,,,,,,,,,,,,,,,,
457,1,-0.329021635,-78.20062115,4097.28,6/18/2021,17:29:11,12:29:11,,,,,,,,,,,,,,,,,,
458,1,-0.329022557,-78.20062509,4096.8,6/18/2021,17:29:21,12:29:21,,,,,,,,,,,,,,,,,,
459,1,-0.329023395,-78.20063221,4097.76,6/18/2021,17:29:31,12:29:31,,,,,,,,,,,,,,,,,,
460,1,-0.329028256,-78.2006364,4099.2,6/18/2021,17:29:41,12:29:41,,,,,,,,,,,,,,,,,,
461,1,-0.329024987,-78.20063607,4100.16,6/18/2021,17:29:51,12:29:51,,,,,,,,,,,,,,,,,,
462,1,-0.329022305,-78.20062852,4099.68,6/18/2021,17:30:01,12:30:01,,,,,,,,,,,,,,,,,,
463,1,-0.329017946,-78.2006245,4099.2,6/18/2021,17:30:11,12:30:11,,,,,,,,,,,,,,,,,,
464,1,-0.329014761,-78.20062526,4099.2,6/18/2021,17:30:21,12:30:21,,,,,,,,,,,,,,,,,,
465,1,-0.329013839,-78.20063087,4098.72,6/18/2021,17:30:31,12:30:31,,,,,,,,,,,,,,,,,,
466,1,-0.329016522,-78.20063473,4098.72,6/18/2021,17:30:41,12:30:41,,,,,,,,,,,,,,,,,,
467,1,-0.329019539,-78.20062308,4098.24,6/18/2021,17:30:51,12:30:51,,,,,,,,,,,,,,,,,,
468,1,-0.3290156,-78.20062978,4098.24,6/18/2021,17:31:01,12:31:01,,,,,,,,,,,,,,,,,,
469,1,-0.329014594,-78.20063079,4098.72,6/18/2021,17:31:11,12:31:11,,,,,,,,,,,,,,,,,,
470,1,-0.329009816,-78.20062199,4098.24,6/18/2021,17:31:21,12:31:21,,,,,,,,,,,,,,,,,,
471,1,-0.329006379,-78.20061939,4096.8,6/18/2021,17:31:31,12:31:31,,,,,,,,,,,,,,,,,,
472,1,-0.329007637,-78.20061964,4095.83,6/18/2021,17:31:41,12:31:41,,,,,,,,,,,,,,,,,,
473,1,-0.329013839,-78.20061604,4096.31,6/18/2021,17:31:51,12:31:51,,,,,,,,,,,,,,,,,,
474,1,-0.32901627,-78.20062215,4096.8,6/18/2021,17:32:01,12:32:01,,,,,,,,,,,,,,,,,,
475,1,-0.329019707,-78.20063179,4097.76,6/18/2021,17:32:11,12:32:11,,,,,,,,,,,,,,,,,,
476,1,-0.329017444,-78.2006292,4097.76,6/18/2021,17:32:21,12:32:21,,,,,,,,,,,,,,,,,,
477,1,-0.329014594,-78.20062459,4097.76,6/18/2021,17:32:31,12:32:31,,,,,,,,,,,,,,,,,,
478,1,-0.329019623,-78.20062048,4096.8,6/18/2021,17:32:41,12:32:41,,,,,,,,,,,,,,,,,,
479,1,-0.32901275,-78.2006328,4097.76,6/18/2021,17:32:51,12:32:51,,,,,,,,,,,,,,,,,,
480,1,-0.329010738,-78.20064596,4100.16,6/18/2021,17:33:01,12:33:01,,,,,,,,,,,,,,,,,,
481,1,-0.32900596,-78.20064294,4100.16,6/18/2021,17:33:11,12:33:11,,,,,,,,,,,,,,,,,,
482,1,-0.329015851,-78.2006395,4099.68,6/18/2021,17:33:21,12:33:21,,,,,,,,,,,,,,,,,,
483,1,-0.329023059,-78.20063607,4098.72,6/18/2021,17:33:31,12:33:31,,,,,,,,,,,,,,,,,,
484,1,-0.329015683,-78.20063372,4099.2,6/18/2021,17:33:41,12:33:41,,,,,,,,,,,,,,,,,,
485,1,-0.329021299,-78.2006447,4099.68,6/18/2021,17:33:51,12:33:51,,,,,,,,,,,,,,,,,,
486,1,-0.329023143,-78.20065082,4099.68,6/18/2021,17:34:01,12:34:01,,,,,,,,,,,,,,,,,,
487,1,-0.329020461,-78.2006468,4099.68,6/18/2021,17:34:11,12:34:11,,,,,,,,,,,,,,,,,,
488,1,-0.329017695,-78.2006437,4098.72,6/18/2021,17:34:21,12:34:21,,,,,,,,,,,,,,,,,,
489,1,-0.32901451,-78.20063875,4098.72,6/18/2021,17:34:31,12:34:31,,,,,,,,,,,,,,,,,,
490,1,-0.329013001,-78.20063992,4098.72,6/18/2021,17:34:41,12:34:41,,,,,,,,,,,,,,,,,,
491,1,-0.329005122,-78.20065132,4098.72,6/18/2021,17:34:51,12:34:51,,,,,,,,,,,,,,,,,,
492,1,-0.329007721,-78.20065736,4098.72,6/18/2021,17:35:01,12:35:01,,,,,,,,,,,,,,,,,,
493,1,-0.329011241,-78.20065426,4100.16,6/18/2021,17:35:11,12:35:11,,,,,,,,,,,,,,,,,,
494,1,-0.329012834,-78.20065493,4100.16,6/18/2021,17:35:21,12:35:21,,,,,,,,,,,,,,,,,,
495,1,-0.329018282,-78.2006468,4100.16,6/18/2021,17:35:31,12:35:31,,,,,,,,,,,,,,,,,,
496,1,-0.329013085,-78.20064261,4098.72,6/18/2021,17:35:41,12:35:41,,,,,,,,,,,,,,,,,,
497,1,-0.329010822,-78.20065342,4100.16,6/18/2021,17:35:51,12:35:51,,,,,,,,,,,,,,,,,,
498,1,-0.329016019,-78.20063456,4100.64,6/18/2021,17:36:01,12:36:01,,,,,,,,,,,,,,,,,,
499,1,-0.329021551,-78.20062743,4099.68,6/18/2021,17:36:11,12:36:11,,,,,,,,,,,,,,,,,,
500,1,-0.329024736,-78.20062702,4100.64,6/18/2021,17:36:21,12:36:21,,,,,,,,,,,,,,,,,,
501,1,-0.329026496,-78.20062894,4101.12,6/18/2021,17:36:31,12:36:31,,,,,,,,,,,,,,,,,,
502,1,-0.329030519,-78.20062618,4100.64,6/18/2021,17:36:41,12:36:41,,,,,,,,,,,,,,,,,,
503,1,-0.329020964,-78.20062106,4098.24,6/18/2021,17:36:51,12:36:51,,,,,,,,,,,,,,,,,,
504,1,-0.329020293,-78.20062878,4097.28,6/18/2021,17:37:01,12:37:01,,,,,,,,,,,,,,,,,,
505,1,-0.329017695,-78.2006354,4098.24,6/18/2021,17:37:11,12:37:11,,,,,,,,,,,,,,,,,,
506,1,-0.32901099,-78.20063707,4098.24,6/18/2021,17:37:21,12:37:21,,,,,,,,,,,,,,,,,,
507,1,-0.329011241,-78.20064235,4099.2,6/18/2021,17:37:31,12:37:31,,,,,,,,,,,,,,,,,,
508,1,-0.329018449,-78.20063925,4099.68,6/18/2021,17:37:41,12:37:41,,,,,,,,,,,,,,,,,,
509,1,-0.329014845,-78.20063498,4099.2,6/18/2021,17:37:51,12:37:51,,,,,,,,,,,,,,,,,,
510,1,-0.329007301,-78.20064227,4098.72,6/18/2021,17:38:01,12:38:01,,,,,,,,,,,,,,,,,,
511,1,-0.329013085,-78.2006499,4099.2,6/18/2021,17:38:11,12:38:11,,,,,,,,,,,,,,,,,,
512,1,-0.32902088,-78.20065778,4099.2,6/18/2021,17:38:21,12:38:21,,,,,,,,,,,,,,,,,,
513,1,-0.329018366,-78.20067571,4099.2,6/18/2021,17:38:31,12:38:31,,,,,,,,,,,,,,,,,,
514,1,-0.329022305,-78.20067178,4100.16,6/18/2021,17:38:41,12:38:41,,,,,,,,,,,,,,,,,,
515,1,-0.329020545,-78.20065778,4099.68,6/18/2021,17:38:51,12:38:51,,,,,,,,,,,,,,,,,,
516,1,-0.329013253,-78.20064747,4100.16,6/18/2021,17:39:01,12:39:01,,,,,,,,,,,,,,,,,,
517,1,-0.329011241,-78.2006525,4099.68,6/18/2021,17:39:11,12:39:11,,,,,,,,,,,,,,,,,,
518,1,-0.329007553,-78.20065049,4098.72,6/18/2021,17:39:21,12:39:21,,,,,,,,,,,,,,,,,,
519,1,-0.329014845,-78.20066054,4099.68,6/18/2021,17:39:31,12:39:31,,,,,,,,,,,,,,,,,,
520,1,-0.329010738,-78.20065392,4099.68,6/18/2021,17:39:41,12:39:41,,,,,,,,,,,,,,,,,,
521,1,-0.329007553,-78.20064981,4099.2,6/18/2021,17:39:51,12:39:51,,,,,,,,,,,,,,,,,,
522,1,-0.329010654,-78.20064898,4099.2,6/18/2021,17:40:01,12:40:01,,,,,,,,,,,,,,,,,,
523,1,-0.329008475,-78.20064277,4099.68,6/18/2021,17:40:11,12:40:11,,,,,,,,,,,,,,,,,,
524,1,-0.329005625,-78.20063691,4099.68,6/18/2021,17:40:21,12:40:21,,,,,,,,,,,,,,,,,,
525,1,-0.329001937,-78.20064185,4097.76,6/18/2021,17:40:31,12:40:31,,,,,,,,,,,,,,,,,,
526,1,-0.329001267,-78.2006385,4095.83,6/18/2021,17:40:41,12:40:41,,,,,,,,,,,,,,,,,,
527,1,-0.329009397,-78.20063213,4095.35,6/18/2021,17:40:51,12:40:51,,,,,,,,,,,,,,,,,,
528,1,-0.329013923,-78.20063691,4095.35,6/18/2021,17:41:01,12:41:01,,,,,,,,,,,,,,,,,,
529,1,-0.329004452,-78.20064772,4095.35,6/18/2021,17:41:11,12:41:11,,,,,,,,,,,,,,,,,,
530,1,-0.328999758,-78.20065208,4095.83,6/18/2021,17:41:21,12:41:21,,,,,,,,,,,,,,,,,,
531,1,-0.32900596,-78.20064822,4095.83,6/18/2021,17:41:31,12:41:31,,,,,,,,,,,,,,,,,,
532,1,-0.329018449,-78.20063816,4097.28,6/18/2021,17:41:41,12:41:41,,,,,,,,,,,,,,,,,,
533,1,-0.329015432,-78.20064361,4098.24,6/18/2021,17:41:51,12:41:51,,,,,,,,,,,,,,,,,,
534,1,-0.329038398,-78.20066582,4098.72,6/18/2021,17:42:01,12:42:01,,,,,,,,,,,,,,,,,,
535,1,-0.329066729,-78.20068837,4097.28,6/18/2021,17:42:11,12:42:11,,,,,,,,,,,,,,,,,,
536,1,-0.329078464,-78.20069692,4097.28,6/18/2021,17:42:21,12:42:21,,,,,,,,,,,,,,,,,,
537,1,-0.329070501,-78.20069432,4097.28,6/18/2021,17:42:31,12:42:31,,,,,,,,,,,,,,,,,,
538,1,-0.329076201,-78.20068812,4097.76,6/18/2021,17:42:41,12:42:41,,,,,,,,,,,,,,,,,,
539,1,-0.329076368,-78.20068619,4097.76,6/18/2021,17:42:51,12:42:51,,,,,,,,,,,,,,,,,,
540,1,-0.329073267,-78.2006929,4096.8,6/18/2021,17:43:01,12:43:01,,,,,,,,,,,,,,,,,,
541,1,-0.329070501,-78.20069156,4095.83,6/18/2021,17:43:11,12:43:11,,,,,,,,,,,,,,,,,,
542,1,-0.329072345,-78.20068535,4095.83,6/18/2021,17:43:21,12:43:21,,,,,,,,,,,,,,,,,,
543,1,-0.329072513,-78.20068594,4096.31,6/18/2021,17:43:31,12:43:31,,,,,,,,,,,,,,,,,,
544,1,-0.32907662,-78.20068695,4097.28,6/18/2021,17:43:41,12:43:41,,,,,,,,,,,,,,,,,,
545,1,-0.329078799,-78.20069457,4097.28,6/18/2021,17:43:51,12:43:51,,,,,,,,,,,,,,,,,,
546,1,-0.329078129,-78.20069323,4097.76,6/18/2021,17:44:01,12:44:01,,,,,,,,,,,,,,,,,,
547,1,-0.329073602,-78.20069005,4098.72,6/18/2021,17:44:11,12:44:11,,,,,,,,,,,,,,,,,,
548,1,-0.329074189,-78.2006882,4099.2,6/18/2021,17:44:21,12:44:21,,,,,,,,,,,,,,,,,,
549,1,-0.329073435,-78.20068846,4099.2,6/18/2021,17:44:31,12:44:31,,,,,,,,,,,,,,,,,,
550,1,-0.329069411,-78.20068192,4097.76,6/18/2021,17:44:41,12:44:41,,,,,,,,,,,,,,,,,,
551,1,-0.329070752,-78.20069022,4097.76,6/18/2021,17:44:51,12:44:51,,,,,,,,,,,,,,,,,,
552,1,-0.329072261,-78.20069248,4097.28,6/18/2021,17:45:01,12:45:01,,,,,,,,,,,,,,,,,,
553,1,-0.329077207,-78.200696,4097.28,6/18/2021,17:45:11,12:45:11,,,,,,,,,,,,,,,,,,
554,1,-0.329077542,-78.20068686,4096.8,6/18/2021,17:45:21,12:45:21,,,,,,,,,,,,,,,,,,
555,1,-0.329074441,-78.20069407,4095.83,6/18/2021,17:45:31,12:45:31,,,,,,,,,,,,,,,,,,
556,1,-0.329085672,-78.20068359,4096.31,6/18/2021,17:45:41,12:45:41,,,,,,,,,,,,,,,,,,
557,1,-0.329088941,-78.20068259,4096.8,6/18/2021,17:45:51,12:45:51,,,,,,,,,,,,,,,,,,
558,1,-0.329079721,-78.20067898,4097.28,6/18/2021,17:46:01,12:46:01,,,,,,,,,,,,,,,,,,
559,1,-0.329079051,-78.20067127,4098.24,6/18/2021,17:46:11,12:46:11,,,,,,,,,,,,,,,,,,
560,1,-0.329078715,-78.20067706,4098.24,6/18/2021,17:46:21,12:46:21,,,,,,,,,,,,,,,,,,
561,1,-0.329083996,-78.20068527,4097.76,6/18/2021,17:46:31,12:46:31,,,,,,,,,,,,,,,,,,
562,1,-0.329083325,-78.20068041,4098.24,6/18/2021,17:46:41,12:46:41,,,,,,,,,,,,,,,,,,
563,1,-0.329087935,-78.2006867,4097.76,6/18/2021,17:46:51,12:46:51,,,,,,,,,,,,,,,,,,
564,1,-0.329092545,-78.20066482,4095.83,6/18/2021,17:47:01,12:47:01,,,,,,,,,,,,,,,,,,
565,1,-0.329085924,-78.20065845,4093.91,6/18/2021,17:47:11,12:47:11,,,,,,,,,,,,,,,,,,
566,1,-0.329087097,-78.20065987,4092.95,6/18/2021,17:47:21,12:47:21,,,,,,,,,,,,,,,,,,
567,1,-0.329085337,-78.20067002,4091.99,6/18/2021,17:47:31,12:47:31,,,,,,,,,,,,,,,,,,
568,1,-0.329083074,-78.20067471,4091.03,6/18/2021,17:47:41,12:47:41,,,,,,,,,,,,,,,,,,
569,1,-0.329082655,-78.20066624,4091.99,6/18/2021,17:47:51,12:47:51,,,,,,,,,,,,,,,,,,
570,1,-0.32908123,-78.20065962,4092.47,6/18/2021,17:48:01,12:48:01,,,,,,,,,,,,,,,,,,
571,1,-0.329077709,-78.20066465,4092.95,6/18/2021,17:48:11,12:48:11,,,,,,,,,,,,,,,,,,
572,1,-0.329069747,-78.20068049,4093.43,6/18/2021,17:48:21,12:48:21,,,,,,,,,,,,,,,,,,
573,1,-0.32907553,-78.20067655,4094.87,6/18/2021,17:48:31,12:48:31,,,,,,,,,,,,,,,,,,
574,1,-0.329081984,-78.2006758,4094.87,6/18/2021,17:48:41,12:48:41,,,,,,,,,,,,,,,,,,
575,1,-0.329077123,-78.20066784,4095.83,6/18/2021,17:48:51,12:48:51,,,,,,,,,,,,,,,,,,
576,1,-0.329087013,-78.20066364,4096.8,6/18/2021,17:49:01,12:49:01,,,,,,,,,,,,,,,,,,
577,1,-0.329088271,-78.20066272,4096.8,6/18/2021,17:49:11,12:49:11,,,,,,,,,,,,,,,,,,
578,1,-0.329081146,-78.20067463,4097.76,6/18/2021,17:49:21,12:49:21,,,,,,,,,,,,,,,,,,
579,1,-0.3290819,-78.20068602,4098.24,6/18/2021,17:49:31,12:49:31,,,,,,,,,,,,,,,,,,
580,1,-0.329079637,-78.20069114,4098.24,6/18/2021,17:49:41,12:49:41,,,,,,,,,,,,,,,,,,
581,1,-0.329087432,-78.20069575,4098.24,6/18/2021,17:49:51,12:49:51,,,,,,,,,,,,,,,,,,
582,1,-0.32908936,-78.20069977,4098.72,6/18/2021,17:50:01,12:50:01,,,,,,,,,,,,,,,,,,
583,1,-0.329085002,-78.20069491,4099.2,6/18/2021,17:50:11,12:50:11,,,,,,,,,,,,,,,,,,
584,1,-0.329090031,-78.20069147,4098.72,6/18/2021,17:50:21,12:50:21,,,,,,,,,,,,,,,,,,
585,1,-0.329087265,-78.20069072,4099.2,6/18/2021,17:50:31,12:50:31,,,,,,,,,,,,,,,,,,
586,1,-0.329083074,-78.20068619,4099.2,6/18/2021,17:50:41,12:50:41,,,,,,,,,,,,,,,,,,
587,1,-0.329083493,-78.20066918,4098.72,6/18/2021,17:50:51,12:50:51,,,,,,,,,,,,,,,,,,
588,1,-0.329086343,-78.20068619,4097.76,6/18/2021,17:51:01,12:51:01,,,,,,,,,,,,,,,,,,
589,1,-0.329087684,-78.20068443,4098.24,6/18/2021,17:51:11,12:51:11,,,,,,,,,,,,,,,,,,
590,1,-0.329085421,-78.20067228,4097.76,6/18/2021,17:51:21,12:51:21,,,,,,,,,,,,,,,,,,
591,1,-0.329078464,-78.20067345,4098.72,6/18/2021,17:51:31,12:51:31,,,,,,,,,,,,,,,,,,
592,1,-0.329081733,-78.20067521,4098.72,6/18/2021,17:51:41,12:51:41,,,,,,,,,,,,,,,,,,
593,1,-0.329079889,-78.20068049,4096.8,6/18/2021,17:51:51,12:51:51,,,,,,,,,,,,,,,,,,
594,1,-0.329078548,-78.20068108,4096.31,6/18/2021,17:52:01,12:52:01,,,,,,,,,,,,,,,,,,
595,1,-0.329079637,-78.20068259,4096.8,6/18/2021,17:52:11,12:52:11,,,,,,,,,,,,,,,,,,
596,1,-0.329082571,-78.20067706,4096.8,6/18/2021,17:52:21,12:52:21,,,,,,,,,,,,,,,,,,
597,1,-0.329087349,-78.20068276,4097.28,6/18/2021,17:52:31,12:52:31,,,,,,,,,,,,,,,,,,
598,1,-0.329079973,-78.2006794,4097.28,6/18/2021,17:52:41,12:52:41,,,,,,,,,,,,,,,,,,
599,1,-0.329073854,-78.20066457,4095.35,6/18/2021,17:52:51,12:52:51,,,,,,,,,,,,,,,,,,
600,1,-0.329083409,-78.20066758,4096.31,6/18/2021,17:53:01,12:53:01,,,,,,,,,,,,,,,,,,
601,1,-0.329115931,-78.20066356,4097.28,6/18/2021,17:53:11,12:53:11,,,,,,,,,,,,,,,,,,
602,1,-0.329118697,-78.20065334,4098.24,6/18/2021,17:53:21,12:53:21,,,,,,,,,,,,,,,,,,
603,1,-0.329142585,-78.2006235,4098.24,6/18/2021,17:53:31,12:53:31,,,,,,,,,,,,,,,,,,
604,1,-0.329134287,-78.20060757,4098.24,6/18/2021,17:53:41,12:53:41,,,,,,,,,,,,,,,,,,
605,1,-0.329115596,-78.20056491,4099.2,6/18/2021,17:53:51,12:53:51,,,,,,,,,,,,,,,,,,
606,1,-0.329127582,-78.20053792,4098.24,6/18/2021,17:54:01,12:54:01,,,,,,,,,,,,,,,,,,
607,1,-0.329135042,-78.2005354,4098.72,6/18/2021,17:54:11,12:54:11,,,,,,,,,,,,,,,,,,
608,1,-0.329132108,-78.20053381,4098.72,6/18/2021,17:54:21,12:54:21,,,,,,,,,,,,,,,,,,
609,1,-0.329151889,-78.20053507,4098.72,6/18/2021,17:54:31,12:54:31,,,,,,,,,,,,,,,,,,
610,1,-0.329155158,-78.20047891,4098.72,6/18/2021,17:54:41,12:54:41,,,,,,,,,,,,,,,,,,
611,1,-0.329136467,-78.20037338,4098.72,6/18/2021,17:54:51,12:54:51,,,,,,,,,,,,,,,,,,
612,1,-0.329098832,-78.20050581,4098.72,6/18/2021,17:55:01,12:55:01,,,,,,,,,,,,,,,,,,
613,1,-0.329127079,-78.20053046,4099.2,6/18/2021,17:55:11,12:55:11,,,,,,,,,,,,,,,,,,
614,1,-0.329140322,-78.20053297,4100.16,6/18/2021,17:55:21,12:55:21,,,,,,,,,,,,,,,,,,
615,1,-0.329130096,-78.2005354,4100.64,6/18/2021,17:55:31,12:55:31,,,,,,,,,,,,,,,,,,
616,1,-0.329114003,-78.20055434,4100.16,6/18/2021,17:55:41,12:55:41,,,,,,,,,,,,,,,,,,
617,1,-0.329104364,-78.20059206,4099.2,6/18/2021,17:55:51,12:55:51,,,,,,,,,,,,,,,,,,
618,1,-0.329090282,-78.20063355,4098.72,6/18/2021,17:56:01,12:56:01,,,,,,,,,,,,,,,,,,
619,1,-0.329071423,-78.20065845,4098.72,6/18/2021,17:56:11,12:56:11,,,,,,,,,,,,,,,,,,
620,1,-0.329057928,-78.20068569,4098.24,6/18/2021,17:56:21,12:56:21,,,,,,,,,,,,,,,,,,
621,1,-0.329066981,-78.20067354,4097.76,6/18/2021,17:56:31,12:56:31,,,,,,,,,,,,,,,,,,
622,1,-0.329057258,-78.2006701,4096.31,6/18/2021,17:56:41,12:56:41,,,,,,,,,,,,,,,,,,
623,1,-0.329057928,-78.20067856,4097.28,6/18/2021,17:56:51,12:56:51,,,,,,,,,,,,,,,,,,
624,1,-0.329062454,-78.20068502,4097.28,6/18/2021,17:57:01,12:57:01,,,,,,,,,,,,,,,,,,
625,1,-0.329058934,-78.20068519,4096.8,6/18/2021,17:57:11,12:57:11,,,,,,,,,,,,,,,,,,
626,1,-0.329056755,-78.20068829,4096.8,6/18/2021,17:57:21,12:57:21,,,,,,,,,,,,,,,,,,
627,1,-0.329058683,-78.20069415,4096.8,6/18/2021,17:57:31,12:57:31,,,,,,,,,,,,,,,,,,
628,1,-0.329060359,-78.20068485,4098.24,6/18/2021,17:57:41,12:57:41,,,,,,,,,,,,,,,,,,
629,1,-0.329063796,-78.20068552,4099.2,6/18/2021,17:57:51,12:57:51,,,,,,,,,,,,,,,,,,
630,1,-0.329059856,-78.20068351,4100.16,6/18/2021,17:58:01,12:58:01,,,,,,,,,,,,,,,,,,
631,1,-0.329071172,-78.20067622,4100.16,6/18/2021,17:58:11,12:58:11,,,,,,,,,,,,,,,,,,
632,1,-0.329074608,-78.20068351,4099.68,6/18/2021,17:58:21,12:58:21,,,,,,,,,,,,,,,,,,
633,1,-0.329071088,-78.20068653,4099.68,6/18/2021,17:58:31,12:58:31,,,,,,,,,,,,,,,,,,
634,1,-0.329067316,-78.20068209,4098.24,6/18/2021,17:58:41,12:58:41,,,,,,,,,,,,,,,,,,
635,1,-0.329064047,-78.20067982,4097.76,6/18/2021,17:58:51,12:58:51,,,,,,,,,,,,,,,,,,
636,1,-0.329066142,-78.20068586,4097.28,6/18/2021,17:59:01,12:59:01,,,,,,,,,,,,,,,,,,
637,1,-0.329059185,-78.20068753,4097.76,6/18/2021,17:59:11,12:59:11,,,,,,,,,,,,,,,,,,
638,1,-0.329058599,-78.20069223,4097.76,6/18/2021,17:59:21,12:59:21,,,,,,,,,,,,,,,,,,
639,1,-0.329054995,-78.20069751,4099.2,6/18/2021,17:59:31,12:59:31,,,,,,,,,,,,,,,,,,
640,1,-0.329055581,-78.2006825,4097.76,6/18/2021,17:59:41,12:59:41,,,,,,,,,,,,,,,,,,
641,1,-0.329060359,-78.20068929,4098.72,6/18/2021,17:59:51,12:59:51,,,,,,,,,,,,,,,,,,
642,1,-0.329060527,-78.20068896,4096.8,6/18/2021,18:00:01,13:00:01,,,,,,,,,,,,,,,,,,
643,1,-0.329063293,-78.20069097,4097.28,6/18/2021,18:00:11,13:00:11,,,,,,,,,,,,,,,,,,
644,1,-0.329056922,-78.20068619,4096.8,6/18/2021,18:00:21,13:00:21,,,,,,,,,,,,,,,,,,
645,1,-0.329064969,-78.20069164,4097.28,6/18/2021,18:00:31,13:00:31,,,,,,,,,,,,,,,,,,
646,1,-0.329077877,-78.20069784,4097.28,6/18/2021,18:00:41,13:00:41,,,,,,,,,,,,,,,,,,
647,1,-0.329078548,-78.20069181,4096.8,6/18/2021,18:00:51,13:00:51,,,,,,,,,,,,,,,,,,
648,1,-0.329078799,-78.20068988,4096.31,6/18/2021,18:01:01,13:01:01,,,,,,,,,,,,,,,,,,
649,1,-0.329080559,-78.20068695,4095.83,6/18/2021,18:01:11,13:01:11,,,,,,,,,,,,,,,,,,
650,1,-0.32907553,-78.20067085,4094.87,6/18/2021,18:01:21,13:01:21,,,,,,,,,,,,,,,,,,
651,1,-0.329059772,-78.20067932,4095.83,6/18/2021,18:01:31,13:01:31,,,,,,,,,,,,,,,,,,
652,1,-0.329064801,-78.20069089,4095.83,6/18/2021,18:01:41,13:01:41,,,,,,,,,,,,,,,,,,
653,1,-0.329058599,-78.20068938,4095.35,6/18/2021,18:01:51,13:01:51,,,,,,,,,,,,,,,,,,
654,1,-0.329065891,-78.20069751,4095.83,6/18/2021,18:02:01,13:02:01,,,,,,,,,,,,,,,,,,
655,1,-0.329087935,-78.20068946,4097.76,6/18/2021,18:02:11,13:02:11,,,,,,,,,,,,,,,,,,
656,1,-0.329110734,-78.20067722,4097.76,6/18/2021,18:02:21,13:02:21,,,,,,,,,,,,,,,,,,
657,1,-0.329115428,-78.20067504,4098.24,6/18/2021,18:02:31,13:02:31,,,,,,,,,,,,,,,,,,
658,1,-0.329146776,-78.20067379,4098.24,6/18/2021,18:02:41,13:02:41,,,,,,,,,,,,,,,,,,
659,1,-0.329171503,-78.20066683,4097.76,6/18/2021,18:02:51,13:02:51,,,,,,,,,,,,,,,,,,
660,1,-0.329208048,-78.20069457,4097.28,6/18/2021,18:03:01,13:03:01,,,,,,,,,,,,,,,,,,
661,1,-0.329215005,-78.2007255,4096.8,6/18/2021,18:03:11,13:03:11,,,,,,,,,,,,,,,,,,
662,1,-0.329242582,-78.20076322,4095.83,6/18/2021,18:03:21,13:03:21,,,,,,,,,,,,,,,,,,
663,1,-0.3292803,-78.20074227,4096.31,6/18/2021,18:03:31,13:03:31,,,,,,,,,,,,,,,,,,
664,1,-0.329323635,-78.20076859,4095.35,6/18/2021,18:03:41,13:03:41,,,,,,,,,,,,,,,,,,
665,1,-0.329340147,-78.20083455,4092.47,6/18/2021,18:03:51,13:03:51,,,,,,,,,,,,,,,,,,
666,1,-0.329341739,-78.20084696,4091.99,6/18/2021,18:04:01,13:04:01,,,,,,,,,,,,,,,,,,
667,1,-0.32932179,-78.20085014,4091.03,6/18/2021,18:04:11,13:04:11,,,,,,,,,,,,,,,,,,
668,1,-0.329313995,-78.20085207,4089.59,6/18/2021,18:04:21,13:04:21,,,,,,,,,,,,,,,,,,
