Date,Time,ms,LEVEL,TEMPERATURE,Baro,Corrected WL,Q
6/18/2021,6:45:00 AM,0,63.8176,7.949,62.4231,1.3945,
6/18/2021,7:00:00 AM,0,63.8646,7.918,62.4671,1.3975,
6/18/2021,7:15:00 AM,0,63.8899,7.892,62.4826,1.4073,
6/18/2021,7:30:00 AM,0,63.8873,7.865,62.4891,1.3982,
6/18/2021,7:45:00 AM,0,63.8888,7.842,62.4859,1.4029,
6/18/2021,8:00:00 AM,0,63.9093,7.821,62.5095,1.3998,
6/18/2021,8:15:00 AM,0,63.9162,7.806,62.5162,1.4,
6/18/2021,8:30:00 AM,0,63.9226,7.791,62.4891,1.4335,
6/18/2021,8:45:00 AM,0,63.9432,7.779,62.5216,1.4216,
6/18/2021,9:00:00 AM,0,63.9346,7.77,62.5295,1.4051,
6/18/2021,9:15:00 AM,0,63.9357,7.763,62.5321,1.4036,
6/18/2021,9:30:00 AM,0,63.9384,7.76,62.5434,1.395,
6/18/2021,9:45:00 AM,0,63.9351,7.765,62.5338,1.4013,
6/18/2021,10:00:00 AM,0,63.9429,7.777,62.5421,1.4008,
6/18/2021,10:15:00 AM,0,63.9486,7.796,62.5443,1.4043,
6/18/2021,10:30:00 AM,0,63.9301,7.819,62.5318,1.3983,
6/18/2021,10:45:00 AM,0,63.9355,7.843,62.5317,1.4038,0.0035645
6/18/2021,11:00:00 AM,0,62.4571,13.507,62.6251,-0.168,
6/18/2021,11:15:00 AM,0,63.9901,8.307,62.5347,1.4554,
6/18/2021,11:30:00 AM,0,63.9835,8.113,62.5098,1.4737,
6/18/2021,11:45:00 AM,0,63.9849,8.127,62.4934,1.4915,
6/18/2021,12:00:00 PM,0,63.976,8.179,62.4887,1.4873,
6/18/2021,12:15:00 PM,0,63.9722,8.25,62.4669,1.5053,
6/18/2021,12:30:00 PM,0,63.9583,8.323,62.4481,1.5102,
6/18/2021,12:45:00 PM,0,63.944,8.382,62.448,1.496,
6/18/2021,1:00:00 PM,0,63.9407,8.417,62.4456,1.4951,
6/18/2021,1:15:00 PM,0,63.9184,8.439,62.4321,1.4863,
6/18/2021,1:30:00 PM,0,63.9208,8.461,62.4309,1.4899,
6/18/2021,1:45:00 PM,0,63.9112,8.487,62.4134,1.4978,
6/18/2021,2:00:00 PM,0,63.886,8.524,62.3952,1.4908,
6/18/2021,2:15:00 PM,0,63.8866,8.558,62.3881,1.4985,
6/18/2021,2:30:00 PM,0,63.8725,8.581,62.3731,1.4994,
6/18/2021,2:45:00 PM,0,63.8623,8.583,62.3708,1.4915,
6/18/2021,3:00:00 PM,0,63.8636,8.553,62.3746,1.489,
6/18/2021,3:15:00 PM,0,63.8417,8.507,62.3477,1.494,
6/18/2021,3:30:00 PM,0,63.8482,8.46,62.3517,1.4965,
6/18/2021,3:45:00 PM,0,63.842,8.43,62.3513,1.4907,
6/18/2021,4:00:00 PM,0,63.8346,8.435,62.3483,1.4863,
6/18/2021,4:15:00 PM,0,63.8507,8.445,62.3548,1.4959,
6/18/2021,4:30:00 PM,0,63.8508,8.454,62.3557,1.4951,
6/18/2021,4:45:00 PM,0,63.8506,8.454,62.3656,1.485,
6/18/2021,5:00:00 PM,0,63.8552,8.445,62.3725,1.4827,
6/18/2021,5:15:00 PM,0,63.8538,8.436,62.3688,1.485,
6/18/2021,5:30:00 PM,0,63.858,8.425,62.3767,1.4813,
6/18/2021,5:45:00 PM,0,63.8712,8.405,62.3907,1.4805,
6/18/2021,6:00:00 PM,0,63.8728,8.381,62.3952,1.4776,
6/18/2021,6:15:00 PM,0,63.8899,8.353,62.413,1.4769,
6/18/2021,6:30:00 PM,0,63.8984,8.324,62.4211,1.4773,
6/18/2021,6:45:00 PM,0,63.9045,8.292,62.4284,1.4761,
6/18/2021,7:00:00 PM,0,63.9229,8.257,62.4433,1.4796,
6/18/2021,7:15:00 PM,0,63.9144,8.224,62.4348,1.4796,
6/18/2021,7:30:00 PM,0,63.9063,8.192,62.4403,1.466,
6/18/2021,7:45:00 PM,0,63.9303,8.164,62.4506,1.4797,
6/18/2021,8:00:00 PM,0,63.9305,8.138,62.447,1.4835,
6/18/2021,8:15:00 PM,0,63.9346,8.113,62.4679,1.4667,
6/18/2021,8:30:00 PM,0,63.9414,8.086,62.4677,1.4737,
6/18/2021,8:45:00 PM,0,63.9547,8.063,62.4765,1.4782,
6/18/2021,9:00:00 PM,0,63.9625,8.038,62.4894,1.4731,
6/18/2021,9:15:00 PM,0,63.9564,8.014,62.4838,1.4726,
6/18/2021,9:30:00 PM,0,63.965,7.991,62.4859,1.4791,
6/18/2021,9:45:00 PM,0,63.9671,7.969,62.5029,1.4642,
6/18/2021,10:00:00 PM,0,63.9677,7.948,62.4973,1.4704,
6/18/2021,10:15:00 PM,0,63.9678,7.927,62.4899,1.4779,
6/18/2021,10:30:00 PM,0,63.9597,7.905,62.4853,1.4744,
6/18/2021,10:45:00 PM,0,63.9561,7.883,62.4791,1.477,
6/18/2021,11:00:00 PM,0,63.9556,7.861,62.4845,1.4711,
6/18/2021,11:15:00 PM,0,63.948,7.841,62.472,1.476,
6/18/2021,11:30:00 PM,0,63.9501,7.823,62.4857,1.4644,
6/18/2021,11:45:00 PM,0,63.949,7.803,62.4648,1.4842,
6/19/2021,12:00:00 AM,0,63.937,7.779,62.4628,1.4742,
6/19/2021,12:15:00 AM,0,63.9362,7.757,62.4611,1.4751,
6/19/2021,12:30:00 AM,0,63.9336,7.736,62.459,1.4746,
6/19/2021,12:45:00 AM,0,63.9223,7.718,62.4341,1.4882,
6/19/2021,1:00:00 AM,0,63.904,7.7,62.4326,1.4714,
6/19/2021,1:15:00 AM,0,63.8981,7.681,62.4171,1.481,
6/19/2021,1:30:00 AM,0,63.8892,7.664,62.4123,1.4769,
6/19/2021,1:45:00 AM,0,63.8775,7.648,62.4013,1.4762,
6/19/2021,2:00:00 AM,0,63.8755,7.628,62.3913,1.4842,
6/19/2021,2:15:00 AM,0,63.8781,7.606,62.3864,1.4917,
6/19/2021,2:30:00 AM,0,63.8834,7.583,62.3926,1.4908,
6/19/2021,2:45:00 AM,0,63.9004,7.557,62.3974,1.503,
6/19/2021,3:00:00 AM,0,63.8927,7.527,62.385,1.5077,
6/19/2021,3:15:00 AM,0,63.8952,7.493,62.3912,1.504,
6/19/2021,3:30:00 AM,0,63.9047,7.464,62.3919,1.5128,
6/19/2021,3:45:00 AM,0,63.9082,7.435,62.3936,1.5146,
6/19/2021,4:00:00 AM,0,63.9178,7.402,62.3979,1.5199,
6/19/2021,4:15:00 AM,0,63.9232,7.37,62.396,1.5272,
6/19/2021,4:30:00 AM,0,63.9346,7.335,62.4024,1.5322,
6/19/2021,4:45:00 AM,0,63.9769,7.29,62.4087,1.5682,
6/19/2021,5:00:00 AM,0,64.0082,7.232,62.4126,1.5956,
6/19/2021,5:15:00 AM,0,64.0402,7.141,62.4187,1.6215,
6/19/2021,5:30:00 AM,0,64.0565,7.021,62.4173,1.6392,
6/19/2021,5:45:00 AM,0,64.0775,6.865,62.4149,1.6626,
6/19/2021,6:00:00 AM,0,64.0982,6.712,62.4341,1.6641,
6/19/2021,6:15:00 AM,0,64.1124,6.59,62.4488,1.6636,
6/19/2021,6:30:00 AM,0,64.1268,6.501,62.4452,1.6816,
6/19/2021,6:45:00 AM,0,64.1094,6.434,62.4491,1.6603,
6/19/2021,7:00:00 AM,0,64.1122,6.387,62.4237,1.6885,
6/19/2021,7:15:00 AM,0,64.1388,6.354,62.4443,1.6945,
6/19/2021,7:30:00 AM,0,64.16,6.331,62.483,1.677,
6/19/2021,7:45:00 AM,0,64.2063,6.311,62.4988,1.7075,
6/19/2021,8:00:00 AM,0,64.2391,6.296,62.5034,1.7357,
6/19/2021,8:15:00 AM,0,64.2581,6.288,62.5279,1.7302,
6/19/2021,8:30:00 AM,0,64.2729,6.296,62.5331,1.7398,
6/19/2021,8:45:00 AM,0,64.2815,6.31,62.528,1.7535,
6/19/2021,9:00:00 AM,0,64.2944,6.333,62.5303,1.7641,
6/19/2021,9:15:00 AM,0,64.3138,6.364,62.5329,1.7809,
6/19/2021,9:30:00 AM,0,64.3093,6.414,62.5458,1.7635,
6/19/2021,9:45:00 AM,0,64.3296,6.466,62.543,1.7866,
6/19/2021,10:00:00 AM,0,64.3474,6.519,62.5502,1.7972,
6/19/2021,10:15:00 AM,0,64.3404,6.571,62.5514,1.789,
6/19/2021,10:30:00 AM,0,64.3572,6.627,62.5797,1.7775,
6/19/2021,10:45:00 AM,0,64.3776,6.681,62.5828,1.7948,
6/19/2021,11:00:00 AM,0,64.3808,6.736,62.5879,1.7929,
6/19/2021,11:15:00 AM,0,64.3915,6.797,62.5936,1.7979,
6/19/2021,11:30:00 AM,0,64.3747,6.878,62.5802,1.7945,
6/19/2021,11:45:00 AM,0,64.3815,6.964,62.5768,1.8047,
6/19/2021,12:00:00 PM,0,64.4053,7.037,62.5557,1.8496,
6/19/2021,12:15:00 PM,0,64.4149,7.093,62.5573,1.8576,
6/19/2021,12:30:00 PM,0,64.4941,7.142,62.5338,1.9603,
6/19/2021,12:45:00 PM,0,64.5418,7.178,62.5233,2.0185,
6/19/2021,1:00:00 PM,0,64.515,7.219,62.4974,2.0176,
6/19/2021,1:15:00 PM,0,64.4903,7.287,62.486,2.0043,
6/19/2021,1:30:00 PM,0,64.4973,7.367,62.4863,2.011,
6/19/2021,1:45:00 PM,0,64.528,7.441,62.4811,2.0469,
6/19/2021,2:00:00 PM,0,64.5355,7.5,62.4589,2.0766,
6/19/2021,2:15:00 PM,0,64.5836,7.564,62.4472,2.1364,
6/19/2021,2:30:00 PM,0,64.6006,7.61,62.4282,2.1724,
6/19/2021,2:45:00 PM,0,64.588,7.656,62.4143,2.1737,
6/19/2021,3:00:00 PM,0,64.5882,7.744,62.4106,2.1776,
6/19/2021,3:15:00 PM,0,64.6149,7.841,62.4001,2.2148,
6/19/2021,3:30:00 PM,0,64.6103,7.922,62.4029,2.2074,
6/19/2021,3:45:00 PM,0,64.624,7.975,62.4127,2.2113,
6/19/2021,4:00:00 PM,0,64.637,8,62.4086,2.2284,
6/19/2021,4:15:00 PM,0,64.6528,8.014,62.4086,2.2442,
6/19/2021,4:30:00 PM,0,64.6681,8.035,62.4199,2.2482,
6/19/2021,4:45:00 PM,0,64.6816,8.067,62.423,2.2586,
6/19/2021,5:00:00 PM,0,64.6994,8.089,62.4236,2.2758,
6/19/2021,5:15:00 PM,0,64.7237,8.094,62.4309,2.2928,
6/19/2021,5:30:00 PM,0,64.7412,8.084,62.4452,2.296,
6/19/2021,5:45:00 PM,0,64.777,8.06,62.4494,2.3276,
6/19/2021,6:00:00 PM,0,64.7809,8.018,62.4554,2.3255,
6/19/2021,6:15:00 PM,0,64.7806,7.964,62.4485,2.3321,
6/19/2021,6:30:00 PM,0,64.7841,7.899,62.4525,2.3316,
6/19/2021,6:45:00 PM,0,64.793,7.836,62.4724,2.3206,
6/19/2021,7:00:00 PM,0,64.8464,7.771,62.4934,2.353,
6/19/2021,7:15:00 PM,0,65.0245,7.696,62.5067,2.5178,
6/19/2021,7:30:00 PM,0,65.0741,7.601,62.5295,2.5446,
6/19/2021,7:45:00 PM,0,65.1014,7.512,62.5423,2.5591,
6/19/2021,8:00:00 PM,0,65.1093,7.435,62.558,2.5513,
6/19/2021,8:15:00 PM,0,65.0833,7.363,62.5854,2.4979,
6/19/2021,8:30:00 PM,0,65.0573,7.302,62.5976,2.4597,
6/19/2021,8:45:00 PM,0,65.0191,7.247,62.5971,2.422,
6/19/2021,9:00:00 PM,0,64.9949,7.201,62.6081,2.3868,
6/19/2021,9:15:00 PM,0,64.9849,7.158,62.6249,2.36,
6/19/2021,9:30:00 PM,0,64.9588,7.11,62.6232,2.3356,
6/19/2021,9:45:00 PM,0,64.9396,7.06,62.6326,2.307,
6/19/2021,10:00:00 PM,0,64.9054,7.008,62.6156,2.2898,
6/19/2021,10:15:00 PM,0,64.8809,6.956,62.6017,2.2792,
6/19/2021,10:30:00 PM,0,64.8733,6.907,62.6125,2.2608,
6/19/2021,10:45:00 PM,0,64.8518,6.863,62.6089,2.2429,
6/19/2021,11:00:00 PM,0,64.8415,6.816,62.6129,2.2286,
6/19/2021,11:15:00 PM,0,64.8282,6.768,62.6153,2.2129,
6/19/2021,11:30:00 PM,0,64.8029,6.725,62.5945,2.2084,
6/19/2021,11:45:00 PM,0,64.7879,6.683,62.6039,2.184,
6/20/2021,12:00:00 AM,0,64.7508,6.642,62.5822,2.1686,
6/20/2021,12:15:00 AM,0,64.7224,6.601,62.5703,2.1521,
6/20/2021,12:30:00 AM,0,64.6878,6.556,62.5476,2.1402,
6/20/2021,12:45:00 AM,0,64.6465,6.507,62.5384,2.1081,
6/20/2021,1:00:00 AM,0,64.6107,6.469,62.5212,2.0895,
6/20/2021,1:15:00 AM,0,64.5675,6.429,62.497,2.0705,
6/20/2021,1:30:00 AM,0,64.5377,6.394,62.4841,2.0536,
6/20/2021,1:45:00 AM,0,64.5034,6.359,62.4601,2.0433,
6/20/2021,2:00:00 AM,0,64.4834,6.326,62.4591,2.0243,
6/20/2021,2:15:00 AM,0,64.4755,6.297,62.4494,2.0261,
6/20/2021,2:30:00 AM,0,64.4775,6.269,62.45,2.0275,
6/20/2021,2:45:00 AM,0,64.4908,6.237,62.4494,2.0414,
6/20/2021,3:00:00 AM,0,64.4862,6.206,62.4464,2.0398,
6/20/2021,3:15:00 AM,0,64.4988,6.179,62.4427,2.0561,
6/20/2021,3:30:00 AM,0,64.5252,6.152,62.4504,2.0748,
6/20/2021,3:45:00 AM,0,64.5505,6.122,62.4459,2.1046,
6/20/2021,4:00:00 AM,0,64.5461,6.085,62.4454,2.1007,
6/20/2021,4:15:00 AM,0,64.5651,6.021,62.4422,2.1229,
6/20/2021,4:30:00 AM,0,64.5578,5.958,62.438,2.1198,
6/20/2021,4:45:00 AM,0,64.5709,5.899,62.445,2.1259,
6/20/2021,5:00:00 AM,0,64.6231,5.844,62.4523,2.1708,
6/20/2021,5:15:00 AM,0,64.6513,5.785,62.4529,2.1984,
6/20/2021,5:30:00 AM,0,64.713,5.729,62.4776,2.2354,
6/20/2021,5:45:00 AM,0,64.7265,5.673,62.4672,2.2593,
6/20/2021,6:00:00 AM,0,64.7321,5.627,62.4805,2.2516,
6/20/2021,6:15:00 AM,0,64.7712,5.59,62.5016,2.2696,
6/20/2021,6:30:00 AM,0,64.845,5.554,62.5103,2.3347,
6/20/2021,6:45:00 AM,0,64.9236,5.513,62.5296,2.394,
6/20/2021,7:00:00 AM,0,65.0159,5.432,62.5146,2.5013,
6/20/2021,7:15:00 AM,0,65.0096,5.317,62.4977,2.5119,
6/20/2021,7:30:00 AM,0,65.0748,5.236,62.5145,2.5603,
6/20/2021,7:45:00 AM,0,65.1223,5.188,62.5273,2.595,
6/20/2021,8:00:00 AM,0,65.1479,5.163,62.5291,2.6188,
6/20/2021,8:15:00 AM,0,65.1932,5.156,62.5343,2.6589,
6/20/2021,8:30:00 AM,0,65.2737,5.164,62.5501,2.7236,
6/20/2021,8:45:00 AM,0,65.3324,5.187,62.5526,2.7798,
6/20/2021,9:00:00 AM,0,65.3938,5.216,62.5459,2.8479,
6/20/2021,9:15:00 AM,0,65.4307,5.252,62.5391,2.8916,
6/20/2021,9:30:00 AM,0,65.4764,5.291,62.5635,2.9129,
6/20/2021,9:45:00 AM,0,65.4956,5.331,62.5354,2.9602,
6/20/2021,10:00:00 AM,0,65.5451,5.374,62.5646,2.9805,
6/20/2021,10:15:00 AM,0,65.5566,5.42,62.5384,3.0182,
6/20/2021,10:30:00 AM,0,65.6104,5.48,62.5482,3.0622,
6/20/2021,10:45:00 AM,0,65.7021,5.552,62.5686,3.1335,
6/20/2021,11:00:00 AM,0,65.7827,5.627,62.5618,3.2209,
6/20/2021,11:15:00 AM,0,65.8562,5.702,62.5452,3.311,
6/20/2021,11:30:00 AM,0,65.8435,5.773,62.5464,3.2971,
6/20/2021,11:45:00 AM,0,65.795,5.832,62.5525,3.2425,
6/20/2021,12:00:00 PM,0,65.7719,5.887,62.5652,3.2067,
6/20/2021,12:15:00 PM,0,65.8086,5.929,62.5607,3.2479,
6/20/2021,12:30:00 PM,0,65.8875,5.96,62.5394,3.3481,
6/20/2021,12:45:00 PM,0,65.8361,5.989,62.5259,3.3102,
6/20/2021,1:00:00 PM,0,65.8287,6.024,62.5198,3.3089,
6/20/2021,1:15:00 PM,0,65.9362,6.065,62.5071,3.4291,
6/20/2021,1:30:00 PM,0,65.9602,6.094,62.5,3.4602,
6/20/2021,1:45:00 PM,0,65.9457,6.133,62.483,3.4627,
6/20/2021,2:00:00 PM,0,65.9116,6.188,62.4579,3.4537,
6/20/2021,2:15:00 PM,0,65.8813,6.251,62.4524,3.4289,
6/20/2021,2:30:00 PM,0,65.9164,6.315,62.4348,3.4816,
6/20/2021,2:45:00 PM,0,65.9985,6.357,62.4296,3.5689,
6/20/2021,3:00:00 PM,0,65.9941,6.397,62.436,3.5581,
6/20/2021,3:15:00 PM,0,65.9948,6.448,62.4394,3.5554,
6/20/2021,3:30:00 PM,0,65.9682,6.508,62.4322,3.536,
6/20/2021,3:45:00 PM,0,65.9371,6.576,62.4239,3.5132,
6/20/2021,4:00:00 PM,0,65.8806,6.641,62.4259,3.4547,
6/20/2021,4:15:00 PM,0,65.8306,6.702,62.4132,3.4174,
6/20/2021,4:30:00 PM,0,65.781,6.753,62.4222,3.3588,
6/20/2021,4:45:00 PM,0,65.7348,6.793,62.4339,3.3009,
6/20/2021,5:00:00 PM,0,65.6854,6.809,62.4459,3.2395,
6/20/2021,5:15:00 PM,0,65.6097,6.813,62.4545,3.1552,
6/20/2021,5:30:00 PM,0,65.5569,6.811,62.4572,3.0997,
6/20/2021,5:45:00 PM,0,65.5009,6.799,62.4662,3.0347,
6/20/2021,6:00:00 PM,0,65.4344,6.773,62.4857,2.9487,
6/20/2021,6:15:00 PM,0,65.3814,6.737,62.4875,2.8939,
6/20/2021,6:30:00 PM,0,65.3187,6.696,62.4914,2.8273,
6/20/2021,6:45:00 PM,0,65.3494,6.653,62.5068,2.8426,
6/20/2021,7:00:00 PM,0,65.4242,6.601,62.519,2.9052,
6/20/2021,7:15:00 PM,0,65.4168,6.54,62.5288,2.888,
6/20/2021,7:30:00 PM,0,65.3883,6.478,62.5363,2.852,
6/20/2021,7:45:00 PM,0,65.5068,6.406,62.5443,2.9625,
6/20/2021,8:00:00 PM,0,65.5539,6.312,62.5452,3.0087,
6/20/2021,8:15:00 PM,0,65.5834,6.216,62.5584,3.025,
6/20/2021,8:30:00 PM,0,65.5882,6.13,62.5628,3.0254,
6/20/2021,8:45:00 PM,0,65.5669,6.056,62.5704,2.9965,
6/20/2021,9:00:00 PM,0,65.5642,5.992,62.5686,2.9956,
6/20/2021,9:15:00 PM,0,65.6748,5.931,62.5668,3.108,
6/20/2021,9:30:00 PM,0,65.732,5.863,62.5843,3.1477,
6/20/2021,9:45:00 PM,0,65.7676,5.804,62.6055,3.1621,
6/20/2021,10:00:00 PM,0,65.8654,5.747,62.6059,3.2595,
6/20/2021,10:15:00 PM,0,65.9582,5.674,62.5986,3.3596,
6/20/2021,10:30:00 PM,0,66.0275,5.591,62.6086,3.4189,
6/20/2021,10:45:00 PM,0,66.1043,5.504,62.6165,3.4878,
6/20/2021,11:00:00 PM,0,66.1771,5.395,62.6163,3.5608,
6/20/2021,11:15:00 PM,0,66.2292,5.277,62.6033,3.6259,
6/20/2021,11:30:00 PM,0,66.2779,5.143,62.5995,3.6784,
6/20/2021,11:45:00 PM,0,66.3255,5.01,62.5928,3.7327,
6/21/2021,12:00:00 AM,0,66.3596,4.862,62.5727,3.7869,
6/21/2021,12:15:00 AM,0,66.367,4.692,62.5547,3.8123,
6/21/2021,12:30:00 AM,0,66.3607,4.527,62.547,3.8137,
6/21/2021,12:45:00 AM,0,66.3188,4.402,62.5273,3.7915,
6/21/2021,1:00:00 AM,0,66.2858,4.309,62.5184,3.7674,
6/21/2021,1:15:00 AM,0,66.2807,4.235,62.4988,3.7819,
6/21/2021,1:30:00 AM,0,66.2759,4.17,62.4883,3.7876,
6/21/2021,1:45:00 AM,0,66.2655,4.12,62.4881,3.7774,
6/21/2021,2:00:00 AM,0,66.2394,4.086,62.4708,3.7686,
6/21/2021,2:15:00 AM,0,66.2482,4.064,62.465,3.7832,
6/21/2021,2:30:00 AM,0,66.2336,4.043,62.4387,3.7949,
6/21/2021,2:45:00 AM,0,66.2421,4.027,62.4294,3.8127,
6/21/2021,3:00:00 AM,0,66.285,4.007,62.405,3.88,
6/21/2021,3:15:00 AM,0,66.3676,3.989,62.4117,3.9559,
6/21/2021,3:30:00 AM,0,66.4477,3.985,62.4075,4.0402,
6/21/2021,3:45:00 AM,0,66.5506,3.982,62.4089,4.1417,
6/21/2021,4:00:00 AM,0,66.671,3.981,62.4159,4.2551,
6/21/2021,4:15:00 AM,0,66.8688,3.893,62.4242,4.4446,
6/21/2021,4:30:00 AM,0,67.048,3.802,62.4354,4.6126,
6/21/2021,4:45:00 AM,0,67.2187,3.778,62.4394,4.7793,
6/21/2021,5:00:00 AM,0,66.7438,3.762,62.4475,4.2963,
6/21/2021,5:15:00 AM,0,66.8208,3.728,62.4534,4.3674,
6/21/2021,5:30:00 AM,0,66.9381,3.624,62.4604,4.4777,
6/21/2021,5:45:00 AM,0,66.9962,3.581,62.4699,4.5263,
6/21/2021,6:00:00 AM,0,67.0369,3.569,62.4664,4.5705,
6/21/2021,6:15:00 AM,0,67.0707,3.568,62.479,4.5917,
6/21/2021,6:30:00 AM,0,67.0892,3.567,62.4839,4.6053,
6/21/2021,6:45:00 AM,0,67.0486,3.561,62.4907,4.5579,
6/21/2021,7:00:00 AM,0,67.0182,3.553,62.5012,4.517,
6/21/2021,7:15:00 AM,0,66.9741,3.545,62.5238,4.4503,
6/21/2021,7:30:00 AM,0,66.8972,3.533,62.5344,4.3628,
6/21/2021,7:45:00 AM,0,66.789,3.595,62.5573,4.2317,
6/21/2021,8:00:00 AM,0,66.6989,3.69,62.5686,4.1303,
6/21/2021,8:15:00 AM,0,66.6077,3.772,62.5795,4.0282,
6/21/2021,8:30:00 AM,0,66.517,3.841,62.5968,3.9202,
6/21/2021,8:45:00 AM,0,66.4189,3.909,62.6012,3.8177,
6/21/2021,9:00:00 AM,0,66.3465,3.991,62.6093,3.7372,
6/21/2021,9:15:00 AM,0,66.2571,4.086,62.6226,3.6345,
6/21/2021,9:30:00 AM,0,66.1632,4.191,62.6233,3.5399,
6/21/2021,9:45:00 AM,0,66.0868,4.311,62.6295,3.4573,
6/21/2021,10:00:00 AM,0,65.9901,4.453,62.6261,3.364,
6/21/2021,10:15:00 AM,0,65.919,4.622,62.6285,3.2905,
6/21/2021,10:30:00 AM,0,65.833,4.831,62.6259,3.2071,
6/21/2021,10:45:00 AM,0,65.7829,5.057,62.6315,3.1514,
6/21/2021,11:00:00 AM,0,65.7585,5.267,62.628,3.1305,
6/21/2021,11:15:00 AM,0,65.7479,5.43,62.6236,3.1243,
6/21/2021,11:30:00 AM,0,65.6943,5.585,62.6085,3.0858,
6/21/2021,11:45:00 AM,0,65.6359,5.743,62.616,3.0199,
6/21/2021,12:00:00 PM,0,65.6091,5.885,62.6158,2.9933,
6/21/2021,12:15:00 PM,0,65.5842,6.046,62.6056,2.9786,
6/21/2021,12:30:00 PM,0,65.5397,6.266,62.5909,2.9488,
6/21/2021,12:45:00 PM,0,65.4963,6.525,62.5864,2.9099,
6/21/2021,1:00:00 PM,0,65.447,6.801,62.572,2.875,
6/21/2021,1:15:00 PM,0,65.4117,7.055,62.556,2.8557,
6/21/2021,1:30:00 PM,0,65.4602,7.276,62.5497,2.9105,
6/21/2021,1:45:00 PM,0,65.4217,7.668,62.5347,2.887,
6/21/2021,2:00:00 PM,0,65.4068,7.943,62.521,2.8858,
6/21/2021,2:15:00 PM,0,65.357,8.21,62.5056,2.8514,
6/21/2021,2:30:00 PM,0,65.3008,8.438,62.4829,2.8179,
6/21/2021,2:45:00 PM,0,65.2195,8.646,62.4699,2.7496,
6/21/2021,3:00:00 PM,0,65.2212,9.053,62.457,2.7642,
6/21/2021,3:15:00 PM,0,65.1929,9.465,62.4435,2.7494,
6/21/2021,3:30:00 PM,0,65.159,9.589,62.445,2.714,
6/21/2021,3:45:00 PM,0,65.1568,9.588,62.4392,2.7176,
6/21/2021,4:00:00 PM,0,65.1195,9.629,62.4459,2.6736,
6/21/2021,4:15:00 PM,0,65.0737,9.586,62.4347,2.639,
6/21/2021,4:30:00 PM,0,65.0366,9.469,62.4315,2.6051,
6/21/2021,4:45:00 PM,0,65.0072,9.359,62.4332,2.574,
6/21/2021,5:00:00 PM,0,64.9907,9.196,62.433,2.5577,
6/21/2021,5:15:00 PM,0,64.9635,8.985,62.4335,2.53,
6/21/2021,5:30:00 PM,0,64.9572,8.793,62.4354,2.5218,
6/21/2021,5:45:00 PM,0,64.9251,8.584,62.4348,2.4903,
6/21/2021,6:00:00 PM,0,64.9134,8.366,62.4378,2.4756,
6/21/2021,6:15:00 PM,0,64.8925,8.142,62.4551,2.4374,
6/21/2021,6:30:00 PM,0,64.9,7.931,62.4716,2.4284,
6/21/2021,6:45:00 PM,0,64.8916,7.746,62.483,2.4086,
6/21/2021,7:00:00 PM,0,64.8802,7.582,62.4935,2.3867,
6/21/2021,7:15:00 PM,0,64.8898,7.423,62.5128,2.377,
6/21/2021,7:30:00 PM,0,64.9148,7.278,62.526,2.3888,
6/21/2021,7:45:00 PM,0,64.9025,7.155,62.5226,2.3799,
6/21/2021,8:00:00 PM,0,64.8949,7.035,62.5272,2.3677,
6/21/2021,8:15:00 PM,0,64.8818,6.926,62.5257,2.3561,
6/21/2021,8:30:00 PM,0,64.8708,6.819,62.5428,2.328,
6/21/2021,8:45:00 PM,0,64.8622,6.743,62.5401,2.3221,
6/21/2021,9:00:00 PM,0,64.857,6.659,62.5487,2.3083,
6/21/2021,9:15:00 PM,0,64.8592,6.585,62.5519,2.3073,
6/21/2021,9:30:00 PM,0,64.8606,6.5,62.559,2.3016,
6/21/2021,9:45:00 PM,0,64.8394,6.421,62.5451,2.2943,
6/21/2021,10:00:00 PM,0,64.8301,6.342,62.5508,2.2793,
6/21/2021,10:15:00 PM,0,64.8238,6.266,62.5492,2.2746,
6/21/2021,10:30:00 PM,0,64.804,6.186,62.5483,2.2557,
6/21/2021,10:45:00 PM,0,64.7964,6.109,62.5488,2.2476,
6/21/2021,11:00:00 PM,0,64.791,6.023,62.5532,2.2378,
6/21/2021,11:15:00 PM,0,64.7859,5.936,62.5413,2.2446,
6/21/2021,11:30:00 PM,0,64.7724,5.835,62.5718,2.2006,
6/21/2021,11:45:00 PM,0,64.7821,5.735,62.5611,2.221,
6/22/2021,12:00:00 AM,0,64.7861,5.635,62.5746,2.2115,
6/22/2021,12:15:00 AM,0,64.7779,5.55,62.5652,2.2127,
6/22/2021,12:30:00 AM,0,64.7566,5.495,62.561,2.1956,
6/22/2021,12:45:00 AM,0,64.7471,5.457,62.5521,2.195,
6/22/2021,1:00:00 AM,0,64.7115,5.418,62.5354,2.1761,
6/22/2021,1:15:00 AM,0,64.6941,5.376,62.5249,2.1692,
6/22/2021,1:30:00 AM,0,64.6935,5.333,62.5214,2.1721,
6/22/2021,1:45:00 AM,0,64.6777,5.308,62.5096,2.1681,
6/22/2021,2:00:00 AM,0,64.6608,5.292,62.4941,2.1667,
6/22/2021,2:15:00 AM,0,64.6526,5.275,62.4948,2.1578,
6/22/2021,2:30:00 AM,0,64.6368,5.264,62.4865,2.1503,
6/22/2021,2:45:00 AM,0,64.6401,5.242,62.4746,2.1655,
6/22/2021,3:00:00 AM,0,64.6312,5.216,62.4686,2.1626,
